,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,75.75,79.8,74.2,74.3,2375.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,74.75,75.9,70.7,72.05,,24289.7,24289.9,24253.0,24266.25
2,1730864820,72.6,75.0,71.75,74.25,34025.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,75.05,75.25,72.85,73.35,40575.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,73.5,73.5,71.55,72.0,45875.0,24254.85,24272.6,24250.5,24262.9
5,1730865000,71.95,77.75,71.95,77.75,61300.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,78.0,79.6,77.05,77.3,74600.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,77.0,80.85,76.55,79.9,87475.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,79.45,79.5,77.05,77.75,91150.0,24207.25,24233.05,24206.6,24229.2
9,1730865240,76.7,76.7,72.0,72.75,97925.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,72.55,73.25,68.15,68.15,104325.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,68.35,68.9,67.45,68.15,106550.0,24281.75,24293.35,24276.65,24290.6
12,1730865420,67.55,67.95,65.7,65.8,112050.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,65.5,65.8,63.1,63.25,118125.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,63.0,63.0,55.65,55.7,207250.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,54.6,55.7,54.4,55.5,212075.0,24344.85,24349.3,24336.9,24338.55
16,1730865660,55.75,58.15,55.6,57.6,234475.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,57.75,59.7,57.75,59.2,248025.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,59.15,60.3,59.1,60.05,252250.0,24331.05,24332.7,24318.75,24319.05
19,1730865840,59.9,60.55,59.65,60.0,257950.0,24320.2,24326.9,24319.05,24326.4
20,1730865900,59.9,62.65,59.75,62.4,260275.0,24327.3,24332.6,24308.75,24311.1
