,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864760,116.75,116.75,116.75,116.75,,24289.7,24289.9,24253.0,24266.25
1,1730864820,116.75,116.75,116.75,116.75,25.0,24264.3,24267.7,24234.9,24242.05
2,1730864880,117.0,117.0,117.0,117.0,50.0,24240.75,24260.8,24234.25,24256.7
3,1730865420,95.85,95.85,95.85,95.85,75.0,24292.6,24299.55,24290.4,24298.9
4,1730865660,97.5,97.5,97.5,97.5,100.0,24337.75,24343.3,24332.55,24338.55
5,1730865960,94.0,96.05,94.0,96.05,750.0,24311.55,24314.35,24295.15,24304.8
6,1730866800,80.6,80.6,80.6,80.6,,24386.4,24388.65,24381.15,24383.45
7,1730866860,80.5,80.5,80.5,80.5,775.0,24384.9,24396.45,24383.55,24387.4
8,1730866920,80.5,80.5,80.5,80.5,825.0,24386.8,24386.8,24371.7,24374.1
9,1730867040,82.6,82.6,82.6,82.6,,24365.85,24369.05,24358.2,24359.75
10,1730867100,82.9,82.9,82.9,82.9,4075.0,24359.15,24366.1,24344.1,24346.5
11,1730867160,82.9,82.9,82.9,82.9,4175.0,24347.0,24353.2,24343.65,24349.3
12,1730867280,85.25,85.25,85.25,85.25,4325.0,24347.75,24359.55,24346.65,24357.3
13,1730867460,78.0,78.0,78.0,78.0,,24372.15,24386.4,24371.1,24386.0
14,1730867520,76.15,76.15,73.4,73.4,6275.0,24385.55,24401.05,24384.6,24397.65
15,1730868000,70.85,72.3,70.85,72.3,,24404.75,24406.65,24392.6,24395.6
16,1730868060,72.3,72.3,72.3,72.3,6575.0,24396.4,24398.75,24391.0,24393.55
17,1730868120,73.0,73.0,73.0,73.0,,24393.75,24394.85,24385.35,24391.85
18,1730868180,73.0,73.0,73.0,73.0,6625.0,24391.6,24391.6,24375.2,24377.25
19,1730868240,75.0,75.0,75.0,75.0,,24377.05,24381.25,24375.15,24379.25
20,1730868300,73.0,73.0,73.0,73.0,6775.0,24379.9,24386.2,24369.15,24369.15
21,1730869200,94.0,94.0,94.0,94.0,,24324.45,24324.45,24289.0,24290.1
22,1730869260,97.55,97.55,92.25,92.25,,24290.9,24306.55,24281.25,24305.3
23,1730869320,92.25,92.25,92.25,92.25,6975.0,24306.0,24306.65,24299.75,24303.65
24,1730869440,93.25,93.25,93.25,93.25,7050.0,24303.2,24314.75,24295.85,24313.0
25,1730870640,80.05,80.05,80.0,80.0,7175.0,24355.7,24365.35,24341.2,24347.4
26,1730871600,81.05,81.05,81.0,81.0,7325.0,24356.55,24366.6,24356.55,24364.35
27,1730872800,75.7,75.7,75.7,75.7,,24362.05,24367.95,24361.3,24366.35
28,1730872860,75.7,75.7,75.7,75.7,7400.0,24365.75,24376.25,24363.25,24373.35
29,1730872920,75.7,75.7,75.7,75.7,7575.0,24373.9,24376.1,24371.5,24375.2
30,1730873160,73.3,73.3,73.3,73.3,7600.0,24385.55,24390.35,24381.3,24381.45
31,1730874120,71.0,71.0,71.0,71.0,,24397.05,24406.15,24394.85,24405.45
32,1730874180,71.0,71.0,71.0,71.0,7700.0,24405.0,24423.9,24405.0,24421.4
33,1730874240,65.0,65.0,65.0,65.0,,24420.8,24428.55,24419.3,24425.3
34,1730874300,65.0,65.0,65.0,65.0,7875.0,24424.65,24437.9,24422.95,24436.85
35,1730874660,75.5,75.5,75.5,75.5,,24436.9,24438.0,24431.35,24433.4
36,1730874720,65.05,65.35,64.85,64.85,,24432.75,24439.9,24432.75,24439.9
37,1730874780,64.85,64.85,64.85,64.85,8975.0,24439.0,24442.6,24437.45,24439.5
38,1730874840,64.9,64.9,64.9,64.9,9000.0,24439.6,24441.45,24435.8,24439.75
39,1730874960,67.0,67.0,67.0,67.0,9025.0,24430.5,24435.8,24428.55,24434.85
40,1730875260,63.8,65.0,63.8,65.0,9075.0,24434.25,24436.3,24432.85,24435.45
41,1730875680,67.1,67.1,67.1,67.1,,24410.15,24416.55,24410.05,24411.8
42,1730875740,67.1,67.1,67.1,67.1,9100.0,24411.9,24422.55,24411.1,24415.45
43,1730877540,69.85,69.85,69.85,69.85,9125.0,24416.4,24419.55,24414.75,24419.55
44,1730877660,69.3,69.3,69.3,69.3,9250.0,24415.65,24419.0,24409.3,24411.15
45,1730878800,64.8,64.8,64.8,64.8,9650.0,24434.45,24455.35,24434.35,24454.25
46,1730878980,60.05,60.05,60.05,60.05,,24462.45,24466.9,24459.3,24462.75
47,1730879040,60.05,60.05,60.05,60.05,9800.0,24460.85,24464.6,24454.2,24457.25
48,1730879160,60.0,60.0,60.0,60.0,9825.0,24456.1,24463.2,24456.1,24463.0
49,1730879220,60.05,60.05,60.05,60.05,,24462.35,24463.25,24447.4,24452.45
50,1730879280,60.05,60.05,60.05,60.05,9850.0,24451.9,24452.4,24442.75,24444.1
51,1730879400,63.2,63.2,63.2,63.2,10100.0,24448.65,24449.65,24443.05,24446.9
52,1730879880,62.9,62.9,62.9,62.9,,24457.05,24460.4,24456.0,24458.35
53,1730879940,62.9,62.9,62.9,62.9,10125.0,24458.65,24459.05,24453.4,24454.0
54,1730880480,59.0,59.0,59.0,59.0,,24466.7,24474.05,24466.7,24473.75
55,1730880540,58.0,58.0,58.0,58.0,10200.0,24474.1,24479.55,24472.0,24478.6
56,1730880900,56.05,56.05,56.05,56.05,,24465.8,24468.95,24465.15,24466.65
57,1730880960,58.65,58.65,58.65,58.65,10250.0,24466.75,24467.25,24463.45,24465.35
58,1730881020,56.0,56.0,56.0,56.0,10450.0,24465.25,24476.15,24464.35,24473.75
59,1730881080,56.0,56.0,56.0,56.0,10475.0,24473.8,24474.65,24468.3,24469.8
60,1730881200,57.15,57.15,57.15,57.15,,24467.3,24470.3,24463.25,24469.35
61,1730881260,57.15,57.15,57.15,57.15,10500.0,24469.7,24473.9,24468.2,24472.2
62,1730881920,57.35,57.35,57.35,57.35,10525.0,24486.9,24489.75,24481.55,24483.35
63,1730882100,57.4,57.4,57.35,57.35,10575.0,24472.55,24481.8,24472.55,24481.1
64,1730882880,54.0,54.0,54.0,54.0,,24493.35,24502.55,24492.25,24499.95
65,1730882940,54.0,54.0,54.0,54.0,10600.0,24500.3,24508.35,24499.6,24506.1
66,1730883000,54.65,54.65,53.25,53.25,10700.0,24506.25,24510.5,24505.95,24508.4
67,1730883060,52.0,52.0,52.0,52.0,10725.0,24508.15,24523.45,24508.15,24521.65
68,1730883120,51.0,51.0,51.0,51.0,,24522.55,24530.65,24520.25,24529.75
69,1730883180,50.2,50.2,50.2,50.2,14425.0,24529.85,24536.85,24528.95,24534.85
70,1730883240,50.2,50.2,50.2,50.2,17300.0,24535.5,24536.95,24523.55,24528.45
71,1730883300,51.0,51.0,50.6,50.6,,24527.7,24529.3,24520.3,24522.8
72,1730883360,51.0,51.05,50.8,50.8,17800.0,24522.6,24525.65,24519.1,24525.65
73,1730883420,50.15,51.6,50.15,51.6,17825.0,24525.9,24528.6,24523.95,24524.35
74,1730883480,50.7,50.7,50.7,50.7,18400.0,24523.9,24527.25,24523.4,24524.75
75,1730883540,51.2,51.2,51.2,51.2,19100.0,24524.35,24526.5,24519.65,24521.85
76,1730883720,51.0,51.0,51.0,51.0,,24517.1,24519.95,24513.65,24518.2
77,1730883780,51.0,51.0,51.0,51.0,19150.0,24517.9,24521.05,24516.15,24517.5
78,1730883840,51.9,51.9,51.9,51.9,,24517.45,24517.85,24512.2,24516.6
79,1730883900,51.8,51.8,51.8,51.8,19675.0,24516.75,24517.6,24509.7,24510.3
80,1730883960,50.8,50.8,50.8,50.8,20175.0,24509.8,24513.95,24506.85,24509.6
81,1730884020,51.75,51.8,51.75,51.8,,24509.8,24513.7,24509.1,24512.0
82,1730884080,51.8,51.8,51.8,51.8,21950.0,24511.6,24511.65,24496.3,24496.3
83,1730884260,57.35,57.35,57.35,57.35,,24468.5,24470.85,24455.2,24465.45
84,1730884320,57.35,57.35,57.35,57.35,21975.0,24464.15,24476.35,24463.55,24471.3
85,1730884860,59.75,59.75,59.75,59.75,22000.0,24457.95,24458.75,24449.55,24453.75
86,1730885040,60.0,60.0,60.0,60.0,,24455.05,24467.05,24454.85,24461.95
87,1730885100,60.0,60.0,60.0,60.0,22025.0,24463.35,24468.05,24455.4,24467.55
88,1730885160,61.3,61.3,61.3,61.3,,24467.85,24469.85,24457.0,24462.9
89,1730885220,61.3,61.3,61.3,61.3,22050.0,24463.35,24465.25,24456.7,24462.4
90,1730885340,60.1,60.8,60.1,60.8,22100.0,24462.45,24470.65,24460.35,24464.95
91,1730885400,57.4,57.4,57.4,57.4,,24466.45,24483.15,24465.05,24483.15
92,1730885460,57.4,57.4,57.4,57.4,22125.0,24483.7,24496.8,24483.1,24495.35
93,1730886480,60.3,60.3,60.3,60.3,22150.0,24492.2,24493.05,24482.85,24483.75
94,1730886540,56.7,56.7,56.7,56.7,,24483.6,24485.8,24481.9,24485.8
95,1730886600,56.7,56.7,56.7,56.7,22175.0,24485.5,24489.35,24483.8,24485.7
96,1730886960,56.9,56.9,56.9,56.9,22200.0,24494.5,24496.4,24492.35,24495.6
97,1730887020,56.55,56.55,56.1,56.1,,24495.25,24496.7,24492.25,24493.45
98,1730887080,55.1,55.1,55.1,55.1,22275.0,24491.25,24499.0,24491.25,24496.0
99,1730951280,59.85,59.85,59.85,59.85,25.0,24438.45,24454.4,24436.75,24448.95
100,1730951580,60.9,60.9,60.9,60.9,,24429.35,24432.95,24406.2,24408.05
101,1730951640,60.9,60.9,60.9,60.9,50.0,24407.6,24410.1,24395.6,24397.1
102,1730951700,64.0,70.2,64.0,70.2,,24393.05,24393.05,24373.75,24380.15
103,1730951760,70.2,70.2,70.2,70.2,300.0,24374.25,24377.15,24362.25,24370.55
104,1730951820,64.35,70.45,64.35,70.45,350.0,24367.3,24373.4,24354.45,24356.15
105,1730951880,70.5,70.5,70.5,70.5,,24356.5,24361.45,24345.15,24346.3
106,1730951940,64.45,64.45,64.45,64.45,375.0,24344.25,24364.15,24344.25,24353.7
107,1730952000,65.9,65.9,65.9,65.9,1575.0,24353.8,24359.2,24347.85,24351.1
108,1730952420,67.95,67.95,67.95,67.95,,24343.35,24365.75,24338.35,24348.45
109,1730952480,65.9,65.9,65.9,65.9,1700.0,24349.25,24352.15,24342.15,24347.05
110,1730952720,65.9,65.9,65.9,65.9,1800.0,24352.65,24356.4,24349.1,24352.9
111,1730952840,61.9,61.9,61.9,61.9,,24356.5,24369.75,24354.65,24363.15
112,1730952900,61.9,61.9,61.9,61.9,1825.0,24363.3,24365.75,24353.25,24355.25
113,1730953140,66.55,66.55,66.55,66.55,1850.0,24355.6,24370.1,24354.8,24366.95
114,1730953740,75.0,75.0,72.9,73.9,,24293.8,24298.85,24278.25,24279.8
115,1730953800,79.75,82.05,77.8,82.05,1925.0,24279.85,24280.25,24255.1,24258.35
116,1730953860,82.05,82.05,82.05,82.05,2075.0,24254.95,24255.5,24233.55,24236.75
117,1730954100,90.0,90.0,87.2,87.2,2100.0,24221.6,24222.65,24205.0,24219.45
118,1730954160,86.2,86.2,84.55,84.55,,24219.1,24228.9,24216.45,24222.25
119,1730954220,84.55,84.55,84.55,84.55,2975.0,24221.75,24229.0,24220.2,24227.75
120,1730954280,88.75,88.75,84.55,84.55,3000.0,24228.4,24237.0,24221.5,24234.85
121,1730954340,81.9,81.9,81.9,81.9,,24236.25,24236.7,24221.45,24223.7
122,1730954400,81.9,81.9,81.9,81.9,3050.0,24222.6,24224.65,24215.85,24222.5
123,1730954520,87.55,87.55,87.55,87.55,3075.0,24209.05,24220.45,24208.15,24213.2
124,1730955060,79.0,79.0,79.0,79.0,3100.0,24232.2,24234.15,24226.45,24233.5
125,1730955120,81.0,81.0,81.0,81.0,,24234.0,24234.8,24226.45,24234.2
126,1730955180,81.0,81.0,81.0,81.0,3125.0,24234.45,24236.65,24229.45,24236.35
127,1730955360,81.5,81.5,81.5,81.5,,24222.7,24222.7,24212.9,24214.05
128,1730955420,83.5,83.5,83.5,83.5,3150.0,24213.55,24213.55,24188.9,24196.1
129,1730955480,83.5,83.5,83.5,83.5,3175.0,24196.2,24197.65,24193.05,24194.95
130,1730955600,90.0,90.0,90.0,90.0,,24194.55,24195.2,24182.1,24185.05
131,1730955660,90.0,90.0,90.0,90.0,3200.0,24184.95,24190.85,24184.95,24190.8
132,1730955720,88.95,88.95,88.85,88.85,4300.0,24189.75,24197.15,24188.85,24194.35
133,1730955840,89.05,89.05,89.05,89.05,,24185.95,24190.0,24184.3,24187.15
134,1730955900,89.05,89.05,89.05,89.05,4325.0,24187.1,24200.8,24185.35,24199.75
135,1730956020,85.75,85.75,85.75,85.75,4350.0,24203.95,24204.35,24198.6,24203.1
