,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,84.0,99.05,82.9,82.9,87000,23822.45,23840.1,23782.2,23838.85
1,1731469560,84.8,90.0,82.65,84.2,146425,23840.05,23847.55,23821.25,23830.35
2,1731469620,84.05,85.5,79.5,82.45,205875,23830.75,23851.45,23822.7,23832.55
3,1731469680,83.0,84.0,81.0,81.5,269050,23830.4,23850.2,23830.1,23849.15
4,1731469740,81.7,88.65,80.85,88.65,291850,23848.15,23861.15,23831.75,23831.75
5,1731469800,89.25,96.65,89.05,96.3,348500,23831.35,23832.75,23808.75,23808.75
6,1731469860,97.05,98.6,87.95,88.1,373875,23806.1,23828.05,23804.35,23826.25
7,1731469920,87.35,89.05,81.9,82.45,406175,23826.7,23860.05,23825.7,23857.3
8,1731469980,82.65,83.2,76.95,78.35,442775,23854.85,23867.65,23850.1,23864.9
9,1731470040,78.0,81.95,76.0,81.7,461450,23867.35,23873.15,23856.45,23859.35
10,1731470100,81.25,83.25,78.55,82.75,487500,23857.8,23865.45,23846.75,23847.05
11,1731470160,82.6,87.9,82.6,87.6,500600,23846.45,23846.45,23830.9,23831.7
12,1731470220,87.8,93.2,84.7,92.85,533600,23832.6,23845.15,23822.9,23822.9
13,1731470280,92.0,93.15,88.25,91.95,567400,23823.35,23832.9,23819.4,23820.55
14,1731470340,91.3,100.45,90.2,100.45,593950,23822.25,23825.2,23800.4,23800.4
15,1731470400,101.0,102.45,90.95,93.35,640350,23801.75,23825.35,23797.3,23819.75
16,1731470460,93.8,94.25,83.55,85.15,668600,23820.9,23857.5,23817.25,23853.25
17,1731470520,85.9,93.0,85.9,90.1,688025,23852.2,23852.2,23826.1,23836.75
18,1731470580,90.6,95.4,90.3,92.05,704875,23835.35,23837.25,23815.75,23821.7
19,1731470640,92.75,105.65,90.95,105.05,730825,23821.45,23828.45,23783.45,23784.25
20,1731470700,104.6,105.25,96.55,98.6,759725,23784.75,23808.5,23779.95,23799.0
21,1731470760,98.4,104.35,95.65,103.15,773425,23799.1,23808.2,23785.9,23792.1
22,1731470820,102.0,103.65,98.45,100.75,789525,23790.7,23803.9,23788.6,23791.5
23,1731470880,100.65,102.55,98.75,100.45,796525,23792.45,23803.6,23791.6,23797.75
24,1731470940,100.0,105.45,99.85,104.7,811375,23797.85,23798.5,23782.65,23784.25
25,1731471000,104.0,106.0,102.5,106.0,827300,23783.9,23790.35,23781.1,23783.7
26,1731471060,106.5,108.95,102.3,105.0,849375,23782.4,23793.8,23778.75,23786.95
27,1731471120,104.9,109.0,102.9,108.15,869000,23787.3,23790.7,23777.0,23780.0
28,1731471180,108.05,114.25,106.75,113.0,926925,23777.6,23781.15,23765.2,23766.1
29,1731471240,112.95,116.55,112.3,114.7,962675,23765.85,23768.75,23753.8,23755.6
30,1731471300,114.95,118.0,112.2,115.95,1024975,23755.95,23761.55,23745.2,23751.95
31,1731471360,116.15,119.55,113.15,116.45,1100425,23752.0,23760.65,23742.7,23753.1
32,1731471420,117.7,127.85,117.6,125.55,1129125,23752.65,23752.65,23714.5,23718.15
33,1731471480,126.55,131.7,119.25,119.25,1211650,23719.2,23735.25,23709.6,23735.1
34,1731471540,119.7,133.1,119.7,128.75,1257325,23735.25,23735.25,23709.8,23722.65
35,1731471600,128.0,129.3,118.0,120.5,1295125,23722.1,23745.05,23720.05,23744.3
36,1731471660,119.55,120.6,107.8,108.0,1319100,23745.75,23773.1,23738.7,23773.1
37,1731471720,107.0,111.25,97.9,108.8,1369575,23773.2,23807.05,23773.2,23781.55
38,1731471780,108.9,113.0,106.85,112.2,1392675,23780.9,23786.75,23769.9,23770.0
39,1731471840,112.05,114.2,109.5,111.4,1407825,23770.25,23778.3,23760.75,23772.0
40,1731471900,111.0,112.5,106.5,112.45,1420375,23772.2,23786.35,23768.3,23768.3
41,1731471960,112.25,113.3,108.0,111.15,1439575,23769.55,23773.75,23764.45,23766.45
42,1731472020,111.0,112.45,104.5,107.05,1465600,23767.05,23778.2,23760.8,23772.0
43,1731472080,108.0,113.9,107.95,113.5,1476325,23772.7,23772.7,23757.0,23757.35
44,1731472140,111.35,111.35,102.35,102.35,1493550,23759.5,23793.9,23759.5,23793.9
45,1731472200,101.55,105.3,101.3,102.5,1511050,23792.55,23795.35,23779.4,23784.9
46,1731472260,103.6,107.55,99.1,106.8,1521200,23784.1,23793.9,23769.3,23770.7
47,1731472320,107.5,110.4,106.5,106.95,1540400,23770.2,23770.55,23760.45,23768.5
48,1731472380,108.85,111.3,107.7,108.15,1565725,23768.15,23768.15,23757.1,23765.55
49,1731472440,108.45,115.15,107.45,115.15,1582800,23765.45,23766.3,23742.0,23742.0
50,1731472500,115.25,120.65,115.0,119.8,1613350,23741.2,23749.6,23726.8,23727.1
51,1731472560,119.75,122.45,115.3,122.35,1629600,23726.75,23738.75,23721.15,23721.15
52,1731472620,121.85,130.8,120.65,128.75,1660400,23723.75,23725.35,23705.25,23710.45
53,1731472680,127.55,127.55,121.8,121.8,1681100,23712.6,23720.2,23712.05,23715.1
54,1731472740,122.1,126.5,121.2,124.2,1699200,23715.65,23721.05,23709.45,23718.2
55,1731472800,124.35,125.0,118.0,120.7,1733350,23716.95,23730.7,23715.45,23727.45
56,1731472860,121.05,123.9,119.25,120.05,1752650,23726.95,23727.0,23718.1,23726.75
57,1731472920,119.35,123.95,118.3,122.4,1763375,23725.95,23731.7,23719.05,23721.05
58,1731472980,122.75,135.85,122.45,134.6,1794025,23722.2,23722.9,23697.1,23697.7
59,1731473040,136.05,138.35,131.3,134.3,1845075,23697.75,23699.8,23690.35,23694.55
60,1731473100,135.45,140.3,135.25,139.5,1892875,23695.35,23695.35,23681.35,23681.35
61,1731473160,139.05,142.0,134.8,140.35,1924800,23682.65,23695.9,23679.55,23682.85
62,1731473220,140.2,141.85,132.9,132.9,1960500,23682.5,23704.75,23681.9,23704.75
63,1731473280,130.8,134.0,125.15,126.15,1984225,23705.75,23714.5,23701.95,23714.0
64,1731473340,126.8,130.6,125.0,128.2,2001175,23712.2,23714.9,23704.25,23708.85
65,1731473400,128.45,139.95,128.45,135.65,2017325,23708.15,23709.6,23688.8,23696.95
66,1731473460,135.8,138.55,134.45,136.35,2028550,23697.05,23697.55,23689.85,23692.9
67,1731473520,134.7,140.95,132.8,139.25,2053950,23693.55,23697.9,23682.0,23684.55
68,1731473580,138.75,139.85,134.1,137.15,2062375,23683.95,23692.25,23682.3,23688.1
69,1731473640,135.0,135.0,130.0,130.55,2080050,23688.65,23706.1,23688.65,23705.3
70,1731473700,130.25,130.4,115.85,117.3,2105125,23705.75,23744.35,23705.6,23742.45
71,1731473760,118.95,126.0,117.35,125.2,2121450,23741.05,23741.6,23721.3,23721.3
72,1731473820,125.85,126.3,120.35,121.2,2128350,23721.5,23736.15,23717.65,23731.4
73,1731473880,122.8,123.5,120.4,120.4,2135975,23731.35,23733.1,23728.25,23731.3
74,1731473940,121.6,123.35,120.0,120.8,2151075,23731.65,23733.1,23726.0,23729.0
75,1731474000,120.45,121.15,116.3,117.7,2170300,23728.85,23740.65,23728.8,23739.05
76,1731474060,118.55,125.05,118.15,125.05,2191500,23738.55,23738.65,23716.9,23716.9
77,1731474120,124.3,126.9,123.2,123.4,2207325,23716.45,23722.4,23711.2,23722.1
78,1731474180,123.5,123.5,116.75,118.55,2214225,23722.15,23742.5,23721.8,23734.9
79,1731474240,118.75,120.0,116.45,116.45,2235125,23736.0,23743.25,23731.65,23742.6
80,1731474300,115.05,115.75,106.7,112.45,2260850,23742.9,23769.75,23742.2,23753.65
81,1731474360,111.65,115.75,110.55,115.75,2276800,23755.45,23759.8,23748.95,23748.95
82,1731474420,115.9,116.8,114.35,115.5,2281500,23748.65,23752.4,23744.85,23747.05
83,1731474480,115.0,116.8,113.15,114.2,2287550,23746.9,23754.0,23742.7,23751.95
