,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730868600,1340.0,1340.0,1340.0,1340.0,,24376.5,24377.0,24370.65,24373.15
1,1730868660,1340.0,1340.0,1340.0,1340.0,25.0,24373.85,24377.35,24370.4,24373.75
2,1730868720,1325.0,1325.0,1325.0,1325.0,150.0,24374.3,24374.65,24368.0,24371.3
3,1730869440,1248.0,1248.0,1248.0,1248.0,350.0,24303.2,24314.75,24295.85,24313.0
4,1730869740,1264.85,1264.85,1264.85,1264.85,,24323.9,24333.65,24323.9,24328.95
5,1730869800,1264.85,1264.85,1264.85,1264.85,425.0,24328.55,24330.25,24312.5,24313.05
6,1730873700,1344.05,1344.05,1344.05,1344.05,,24391.9,24391.95,24386.25,24391.75
7,1730873760,1344.05,1344.05,1344.05,1344.05,500.0,24392.1,24397.6,24390.9,24397.3
8,1730874240,1373.65,1373.65,1373.65,1373.65,,24420.8,24428.55,24419.3,24425.3
9,1730874300,1385.4,1385.4,1385.4,1385.4,550.0,24424.65,24437.9,24422.95,24436.85
10,1730874360,1385.4,1385.4,1385.4,1385.4,600.0,24435.6,24435.75,24427.4,24432.35
11,1730874540,1391.75,1391.75,1391.75,1391.75,,24436.55,24439.75,24433.6,24435.9
12,1730874600,1391.75,1391.75,1391.75,1391.75,650.0,24436.85,24441.55,24435.8,24437.0
13,1730877000,1380.0,1380.0,1380.0,1380.0,,24440.45,24443.05,24436.75,24442.0
14,1730877060,1380.25,1380.25,1380.0,1380.0,1000.0,24440.9,24443.65,24438.15,24439.95
15,1730877180,1380.0,1380.0,1380.0,1380.0,1200.0,24433.85,24434.25,24425.2,24426.95
16,1730878140,1382.0,1382.0,1382.0,1382.0,,24426.5,24433.05,24426.1,24431.35
17,1730878200,1382.0,1382.0,1382.0,1382.0,1250.0,24430.1,24436.3,24430.1,24432.55
18,1730880840,1426.4,1426.4,1426.4,1426.4,1275.0,24463.2,24466.05,24461.75,24465.35
19,1730882520,1435.05,1435.05,1435.05,1435.05,1325.0,24488.4,24489.65,24486.1,24487.95
20,1730882580,1440.0,1440.0,1440.0,1440.0,1475.0,24488.05,24489.15,24485.75,24486.3
21,1730882640,1440.0,1440.0,1440.0,1440.0,1625.0,24485.9,24487.35,24482.4,24484.7
22,1730882700,1435.0,1435.0,1435.0,1435.0,1725.0,24484.15,24487.95,24483.8,24485.8
23,1730882760,1434.25,1434.25,1434.25,1434.25,1825.0,24486.05,24493.85,24484.7,24491.3
24,1730883600,1475.45,1475.45,1468.45,1468.45,1875.0,24521.15,24525.15,24520.15,24520.15
25,1730883660,1466.9,1466.9,1460.05,1463.8,,24519.85,24520.35,24514.9,24517.6
26,1730883720,1463.8,1463.8,1463.8,1463.8,2375.0,24517.1,24519.95,24513.65,24518.2
27,1730884200,1439.0,1439.0,1417.1,1417.1,2400.0,24483.05,24483.1,24470.25,24470.25
28,1730884260,1404.5,1410.4,1404.5,1410.35,,24468.5,24470.85,24455.2,24465.45
29,1730884320,1410.35,1410.35,1410.35,1410.35,2700.0,24464.15,24476.35,24463.55,24471.3
30,1730886600,1420.35,1420.35,1420.35,1420.35,2725.0,24485.5,24489.35,24483.8,24485.7
31,1730886660,1413.65,1413.65,1413.65,1413.65,,24485.25,24488.35,24484.4,24487.95
32,1730886780,1413.65,1413.65,1413.65,1413.65,2825.0,24490.7,24492.9,24489.6,24492.0
33,1730886960,1409.75,1409.75,1409.75,1409.75,2850.0,24494.5,24496.4,24492.35,24495.6
34,1730951460,1375.0,1375.0,1375.0,1375.0,25.0,24441.2,24441.75,24420.65,24424.75
35,1730951820,1306.0,1306.0,1306.0,1306.0,525.0,24367.3,24373.4,24354.45,24356.15
36,1730953680,1250.0,1250.0,1250.0,1250.0,,24319.75,24324.05,24293.4,24293.9
37,1730953800,1212.7,1212.7,1212.7,1212.7,1025.0,24279.85,24280.25,24255.1,24258.35
38,1730953860,1212.7,1212.7,1212.7,1212.7,1050.0,24254.95,24255.5,24233.55,24236.75
39,1730954340,1190.15,1190.15,1190.15,1190.15,,24236.25,24236.7,24221.45,24223.7
40,1730954400,1190.15,1190.15,1190.15,1190.15,1075.0,24222.6,24224.65,24215.85,24222.5
41,1730955240,1174.85,1174.85,1174.85,1174.85,,24235.8,24236.05,24229.1,24230.1
42,1730955300,1174.85,1174.85,1174.85,1174.85,1100.0,24229.8,24237.1,24222.55,24222.55
43,1730957640,1201.7,1201.7,1190.0,1190.0,,24243.6,24243.7,24235.6,24239.1
44,1730957700,1190.0,1190.0,1190.0,1190.0,1150.0,24240.15,24245.6,24236.85,24242.7
45,1730966040,1147.75,1147.75,1147.75,1147.75,1175.0,24206.6,24208.05,24204.3,24206.25
46,1730966640,1141.15,1141.15,1141.15,1141.15,1225.0,24193.2,24197.0,24191.8,24194.75
47,1730966880,1160.0,1160.0,1160.0,1160.0,,24193.75,24198.35,24193.2,24194.85
48,1730966940,1160.0,1160.0,1160.0,1160.0,1250.0,24196.2,24198.85,24192.75,24196.65
