DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-11 15:16:00+05:30,96.6,98.05,96.6,98.05,150.0,24157.2,24157.4,24142.6,24145.25
2024-11-12 10:23:00+05:30,97.5,97.5,97.5,97.5,,24181.65,24185.85,24170.85,24171.2
2024-11-12 10:24:00+05:30,81.9,87.75,81.9,87.75,375.0,24171.9,24173.2,24168.1,24169.95
2024-11-12 14:42:00+05:30,123.55,123.55,123.55,123.55,,23939.1,23943.55,23933.0,23937.35
2024-11-12 14:43:00+05:30,123.55,123.55,123.55,123.55,500.0,23940.4,23946.55,23936.55,23943.05
2024-11-13 10:38:00+05:30,187.2,187.2,187.2,187.2,,23746.9,23754.0,23742.7,23751.95
2024-11-13 10:39:00+05:30,187.2,187.2,187.2,187.2,75.0,23751.65,23752.15,23729.05,23729.35
2024-11-13 10:56:00+05:30,201.3,201.3,200.8,200.8,,23752.1,23756.25,23743.35,23747.25
2024-11-13 10:57:00+05:30,200.8,200.8,200.8,200.8,150.0,23747.95,23748.4,23734.25,23739.4
2024-11-13 11:33:00+05:30,205.1,205.1,205.1,205.1,,23705.95,23709.65,23701.1,23709.45
2024-11-13 11:34:00+05:30,205.1,205.1,205.1,205.1,175.0,23709.2,23713.75,23707.5,23713.25
2024-11-13 12:05:00+05:30,213.15,213.15,213.15,213.15,,23704.95,23705.0,23700.95,23702.9
2024-11-13 12:06:00+05:30,213.15,213.15,213.15,213.15,200.0,23702.3,23706.6,23697.25,23698.15
2024-11-13 12:08:00+05:30,215.0,215.0,215.0,215.0,,23699.05,23701.5,23684.2,23684.95
2024-11-13 12:09:00+05:30,215.0,215.0,215.0,215.0,225.0,23685.15,23693.8,23685.15,23689.75
2024-11-13 12:14:00+05:30,220.25,220.25,220.25,220.25,250.0,23681.65,23685.7,23680.6,23684.2
2024-11-13 12:41:00+05:30,208.45,208.45,208.45,208.45,275.0,23692.45,23694.25,23688.45,23690.1
2024-11-13 12:57:00+05:30,224.85,224.85,224.85,224.85,375.0,23670.4,23670.4,23663.0,23664.3
2024-11-13 12:58:00+05:30,225.3,225.3,225.3,225.3,,23663.7,23664.05,23651.1,23654.05
2024-11-13 12:59:00+05:30,225.3,225.3,225.3,225.3,450.0,23654.0,23660.65,23652.95,23659.1
2024-11-13 13:13:00+05:30,212.0,212.0,212.0,212.0,,23664.0,23681.95,23662.95,23667.6
2024-11-13 13:14:00+05:30,212.0,212.0,212.0,212.0,475.0,23667.7,23678.35,23663.75,23673.55
2024-11-13 13:29:00+05:30,225.3,225.3,225.3,225.3,575.0,23646.3,23648.05,23636.1,23640.3
2024-11-13 13:34:00+05:30,225.3,225.3,225.3,225.3,600.0,23642.5,23646.9,23640.9,23642.2
2024-11-13 13:41:00+05:30,216.65,216.65,216.65,216.65,,23670.25,23676.75,23667.9,23674.15
2024-11-13 13:42:00+05:30,216.65,216.65,216.65,216.65,625.0,23674.0,23676.25,23661.1,23665.15
2024-11-13 13:59:00+05:30,193.3,193.3,193.3,193.3,750.0,23700.5,23702.8,23695.6,23698.65
2024-11-13 14:02:00+05:30,200.0,200.0,200.0,200.0,775.0,23701.65,23706.55,23697.8,23706.55
2024-11-13 14:03:00+05:30,203.2,203.2,203.2,203.2,,23706.05,23708.8,23683.85,23683.85
2024-11-13 14:04:00+05:30,207.9,208.7,207.9,208.7,,23683.55,23684.1,23675.0,23677.75
2024-11-13 14:05:00+05:30,210.4,210.4,210.4,210.4,875.0,23676.7,23679.9,23669.8,23675.05
2024-11-13 14:18:00+05:30,228.45,228.45,228.45,228.45,,23641.4,23646.8,23639.0,23642.8
2024-11-13 14:19:00+05:30,228.45,228.45,228.45,228.45,1025.0,23643.65,23646.35,23636.8,23643.55
2024-11-13 14:25:00+05:30,232.7,232.7,232.7,232.7,1050.0,23614.15,23617.85,23609.45,23617.4
2024-11-13 14:28:00+05:30,233.0,233.0,233.0,233.0,,23625.85,23625.85,23618.6,23621.8
2024-11-13 14:29:00+05:30,233.0,233.0,233.0,233.0,1475.0,23622.55,23622.55,23596.9,23598.95
2024-11-13 14:30:00+05:30,244.65,244.65,244.65,244.65,,23596.85,23606.75,23590.5,23590.95
2024-11-13 14:32:00+05:30,244.65,244.65,244.65,244.65,1750.0,23595.85,23597.35,23585.95,23586.35
2024-11-13 14:35:00+05:30,256.2,256.2,256.2,256.2,2000.0,23576.4,23577.85,23559.4,23577.1
2024-11-13 14:36:00+05:30,247.95,247.95,247.95,247.95,,23575.65,23577.55,23571.3,23573.9
2024-11-13 14:37:00+05:30,247.95,247.95,247.95,247.95,2025.0,23573.65,23577.95,23567.25,23576.9
2024-11-13 14:39:00+05:30,233.55,233.55,233.55,233.55,,23584.8,23593.4,23582.0,23593.4
2024-11-13 14:40:00+05:30,245.2,245.2,245.2,245.2,,23592.55,23595.1,23568.7,23569.3
2024-11-13 14:41:00+05:30,248.15,268.8,248.15,268.8,2325.0,23570.2,23571.2,23549.6,23550.4
2024-11-13 14:42:00+05:30,255.35,255.35,255.05,255.05,2400.0,23551.15,23570.65,23549.3,23570.65
2024-11-13 14:43:00+05:30,255.35,255.35,255.35,255.35,2825.0,23569.55,23570.95,23560.05,23564.85
2024-11-13 14:46:00+05:30,263.65,263.65,245.2,245.2,2875.0,23551.3,23574.2,23550.95,23570.0
2024-11-13 14:47:00+05:30,245.2,245.2,245.2,245.2,2925.0,23569.65,23569.65,23549.85,23559.3
2024-11-13 14:48:00+05:30,255.0,255.0,255.0,255.0,2975.0,23559.25,23569.5,23557.25,23567.0
2024-11-13 14:53:00+05:30,245.2,245.2,245.2,245.2,3025.0,23554.95,23586.75,23553.7,23572.55
2024-11-13 15:04:00+05:30,264.0,264.0,264.0,264.0,,23526.55,23532.2,23511.2,23517.95
2024-11-13 15:05:00+05:30,264.0,264.0,264.0,264.0,3050.0,23517.55,23519.45,23509.85,23513.45
2024-11-13 15:08:00+05:30,255.3,255.3,255.3,255.3,,23531.85,23532.95,23524.45,23530.5
2024-11-13 15:09:00+05:30,255.3,255.3,255.3,255.3,3075.0,23531.15,23541.6,23526.65,23541.6
2024-11-13 15:12:00+05:30,256.35,256.35,256.35,256.35,3175.0,23545.1,23550.4,23540.7,23541.95
2024-11-13 15:15:00+05:30,255.0,255.0,245.3,245.3,,23544.95,23565.8,23544.95,23565.8
2024-11-13 15:16:00+05:30,245.3,245.3,245.3,245.3,3325.0,23566.75,23578.05,23562.8,23563.45
2024-11-13 15:17:00+05:30,241.1,241.1,241.1,241.1,3375.0,23563.3,23569.9,23560.0,23569.9
2024-11-13 15:19:00+05:30,239.95,239.95,239.95,239.95,3575.0,23573.8,23585.1,23573.0,23585.1
2024-11-13 15:20:00+05:30,244.1,244.1,234.4,234.4,,23584.85,23589.3,23583.85,23588.45
2024-11-13 15:21:00+05:30,234.4,234.4,234.4,234.4,4450.0,23587.45,23589.5,23584.8,23589.5
2024-11-13 15:22:00+05:30,236.4,236.4,236.4,236.4,,23588.4,23593.1,23588.2,23593.1
2024-11-13 15:23:00+05:30,231.55,231.55,231.55,231.55,4575.0,23593.5,23598.75,23593.2,23596.2
2024-11-13 15:29:00+05:30,232.5,232.5,232.5,232.5,,23604.2,23604.2,23594.3,23602.9
2024-11-14 09:15:00+05:30,232.5,232.5,231.0,231.0,,23542.15,23643.55,23542.15,23599.75
2024-11-14 09:16:00+05:30,242.55,242.55,242.55,242.55,100.0,23599.55,23599.55,23581.45,23588.8
2024-11-14 09:17:00+05:30,242.55,242.55,242.55,242.55,125.0,23587.45,23593.85,23569.55,23589.2
2024-11-14 09:18:00+05:30,245.75,245.75,242.55,242.55,200.0,23589.4,23594.4,23573.6,23579.05
2024-11-14 09:19:00+05:30,237.3,238.75,237.3,238.75,,23582.2,23612.0,23582.2,23606.05
2024-11-14 09:20:00+05:30,238.75,238.75,238.75,238.75,450.0,23604.9,23607.35,23578.3,23578.5
2024-11-14 09:22:00+05:30,239.3,239.3,239.3,239.3,475.0,23565.7,23602.2,23559.55,23599.8
2024-11-14 09:24:00+05:30,239.3,239.3,239.3,239.3,525.0,23599.55,23624.1,23599.55,23615.1
2024-11-14 09:25:00+05:30,237.6,237.6,237.6,237.6,550.0,23614.5,23623.3,23607.1,23620.65
2024-11-14 09:29:00+05:30,243.05,243.05,243.05,243.05,,23584.05,23587.65,23572.65,23581.6
2024-11-14 09:30:00+05:30,247.65,247.65,247.65,247.65,600.0,23581.2,23592.8,23576.05,23577.4
2024-11-14 09:31:00+05:30,236.1,236.1,236.1,236.1,,23578.35,23600.65,23578.3,23584.95
2024-11-14 09:32:00+05:30,244.8,244.8,244.8,244.8,725.0,23584.5,23593.55,23576.95,23586.7
2024-11-14 09:33:00+05:30,236.45,236.45,236.45,236.45,750.0,23584.95,23595.4,23575.35,23586.7
