DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-06 09:29:00+05:30,111.1,111.1,111.1,111.1,,24309.9,24343.85,24309.3,24343.85
2024-11-06 09:30:00+05:30,111.1,111.1,111.1,111.1,25.0,24344.85,24349.3,24336.9,24338.55
2024-11-06 09:31:00+05:30,111.8,111.8,111.8,111.8,150.0,24337.75,24343.3,24332.55,24338.55
2024-11-06 09:32:00+05:30,116.05,116.05,116.05,116.05,,24338.45,24338.45,24324.8,24331.65
2024-11-06 09:33:00+05:30,116.05,116.05,116.05,116.05,175.0,24331.05,24332.7,24318.75,24319.05
2024-11-06 09:39:00+05:30,115.0,115.0,115.0,115.0,200.0,24325.7,24342.8,24325.65,24336.75
2024-11-06 09:42:00+05:30,124.35,124.35,124.35,124.35,300.0,24329.1,24332.9,24321.7,24328.45
2024-11-06 09:49:00+05:30,108.5,108.5,108.5,108.5,,24387.6,24390.5,24381.2,24384.85
2024-11-06 09:50:00+05:30,108.5,108.5,108.5,108.5,500.0,24386.4,24388.65,24381.15,24383.45
2024-11-06 09:52:00+05:30,109.5,109.7,109.5,109.7,,24386.8,24386.8,24371.7,24374.1
2024-11-06 09:53:00+05:30,109.7,109.7,109.7,109.7,775.0,24374.55,24375.75,24364.0,24364.7
2024-11-06 09:58:00+05:30,115.0,115.0,115.0,115.0,,24347.75,24359.55,24346.65,24357.3
2024-11-06 09:59:00+05:30,115.0,115.0,115.0,115.0,800.0,24356.4,24361.25,24352.6,24355.8
2024-11-06 10:01:00+05:30,109.7,109.7,109.7,109.7,,24372.15,24386.4,24371.1,24386.0
2024-11-06 10:02:00+05:30,109.7,109.7,109.7,109.7,825.0,24385.55,24401.05,24384.6,24397.65
2024-11-06 10:07:00+05:30,102.5,102.5,102.5,102.5,,24406.35,24414.9,24406.25,24407.4
2024-11-06 10:08:00+05:30,102.5,102.5,102.5,102.5,850.0,24408.75,24411.15,24404.2,24407.95
2024-11-06 10:11:00+05:30,105.95,105.95,105.95,105.95,,24396.4,24398.75,24391.0,24393.55
2024-11-06 10:12:00+05:30,105.95,105.95,105.95,105.95,1075.0,24393.75,24394.85,24385.35,24391.85
2024-11-06 10:21:00+05:30,105.75,105.75,105.75,105.75,,24373.85,24377.35,24370.4,24373.75
2024-11-06 10:22:00+05:30,105.75,105.75,105.75,105.75,1100.0,24374.3,24374.65,24368.0,24371.3
2024-11-06 10:27:00+05:30,107.95,107.95,107.95,107.95,1125.0,24353.45,24354.55,24342.9,24344.8
2024-11-06 10:36:00+05:30,121.5,121.5,121.5,121.5,1150.0,24312.6,24318.9,24312.3,24312.35
2024-11-06 10:37:00+05:30,120.45,120.45,120.45,120.45,1175.0,24311.7,24320.85,24305.75,24317.2
2024-11-06 10:43:00+05:30,126.45,126.45,126.45,126.45,1325.0,24306.75,24307.0,24297.9,24299.35
2024-11-06 10:56:00+05:30,111.4,111.4,111.4,111.4,,24347.35,24350.7,24343.15,24346.7
2024-11-06 10:57:00+05:30,111.4,111.4,111.4,111.4,1350.0,24346.4,24371.3,24346.4,24365.15
2024-11-06 10:59:00+05:30,111.4,111.4,111.4,111.4,1625.0,24361.45,24361.45,24355.0,24361.2
2024-11-06 11:05:00+05:30,113.0,116.7,113.0,116.7,,24351.6,24358.75,24349.55,24357.5
2024-11-06 11:06:00+05:30,116.7,116.7,116.7,116.7,1675.0,24356.65,24356.95,24350.8,24353.3
2024-11-06 11:07:00+05:30,110.15,110.15,110.15,110.15,,24352.45,24358.85,24351.95,24353.55
2024-11-06 11:08:00+05:30,110.15,110.15,110.15,110.15,1700.0,24353.4,24357.6,24352.8,24353.85
2024-11-06 11:16:00+05:30,113.5,113.5,113.5,113.5,,24362.6,24370.2,24361.6,24369.45
