DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:15:00+05:30,543.0,543.0,530.0,530.0,0.0,24207.7,24220.45,24122.25,24125.9
2024-11-08 09:16:00+05:30,524.0,535.65,524.0,526.85,1775.0,24128.4,24144.35,24117.75,24118.55
2024-11-08 09:17:00+05:30,520.85,520.85,511.0,516.0,,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:18:00+05:30,518.0,519.0,518.0,519.0,2250.0,24110.15,24114.25,24100.15,24102.65
2024-11-08 09:19:00+05:30,520.95,520.95,515.0,515.0,2300.0,24102.15,24104.3,24077.35,24086.75
2024-11-08 09:20:00+05:30,509.15,509.15,500.15,500.15,,24085.9,24085.9,24067.45,24074.05
2024-11-08 09:21:00+05:30,509.15,513.0,508.55,508.55,3825.0,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,505.0,505.0,505.0,505.0,3925.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:23:00+05:30,506.0,509.35,506.0,509.35,4050.0,24077.4,24086.55,24076.5,24083.15
2024-11-08 09:24:00+05:30,509.0,510.0,509.0,510.0,,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,533.95,543.8,533.95,543.8,4100.0,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,544.55,561.05,544.55,546.4,8350.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,548.15,548.15,530.0,530.0,10225.0,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:28:00+05:30,532.45,534.0,532.0,532.9,11800.0,24133.8,24156.1,24132.2,24154.9
2024-11-08 09:29:00+05:30,547.3,554.0,547.3,554.0,13700.0,24155.4,24186.7,24151.05,24170.5
2024-11-08 09:30:00+05:30,549.5,549.5,539.05,547.2,14550.0,24170.35,24171.4,24155.65,24170.65
2024-11-08 09:31:00+05:30,559.2,565.2,559.2,565.2,14625.0,24170.45,24207.05,24167.85,24199.55
2024-11-08 09:33:00+05:30,553.7,553.7,552.65,552.65,,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:34:00+05:30,557.0,560.5,557.0,559.0,15075.0,24174.65,24189.15,24174.6,24186.35
2024-11-08 09:35:00+05:30,558.1,558.1,555.0,555.0,15175.0,24191.0,24194.25,24172.55,24173.9
2024-11-08 09:36:00+05:30,553.1,553.1,548.45,548.8,15525.0,24171.1,24172.15,24147.85,24155.85
2024-11-08 09:37:00+05:30,540.05,544.8,540.05,542.8,,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,548.1,549.15,548.1,549.15,15775.0,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:39:00+05:30,549.15,549.15,549.15,549.15,15825.0,24160.95,24171.5,24151.85,24153.25
2024-11-08 09:40:00+05:30,544.95,544.95,544.95,544.95,15850.0,24153.6,24162.1,24146.45,24159.0
2024-11-08 09:42:00+05:30,567.0,567.0,567.0,567.0,,24178.55,24196.7,24178.35,24190.7
2024-11-08 09:43:00+05:30,567.0,567.0,567.0,567.0,15875.0,24191.3,24194.2,24184.35,24186.15
2024-11-08 09:45:00+05:30,575.1,600.0,575.1,600.0,,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:46:00+05:30,601.75,613.4,601.75,612.0,,24257.05,24266.8,24246.35,24263.35
2024-11-08 09:47:00+05:30,622.0,622.0,622.0,622.0,16400.0,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,611.0,611.0,605.0,611.0,16700.0,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,600.85,603.4,600.85,602.15,16800.0,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:52:00+05:30,585.0,585.0,574.35,574.35,17325.0,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,549.95,550.0,539.0,541.9,19925.0,24198.55,24199.35,24146.35,24172.15
2024-11-08 09:55:00+05:30,562.2,562.2,541.9,551.0,21025.0,24175.45,24184.4,24155.8,24166.45
2024-11-08 09:56:00+05:30,556.15,562.95,554.0,562.95,21125.0,24166.75,24188.9,24165.55,24188.65
2024-11-08 09:57:00+05:30,560.9,560.9,560.55,560.55,21200.0,24188.7,24190.4,24173.8,24178.2
2024-11-08 10:01:00+05:30,549.95,549.95,549.55,549.55,21375.0,24171.8,24178.05,24168.0,24169.15
2024-11-08 10:02:00+05:30,547.75,547.75,547.75,547.75,21400.0,24169.65,24172.35,24159.45,24167.9
2024-11-08 10:06:00+05:30,545.0,555.6,545.0,555.6,21825.0,24168.9,24181.2,24165.55,24180.3
2024-11-08 10:08:00+05:30,553.3,559.85,553.3,559.4,22200.0,24181.3,24189.0,24180.95,24188.9
2024-11-08 10:10:00+05:30,568.15,568.15,562.25,562.25,22725.0,24197.4,24200.05,24185.4,24185.7
2024-11-08 10:11:00+05:30,559.9,559.9,559.9,559.9,22750.0,24185.25,24189.6,24182.4,24185.45
2024-11-08 10:12:00+05:30,553.5,559.55,553.5,559.55,22900.0,24186.1,24194.6,24186.1,24192.6
2024-11-08 10:13:00+05:30,562.95,562.95,562.95,562.95,23100.0,24193.6,24211.5,24192.95,24210.8
2024-11-08 10:14:00+05:30,568.45,568.45,564.0,564.0,23225.0,24210.7,24212.45,24198.65,24201.8
2024-11-08 10:15:00+05:30,562.15,562.15,562.15,562.15,23250.0,24202.35,24203.4,24184.65,24192.7
2024-11-08 10:16:00+05:30,561.95,561.95,561.95,561.95,23275.0,24193.05,24203.55,24184.4,24203.45
2024-11-08 10:26:00+05:30,555.0,555.0,555.0,555.0,23300.0,24202.75,24202.75,24189.3,24195.2
2024-11-08 10:27:00+05:30,558.95,558.95,558.95,558.95,23325.0,24195.8,24197.95,24179.3,24181.75
