,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731470220,471.65,471.65,466.5,466.5,550,23832.6,23845.15,23822.9,23822.9
1,1731470280,466.85,467.65,461.2,462.2,1000,23823.35,23832.9,23819.4,23820.55
2,1731470340,464.1,467.15,450.6,450.6,3400,23822.25,23825.2,23800.4,23800.4
3,1731470400,450.7,461.75,449.4,460.8,8525,23801.75,23825.35,23797.3,23819.75
4,1731470460,470.05,490.0,470.05,490.0,10000,23820.9,23857.5,23817.25,23853.25
5,1731470520,468.25,472.55,468.25,470.65,10925,23852.2,23852.2,23826.1,23836.75
6,1731470640,457.2,457.2,437.55,437.55,11125,23821.45,23828.45,23783.45,23784.25
7,1731470700,439.85,454.6,439.85,454.25,12075,23784.75,23808.5,23779.95,23799.0
8,1731470760,451.45,456.95,443.0,444.5,12525,23799.1,23808.2,23785.9,23792.1
9,1731470820,454.1,454.1,446.5,446.5,12650,23790.7,23803.9,23788.6,23791.5
10,1731470880,450.25,454.65,450.25,452.9,12825,23792.45,23803.6,23791.6,23797.75
11,1731470940,447.8,447.8,445.6,445.6,12900,23797.85,23798.5,23782.65,23784.25
12,1731471000,443.45,443.45,441.45,441.45,12950,23783.9,23790.35,23781.1,23783.7
13,1731471060,444.0,444.0,435.35,443.5,13575,23782.4,23793.8,23778.75,23786.95
14,1731471120,438.55,438.55,437.8,438.5,13750,23787.3,23790.7,23777.0,23780.0
15,1731471180,439.0,439.2,427.2,427.2,14575,23777.6,23781.15,23765.2,23766.1
16,1731471240,425.4,425.4,425.4,425.4,14600,23765.85,23768.75,23753.8,23755.6
17,1731471300,419.95,419.95,419.95,419.95,14650,23755.95,23761.55,23745.2,23751.95
18,1731471360,414.35,414.35,414.35,414.35,14700,23752.0,23760.65,23742.7,23753.1
19,1731471420,399.95,400.4,399.95,400.4,14950,23752.65,23752.65,23714.5,23718.15
20,1731471540,405.0,405.0,398.5,398.5,15100,23735.25,23735.25,23709.8,23722.65
21,1731471720,437.35,438.3,437.35,438.3,15175,23773.2,23807.05,23773.2,23781.55
22,1731472260,446.25,446.25,442.3,442.3,15225,23784.1,23793.9,23769.3,23770.7
23,1731472320,424.65,428.45,424.65,428.45,15800,23770.2,23770.55,23760.45,23768.5
24,1731472560,409.3,409.3,409.3,409.3,15850,23726.75,23738.75,23721.15,23721.15
25,1731472620,404.65,404.65,404.65,404.65,15875,23723.75,23725.35,23705.25,23710.45
26,1731472680,401.25,401.25,401.25,401.25,16000,23712.6,23720.2,23712.05,23715.1
27,1731472860,400.1,400.1,400.1,400.1,16175,23726.95,23727.0,23718.1,23726.75
28,1731472920,405.5,405.5,405.5,405.5,16200,23725.95,23731.7,23719.05,23721.05
29,1731473040,373.3,373.3,371.65,371.85,16275,23697.75,23699.8,23690.35,23694.55
30,1731473160,365.95,365.95,365.25,365.25,16325,23682.65,23695.9,23679.55,23682.85
31,1731473220,365.65,372.05,365.65,372.05,16425,23682.5,23704.75,23681.9,23704.75
32,1731473280,381.15,385.3,377.0,385.3,16725,23705.75,23714.5,23701.95,23714.0
33,1731473400,386.95,386.95,378.55,378.55,16900,23708.15,23709.6,23688.8,23696.95
34,1731473520,372.65,372.65,368.9,371.45,17050,23693.55,23697.9,23682.0,23684.55
35,1731473640,378.4,378.4,378.4,378.4,17075,23688.65,23706.1,23688.65,23705.3
36,1731473760,401.95,401.95,393.6,393.6,17800,23741.05,23741.6,23721.3,23721.3
37,1731473820,393.8,393.8,393.8,393.8,17900,23721.5,23736.15,23717.65,23731.4
38,1731473880,398.4,398.7,394.95,397.8,18150,23731.35,23733.1,23728.25,23731.3
39,1731473940,398.95,400.0,398.95,400.0,18225,23731.65,23733.1,23726.0,23729.0
40,1731474060,400.6,400.6,386.5,386.5,19225,23738.55,23738.65,23716.9,23716.9
41,1731474120,382.0,382.2,382.0,382.2,19325,23716.45,23722.4,23711.2,23722.1
42,1731474240,401.35,401.35,398.5,398.5,19425,23736.0,23743.25,23731.65,23742.6
43,1731474540,398.5,398.5,398.5,398.5,19475,23751.65,23752.15,23729.05,23729.35
44,1731474600,385.75,385.75,385.75,385.75,19650,23729.7,23729.95,23706.5,23720.55
45,1731474780,385.25,385.25,385.25,385.25,19675,23713.15,23715.45,23708.2,23710.05
46,1731474900,386.0,386.05,386.0,386.05,19725,23705.9,23715.75,23702.55,23712.25
47,1731475440,415.05,415.05,415.05,415.05,19825,23776.4,23780.0,23755.7,23758.2
48,1731476040,395.75,395.75,395.75,395.75,19850,23726.65,23731.0,23723.0,23726.2
49,1731476220,387.4,387.4,387.4,387.4,19875,23718.1,23720.0,23711.05,23716.85
50,1731476760,380.85,380.85,379.3,379.3,19975,23713.45,23716.9,23708.4,23716.2
51,1731476820,380.0,380.0,380.0,380.0,20025,23715.65,23716.55,23706.25,23708.3
52,1731476880,377.05,377.05,370.0,370.0,20175,23708.45,23710.05,23696.1,23696.9
53,1731476940,368.1,369.9,367.8,367.8,20625,23696.25,23699.1,23690.85,23690.85
54,1731477060,371.45,373.75,371.45,373.75,20725,23702.2,23705.5,23697.2,23704.45
55,1731477360,390.45,390.45,390.45,390.45,20750,23720.7,23725.55,23718.0,23722.25
56,1731477660,371.35,371.35,371.35,371.35,21150,23706.65,23706.65,23698.3,23698.45
57,1731477900,385.15,385.15,385.15,385.15,21175,23712.7,23723.05,23712.45,23722.85
58,1731477960,384.1,384.45,384.1,384.15,21350,23721.85,23723.6,23716.2,23716.2
59,1731478380,373.05,373.05,363.65,363.65,21425,23708.1,23708.1,23691.85,23692.85
60,1731478440,361.0,361.0,358.55,358.55,21475,23692.9,23692.9,23682.8,23684.55
61,1731478500,358.95,358.95,358.95,358.95,21500,23685.7,23696.7,23684.95,23696.7
62,1731478560,359.45,359.45,359.45,359.45,21550,23697.4,23704.2,23694.8,23703.6
63,1731478860,379.7,379.7,379.7,379.7,21575,23716.4,23718.25,23711.15,23711.75
64,1731478980,375.2,375.4,375.2,375.4,21650,23710.8,23714.5,23709.1,23709.6
65,1731479160,375.0,375.0,370.1,370.1,21825,23709.9,23709.9,23702.3,23704.2
66,1731479460,388.35,388.35,388.35,388.35,21925,23725.9,23727.8,23715.5,23715.75
67,1731479700,365.35,365.35,365.35,365.35,21975,23704.95,23705.0,23700.95,23702.9
