,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864820,710.55,710.55,710.55,710.55,,24264.3,24267.7,24234.9,24242.05
1,1730864880,710.55,710.55,710.55,710.55,25.0,24240.75,24260.8,24234.25,24256.7
2,1730866860,820.0,820.0,820.0,820.0,,24384.9,24396.45,24383.55,24387.4
3,1730866920,820.0,820.0,820.0,820.0,225.0,24386.8,24386.8,24371.7,24374.1
4,1730867160,789.95,790.0,789.95,790.0,350.0,24347.0,24353.2,24343.65,24349.3
5,1730869080,792.9,792.9,792.9,792.9,,24344.4,24350.9,24327.2,24327.2
6,1730869140,792.9,792.9,792.9,792.9,400.0,24328.7,24331.8,24320.7,24324.8
7,1730869680,762.0,762.0,762.0,762.0,700.0,24318.45,24324.65,24310.75,24324.65
8,1730870400,760.0,760.0,760.0,760.0,,24303.8,24307.8,24301.35,24305.2
9,1730870460,760.0,760.0,760.0,760.0,900.0,24304.7,24307.05,24300.0,24303.0
10,1730873640,825.0,825.0,825.0,825.0,,24387.15,24392.4,24385.2,24391.75
11,1730873700,825.0,825.0,825.0,825.0,1100.0,24391.9,24391.95,24386.25,24391.75
12,1730878200,873.45,873.45,873.45,873.45,,24430.1,24436.3,24430.1,24432.55
13,1730878260,873.45,873.45,873.45,873.45,1150.0,24432.0,24432.4,24423.8,24425.05
14,1730953860,682.45,682.45,678.75,678.75,225.0,24254.95,24255.5,24233.55,24236.75
15,1730964180,660.0,660.0,660.0,660.0,275.0,24235.2,24235.8,24225.85,24226.3
16,1730964300,660.0,660.0,660.0,660.0,1225.0,24220.55,24221.5,24213.55,24216.25
17,1730973480,628.0,628.0,628.0,628.0,1250.0,24199.95,24202.55,24191.35,24192.1
18,1731037500,595.05,595.05,562.0,562.0,150.0,24207.7,24220.45,24122.25,24125.9
19,1731037620,551.0,551.0,551.0,551.0,200.0,24116.8,24116.8,24090.85,24109.6
20,1731037920,534.0,534.0,534.0,534.0,225.0,24090.15,24094.5,24075.6,24077.45
21,1731038040,539.0,539.0,539.0,539.0,325.0,24083.2,24094.4,24074.25,24091.55
22,1731038100,567.8,567.8,567.8,567.8,425.0,24092.5,24148.85,24092.5,24148.85
23,1731038160,595.1,595.1,595.1,595.1,525.0,24153.05,24192.3,24153.05,24167.75
24,1731038220,572.05,572.05,572.05,572.05,675.0,24166.8,24167.7,24126.1,24132.4
25,1731039300,633.1,633.1,633.1,633.1,700.0,24183.3,24253.5,24183.3,24252.25
26,1731039600,670.0,670.0,670.0,670.0,725.0,24247.35,24248.45,24227.7,24230.25
27,1731040680,610.0,610.0,610.0,610.0,1475.0,24181.3,24189.0,24180.95,24188.9
28,1731040800,620.75,620.75,620.75,620.75,1525.0,24197.4,24200.05,24185.4,24185.7
29,1731040860,617.2,617.2,617.2,617.2,1550.0,24185.25,24189.6,24182.4,24185.45
30,1731041100,628.95,628.95,628.95,628.95,1575.0,24202.35,24203.4,24184.65,24192.7
31,1731041280,620.9,620.9,620.9,620.9,2025.0,24200.4,24205.95,24199.55,24204.85
32,1731041460,639.9,639.9,639.9,639.9,2050.0,24212.0,24215.7,24209.5,24210.75
33,1731041520,628.0,628.0,628.0,628.0,3050.0,24210.15,24211.3,24204.55,24206.45
34,1731041580,626.0,628.35,626.0,628.35,3850.0,24206.55,24207.25,24201.65,24203.7
35,1731041760,615.9,615.9,615.9,615.9,3900.0,24202.75,24202.75,24189.3,24195.2
36,1731041880,611.9,611.9,611.9,611.9,,24182.75,24191.15,24182.05,24186.9
37,1731041940,609.65,609.65,609.65,609.65,4625.0,24186.85,24189.0,24182.55,24185.35
38,1731042060,616.95,616.95,612.35,612.35,4700.0,24192.3,24194.4,24186.75,24186.75
39,1731042180,611.45,611.45,611.45,611.45,4725.0,24190.95,24191.55,24185.7,24191.45
40,1731042420,608.9,617.25,608.9,616.05,6075.0,24174.45,24183.35,24173.55,24181.0
41,1731042480,605.15,605.15,602.8,602.8,6525.0,24180.5,24180.65,24170.05,24171.55
42,1731042540,602.5,606.6,601.95,606.6,6725.0,24171.75,24177.95,24167.95,24177.95
43,1731042840,602.35,603.3,602.05,602.05,8075.0,24172.75,24175.95,24170.4,24171.15
44,1731042900,601.95,601.95,596.3,596.3,8525.0,24171.05,24171.05,24160.45,24162.25
45,1731042960,593.75,597.75,593.75,597.75,8625.0,24163.6,24166.05,24153.45,24165.35
46,1731043020,598.25,598.25,598.25,598.25,8650.0,24164.5,24165.85,24159.2,24164.5
47,1731043080,600.35,600.35,600.35,600.35,8675.0,24164.8,24171.2,24163.55,24171.0
48,1731043380,594.45,594.45,594.45,594.45,10275.0,24163.3,24168.4,24161.4,24168.4
49,1731043440,600.6,600.6,600.6,600.6,10300.0,24168.0,24169.0,24157.05,24158.8
