,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,64.45,64.45,54.5,54.95,2975,23822.45,23840.1,23782.2,23838.85
1,1731469560,53.75,58.1,53.2,54.15,12575,23840.05,23847.55,23821.25,23830.35
2,1731469620,55.45,55.45,51.35,52.75,18775,23830.75,23851.45,23822.7,23832.55
3,1731469680,53.5,54.4,52.05,53.05,37075,23830.4,23850.2,23830.1,23849.15
4,1731469740,52.65,57.8,52.05,57.8,43550,23848.15,23861.15,23831.75,23831.75
5,1731469800,58.5,63.0,58.5,63.0,60800,23831.35,23832.75,23808.75,23808.75
6,1731469860,64.35,64.5,56.5,56.7,74925,23806.1,23828.05,23804.35,23826.25
7,1731469920,56.3,57.15,52.2,53.15,80300,23826.7,23860.05,23825.7,23857.3
8,1731469980,53.55,53.6,49.2,49.8,93800,23854.85,23867.65,23850.1,23864.9
9,1731470040,49.95,52.5,49.0,52.4,96475,23867.35,23873.15,23856.45,23859.35
10,1731470100,52.15,53.15,50.55,53.15,104325,23857.8,23865.45,23846.75,23847.05
11,1731470160,54.2,56.75,54.1,56.75,108400,23846.45,23846.45,23830.9,23831.7
12,1731470220,56.0,60.05,55.05,60.05,113275,23832.6,23845.15,23822.9,23822.9
13,1731470280,59.0,60.45,57.6,59.4,119525,23823.35,23832.9,23819.4,23820.55
14,1731470340,58.9,65.55,58.75,65.55,129350,23822.25,23825.2,23800.4,23800.4
15,1731470400,65.5,66.15,58.35,60.8,145750,23801.75,23825.35,23797.3,23819.75
16,1731470460,60.95,60.95,54.35,54.7,149250,23820.9,23857.5,23817.25,23853.25
17,1731470520,57.25,60.2,57.0,58.85,152125,23852.2,23852.2,23826.1,23836.75
18,1731470580,59.1,61.4,59.1,60.45,155525,23835.35,23837.25,23815.75,23821.7
19,1731470640,59.4,69.3,59.0,68.45,167550,23821.45,23828.45,23783.45,23784.25
20,1731470700,67.8,68.95,62.05,63.75,177875,23784.75,23808.5,23779.95,23799.0
21,1731470760,64.4,67.6,61.5,66.1,184275,23799.1,23808.2,23785.9,23792.1
22,1731470820,66.5,67.7,64.3,65.55,187150,23790.7,23803.9,23788.6,23791.5
23,1731470880,66.55,67.5,64.6,64.6,194725,23792.45,23803.6,23791.6,23797.75
24,1731470940,65.8,68.5,65.15,68.5,198100,23797.85,23798.5,23782.65,23784.25
25,1731471000,68.05,68.95,66.8,67.8,208350,23783.9,23790.35,23781.1,23783.7
26,1731471060,69.8,71.55,67.0,68.7,219450,23782.4,23793.8,23778.75,23786.95
27,1731471120,68.75,72.0,67.85,71.2,224500,23787.3,23790.7,23777.0,23780.0
28,1731471180,70.8,75.5,70.25,75.35,236775,23777.6,23781.15,23765.2,23766.1
29,1731471240,75.25,77.4,74.7,76.65,246125,23765.85,23768.75,23753.8,23755.6
30,1731471300,76.2,79.05,75.0,76.75,254050,23755.95,23761.55,23745.2,23751.95
31,1731471360,77.65,80.65,75.8,77.85,270675,23752.0,23760.65,23742.7,23753.1
32,1731471420,78.5,85.4,78.5,84.6,285000,23752.65,23752.65,23714.5,23718.15
33,1731471480,84.8,88.95,79.35,79.65,296450,23719.2,23735.25,23709.6,23735.1
34,1731471540,80.1,90.0,80.1,86.05,301175,23735.25,23735.25,23709.8,23722.65
35,1731471600,86.25,86.25,78.1,79.65,310900,23722.1,23745.05,23720.05,23744.3
36,1731471660,79.1,80.45,72.15,72.45,313675,23745.75,23773.1,23738.7,23773.1
37,1731471720,70.0,74.8,64.65,72.65,328225,23773.2,23807.05,23773.2,23781.55
38,1731471780,73.0,75.2,71.3,75.0,338475,23780.9,23786.75,23769.9,23770.0
39,1731471840,73.5,76.05,73.35,73.5,343050,23770.25,23778.3,23760.75,23772.0
40,1731471900,72.7,74.0,71.35,73.7,344325,23772.2,23786.35,23768.3,23768.3
41,1731471960,73.05,74.85,72.15,73.6,345525,23769.55,23773.75,23764.45,23766.45
42,1731472020,73.95,75.05,70.1,70.95,356350,23767.05,23778.2,23760.8,23772.0
43,1731472080,71.25,76.0,71.25,75.7,357850,23772.7,23772.7,23757.0,23757.35
44,1731472140,74.75,74.75,67.4,67.4,360625,23759.5,23793.9,23759.5,23793.9
45,1731472200,67.7,69.65,67.0,67.6,362675,23792.55,23795.35,23779.4,23784.9
46,1731472260,67.2,71.25,65.85,70.3,365500,23784.1,23793.9,23769.3,23770.7
47,1731472320,71.95,72.5,70.25,70.65,366475,23770.2,23770.55,23760.45,23768.5
48,1731472380,70.6,73.35,70.6,71.75,369275,23768.15,23768.15,23757.1,23765.55
49,1731472440,71.45,76.3,71.35,76.3,372500,23765.45,23766.3,23742.0,23742.0
50,1731472500,76.0,80.05,75.65,78.5,380125,23741.2,23749.6,23726.8,23727.1
51,1731472560,79.45,81.4,76.45,81.35,386200,23726.75,23738.75,23721.15,23721.15
52,1731472620,80.0,87.3,80.0,85.5,400400,23723.75,23725.35,23705.25,23710.45
53,1731472680,85.05,85.05,80.5,80.5,410525,23712.6,23720.2,23712.05,23715.1
54,1731472740,81.1,84.35,81.1,82.6,413950,23715.65,23721.05,23709.45,23718.2
55,1731472800,80.5,80.65,77.7,79.25,418100,23716.95,23730.7,23715.45,23727.45
56,1731472860,79.65,81.9,78.65,78.95,423650,23726.95,23727.0,23718.1,23726.75
57,1731472920,78.7,82.1,78.7,82.05,427350,23725.95,23731.7,23719.05,23721.05
58,1731472980,80.75,90.2,80.75,90.2,433075,23722.2,23722.9,23697.1,23697.7
59,1731473040,90.25,92.9,86.9,89.15,441925,23697.75,23699.8,23690.35,23694.55
60,1731473100,89.8,93.55,89.8,93.25,450925,23695.35,23695.35,23681.35,23681.35
61,1731473160,92.6,94.75,90.0,94.55,456000,23682.65,23695.9,23679.55,23682.85
62,1731473220,94.5,94.8,87.9,87.9,465225,23682.5,23704.75,23681.9,23704.75
63,1731473280,88.45,88.95,83.0,83.3,470550,23705.75,23714.5,23701.95,23714.0
64,1731473340,83.7,87.2,83.7,86.5,473025,23712.2,23714.9,23704.25,23708.85
65,1731473400,86.95,93.35,86.95,91.35,476675,23708.15,23709.6,23688.8,23696.95
66,1731473460,91.7,92.5,90.7,90.7,479800,23697.05,23697.55,23689.85,23692.9
67,1731473520,90.0,94.6,89.15,93.6,483950,23693.55,23697.9,23682.0,23684.55
68,1731473580,93.1,93.3,89.8,90.65,485150,23683.95,23692.25,23682.3,23688.1
69,1731473640,90.3,90.5,87.05,87.65,487550,23688.65,23706.1,23688.65,23705.3
70,1731473700,86.35,86.35,77.55,78.85,490925,23705.75,23744.35,23705.6,23742.45
71,1731473760,78.75,84.4,78.0,83.55,496900,23741.05,23741.6,23721.3,23721.3
72,1731473820,84.0,84.4,80.3,81.2,498350,23721.5,23736.15,23717.65,23731.4
73,1731473880,82.35,82.85,81.1,82.2,501550,23731.35,23733.1,23728.25,23731.3
74,1731473940,81.1,82.1,80.3,81.15,505050,23731.65,23733.1,23726.0,23729.0
75,1731474000,80.55,80.55,76.95,78.0,506925,23728.85,23740.65,23728.8,23739.05
76,1731474060,79.1,83.55,79.1,83.55,510075,23738.55,23738.65,23716.9,23716.9
77,1731474120,82.6,84.35,81.8,81.8,515275,23716.45,23722.4,23711.2,23722.1
78,1731474180,81.5,81.5,77.1,77.5,519450,23722.15,23742.5,23721.8,23734.9
79,1731474240,77.25,78.7,76.8,76.95,520825,23736.0,23743.25,23731.65,23742.6
80,1731474300,76.25,76.25,70.2,74.15,525775,23742.9,23769.75,23742.2,23753.65
81,1731474360,73.65,76.25,73.4,76.25,526725,23755.45,23759.8,23748.95,23748.95
82,1731474420,76.05,76.85,75.2,76.65,532225,23748.65,23752.4,23744.85,23747.05
83,1731474480,75.7,76.95,74.15,74.8,534400,23746.9,23754.0,23742.7,23751.95
84,1731474540,75.6,81.05,75.3,81.0,536725,23751.65,23752.15,23729.05,23729.35
85,1731474600,81.4,86.45,81.4,82.25,540275,23729.7,23729.95,23706.5,23720.55
86,1731474660,83.75,85.2,82.35,85.2,542150,23720.7,23720.7,23707.45,23711.55
87,1731474720,85.15,85.15,83.05,83.2,542725,23710.85,23715.6,23708.45,23713.25
88,1731474780,82.8,84.2,82.3,84.0,546725,23713.15,23715.45,23708.2,23710.05
89,1731474840,84.75,87.5,84.75,85.65,548225,23710.15,23710.15,23700.0,23706.15
90,1731474900,85.75,85.75,82.25,83.0,549975,23705.9,23715.75,23702.55,23712.25
91,1731474960,82.7,85.65,81.45,82.05,552000,23712.3,23718.15,23706.6,23718.15
92,1731475020,82.15,82.15,78.5,79.35,552875,23717.95,23723.85,23717.4,23723.35
93,1731475080,80.3,80.3,75.8,76.65,559625,23723.45,23736.75,23718.9,23733.5
94,1731475140,76.75,78.55,75.0,77.15,565625,23733.15,23735.95,23726.75,23726.8
95,1731475200,77.95,78.3,75.9,78.3,566800,23727.15,23736.2,23725.85,23730.35
96,1731475260,78.5,80.3,77.25,77.25,569700,23729.9,23734.8,23722.95,23734.65
97,1731475320,78.3,78.3,75.15,75.5,570225,23733.45,23748.75,23731.85,23748.65
98,1731475380,74.25,74.85,67.65,70.65,575125,23749.2,23782.25,23748.1,23775.85
99,1731475440,70.75,75.55,70.25,74.4,578325,23776.4,23780.0,23755.7,23758.2
100,1731475500,74.0,75.45,74.0,75.45,579025,23757.75,23758.2,23751.45,23751.75
101,1731475560,75.55,77.5,74.15,75.85,581550,23752.1,23756.25,23743.35,23747.25
102,1731475620,76.15,80.5,76.15,77.65,585075,23747.95,23748.4,23734.25,23739.4
103,1731475680,79.5,81.4,78.9,79.6,587350,23738.9,23738.9,23728.55,23734.55
104,1731475740,79.95,79.95,77.4,78.05,590950,23735.9,23739.2,23731.85,23735.55
105,1731475800,78.25,78.8,76.45,77.4,592300,23735.95,23745.6,23734.15,23739.0
106,1731475860,77.4,77.4,77.4,77.4,592350,23739.45,23743.25,23737.2,23739.85
107,1731475920,78.0,81.0,78.0,79.2,594825,23738.9,23739.9,23725.7,23731.05
108,1731475980,79.3,80.7,78.6,78.6,597975,23732.1,23733.95,23718.25,23727.3
109,1731476040,81.0,81.0,79.15,80.1,599175,23726.65,23731.0,23723.0,23726.2
110,1731476100,79.0,79.35,78.05,79.35,603375,23725.95,23732.15,23719.9,23719.9
111,1731476160,79.55,81.35,78.2,79.5,604725,23720.4,23726.3,23715.05,23719.75
112,1731476220,80.55,80.55,79.0,79.0,605625,23718.1,23720.0,23711.05,23716.85
113,1731476280,80.6,81.3,79.2,80.15,609425,23716.6,23719.35,23712.15,23715.7
114,1731476340,80.1,80.95,79.25,80.3,610225,23715.9,23720.75,23713.85,23716.2
115,1731476400,79.35,82.5,79.35,81.7,610950,23715.4,23720.25,23708.15,23709.8
116,1731476460,80.75,83.7,80.55,82.75,612850,23710.25,23714.85,23702.1,23707.05
117,1731476520,81.6,83.3,81.5,83.3,613300,23707.9,23712.6,23703.75,23704.8
118,1731476580,82.5,83.4,79.85,80.05,616125,23704.85,23715.75,23703.2,23715.75
119,1731476640,80.45,82.9,78.7,81.85,618550,23715.2,23727.5,23708.8,23710.3
120,1731476700,82.25,83.05,80.2,82.05,620400,23709.9,23720.15,23709.65,23713.9
121,1731476760,82.1,82.55,80.9,80.9,624375,23713.45,23716.9,23708.4,23716.2
122,1731476820,82.25,82.65,82.0,82.2,625225,23715.65,23716.55,23706.25,23708.3
123,1731476880,83.8,86.25,83.3,85.2,629425,23708.45,23710.05,23696.1,23696.9
124,1731476940,86.2,87.65,85.6,86.55,632450,23696.25,23699.1,23690.85,23690.85
125,1731477000,85.0,85.8,83.0,83.15,633725,23692.3,23704.95,23690.75,23702.3
126,1731477060,83.7,85.35,83.15,85.35,634400,23702.2,23705.5,23697.2,23704.45
127,1731477120,83.95,84.5,81.9,81.9,635375,23703.55,23711.5,23701.6,23710.9
128,1731477180,81.35,81.35,79.0,79.0,636175,23710.95,23717.65,23709.9,23714.2
129,1731477240,78.9,80.9,78.3,78.35,641575,23715.25,23718.5,23712.95,23716.8
130,1731477300,78.7,78.95,76.8,77.45,642575,23716.1,23721.1,23715.55,23720.95
131,1731477360,76.65,78.5,76.65,78.5,643425,23720.7,23725.55,23718.0,23722.25
132,1731477420,78.55,79.75,77.9,79.7,644375,23721.75,23723.95,23714.5,23716.0
133,1731477480,79.85,83.0,79.85,82.25,645125,23715.75,23716.1,23704.8,23706.6
134,1731477540,81.2,81.2,81.2,81.2,645175,23707.05,23715.3,23706.9,23708.65
135,1731477600,83.15,84.5,82.1,83.85,646125,23710.45,23711.7,23704.55,23705.65
136,1731477660,85.0,86.0,85.0,86.0,649575,23706.65,23706.65,23698.3,23698.45
137,1731477720,86.55,86.65,82.35,82.95,650675,23698.55,23713.75,23697.4,23706.65
138,1731477780,84.6,84.6,80.5,80.5,650825,23705.95,23709.65,23701.1,23709.45
139,1731477840,80.4,81.0,80.4,81.0,651425,23709.2,23713.75,23707.5,23713.25
140,1731477900,80.65,80.65,80.65,80.65,651450,23712.7,23723.05,23712.45,23722.85
141,1731477960,79.15,80.9,78.9,80.65,652575,23721.85,23723.6,23716.2,23716.2
142,1731478020,81.05,82.45,81.05,82.45,652625,23715.4,23716.8,23708.5,23708.5
143,1731478080,82.6,82.6,80.2,80.2,653400,23709.3,23714.15,23708.05,23712.95
144,1731478140,81.45,82.4,80.0,80.0,653925,23713.55,23715.2,23706.5,23715.2
145,1731478200,80.75,80.95,79.5,80.8,654975,23715.4,23716.6,23710.95,23712.3
146,1731478260,82.25,82.25,79.9,79.9,655225,23712.35,23718.45,23707.65,23718.45
147,1731478320,80.4,82.0,80.4,82.0,656175,23716.05,23716.95,23707.65,23708.25
148,1731478380,82.55,85.4,82.5,85.4,657425,23708.1,23708.1,23691.85,23692.85
149,1731478440,87.8,89.0,87.3,89.0,660175,23692.9,23692.9,23682.8,23684.55
150,1731478500,88.6,88.6,85.0,85.0,661900,23685.7,23696.7,23684.95,23696.7
151,1731478560,84.85,86.2,82.75,83.5,662450,23697.4,23704.2,23694.8,23703.6
152,1731478620,83.0,83.0,80.4,80.4,662575,23703.7,23713.6,23702.4,23713.05
153,1731478680,82.4,83.75,82.4,83.25,664800,23713.25,23713.3,23702.7,23706.55
154,1731478740,79.95,80.2,79.0,79.7,667300,23705.95,23715.85,23703.5,23713.95
155,1731478800,80.25,80.4,79.95,80.4,667875,23713.55,23718.4,23712.6,23716.8
156,1731478860,80.55,80.95,80.05,80.95,668050,23716.4,23718.25,23711.15,23711.75
157,1731478920,80.7,80.9,80.2,80.9,668450,23711.3,23715.6,23709.15,23710.7
158,1731478980,80.2,81.3,79.7,81.3,669125,23710.8,23714.5,23709.1,23709.6
159,1731479040,81.4,81.4,80.6,81.15,669750,23710.1,23711.7,23706.0,23706.05
160,1731479100,80.6,80.75,80.0,80.35,670075,23705.9,23710.85,23704.4,23709.35
161,1731479160,80.05,82.0,80.0,80.0,670700,23709.9,23709.9,23702.3,23704.2
162,1731479220,80.45,81.2,79.8,79.8,671325,23704.15,23711.6,23704.0,23709.15
163,1731479280,79.7,79.7,77.1,77.85,674950,23709.4,23716.1,23708.25,23715.45
164,1731479340,78.0,78.3,75.95,75.95,680275,23715.6,23716.1,23711.15,23714.6
165,1731479400,76.0,76.0,72.75,73.75,684425,23715.45,23726.7,23714.65,23725.45
