DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:15:00+05:30,213.2,232.0,204.3,229.1,64875,24207.7,24220.45,24122.25,24125.9
2024-11-08 09:16:00+05:30,228.65,231.4,221.95,230.0,135850,24128.4,24144.35,24117.75,24118.55
2024-11-08 09:17:00+05:30,230.6,243.25,230.6,234.05,207050,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:18:00+05:30,234.95,237.45,231.0,233.75,260425,24110.15,24114.25,24100.15,24102.65
2024-11-08 09:19:00+05:30,234.15,243.0,233.35,239.2,309000,24102.15,24104.3,24077.35,24086.75
2024-11-08 09:20:00+05:30,243.0,252.0,241.6,249.75,387125,24085.9,24085.9,24067.45,24074.05
2024-11-08 09:21:00+05:30,252.0,252.0,237.0,243.55,432025,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,243.15,249.0,241.0,246.5,460775,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:23:00+05:30,245.9,247.75,242.0,243.0,481375,24077.4,24086.55,24076.5,24083.15
2024-11-08 09:24:00+05:30,243.8,247.6,238.8,238.8,516800,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,238.0,238.0,217.0,217.15,566975,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,217.0,217.0,200.5,212.5,632575,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,211.6,227.0,211.0,225.0,672575,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:28:00+05:30,225.05,225.05,213.85,215.05,693925,24133.8,24156.1,24132.2,24154.9
2024-11-08 09:29:00+05:30,215.25,217.75,204.7,212.35,722575,24155.4,24186.7,24151.05,24170.5
2024-11-08 09:30:00+05:30,211.25,218.55,210.0,210.75,749575,24170.35,24171.4,24155.65,24170.65
2024-11-08 09:31:00+05:30,211.35,212.8,199.25,201.2,788650,24170.45,24207.05,24167.85,24199.55
2024-11-08 09:32:00+05:30,201.15,204.35,199.0,204.35,819425,24199.45,24204.2,24186.9,24187.4
2024-11-08 09:33:00+05:30,203.95,209.75,203.15,207.95,860075,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:34:00+05:30,207.75,208.35,202.05,203.0,884600,24174.65,24189.15,24174.6,24186.35
2024-11-08 09:35:00+05:30,200.1,208.45,200.1,207.4,896275,24191.0,24194.25,24172.55,24173.9
2024-11-08 09:36:00+05:30,209.0,217.65,208.4,214.15,922000,24171.1,24172.15,24147.85,24155.85
2024-11-08 09:37:00+05:30,214.2,219.45,211.25,211.35,938800,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,213.35,215.0,207.55,209.3,955525,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:39:00+05:30,209.35,210.0,202.35,209.75,967650,24160.95,24171.5,24151.85,24153.25
2024-11-08 09:40:00+05:30,209.85,212.65,206.25,207.0,978550,24153.6,24162.1,24146.45,24159.0
2024-11-08 09:41:00+05:30,206.7,207.2,192.65,201.15,1001725,24159.25,24196.95,24159.0,24179.25
2024-11-08 09:42:00+05:30,200.2,200.2,194.5,196.9,1013125,24178.55,24196.7,24178.35,24190.7
2024-11-08 09:43:00+05:30,195.5,201.0,195.5,200.25,1023050,24191.3,24194.2,24184.35,24186.15
2024-11-08 09:44:00+05:30,199.45,204.75,199.05,202.45,1071675,24185.9,24187.8,24174.55,24183.55
2024-11-08 09:45:00+05:30,202.4,202.4,175.35,175.35,1128075,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:46:00+05:30,173.75,176.95,170.35,171.0,1194325,24257.05,24266.8,24246.35,24263.35
2024-11-08 09:47:00+05:30,171.6,174.95,167.1,171.15,1243400,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,171.0,174.8,171.0,174.15,1283475,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,175.0,177.75,174.05,177.0,1308325,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:50:00+05:30,176.2,181.55,174.85,181.05,1331450,24247.35,24248.45,24227.7,24230.25
2024-11-08 09:51:00+05:30,182.4,188.35,180.95,187.6,1350850,24229.95,24230.5,24206.1,24213.45
2024-11-08 09:52:00+05:30,186.7,194.6,183.55,194.6,1369650,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,194.0,210.0,193.25,198.4,1410825,24198.55,24199.35,24146.35,24172.15
2024-11-08 09:54:00+05:30,199.0,202.15,197.25,198.85,1438425,24170.9,24179.45,24170.9,24176.55
2024-11-08 09:55:00+05:30,201.7,209.25,197.2,201.05,1465575,24175.45,24184.4,24155.8,24166.45
2024-11-08 09:56:00+05:30,202.9,203.4,194.1,194.55,1474425,24166.75,24188.9,24165.55,24188.65
2024-11-08 09:57:00+05:30,194.35,201.0,193.5,199.5,1481025,24188.7,24190.4,24173.8,24178.2
2024-11-08 09:58:00+05:30,199.05,203.05,193.05,195.0,1492250,24177.35,24188.2,24169.5,24186.5
2024-11-08 09:59:00+05:30,196.0,196.7,189.15,191.45,1503250,24185.2,24196.1,24183.25,24191.85
2024-11-08 10:00:00+05:30,192.35,197.75,188.6,197.5,1521025,24192.35,24199.55,24170.85,24173.5
2024-11-08 10:01:00+05:30,198.05,199.5,195.0,197.5,1528150,24171.8,24178.05,24168.0,24169.15
2024-11-08 10:02:00+05:30,197.55,201.7,196.1,199.05,1534525,24169.65,24172.35,24159.45,24167.9
2024-11-08 10:03:00+05:30,197.4,198.5,193.95,195.35,1540125,24169.05,24176.9,24167.0,24175.9
2024-11-08 10:04:00+05:30,193.4,199.1,193.0,197.45,1569750,24176.05,24177.85,24168.75,24169.6
2024-11-08 10:05:00+05:30,197.85,199.45,196.75,198.8,1578475,24168.9,24172.8,24166.7,24167.9
2024-11-08 10:06:00+05:30,198.95,201.8,196.25,196.4,1590425,24168.9,24181.2,24165.55,24180.3
2024-11-08 10:07:00+05:30,195.8,198.15,192.0,195.2,1600525,24179.7,24187.25,24178.05,24181.35
2024-11-08 10:08:00+05:30,195.1,196.2,192.45,193.15,1614075,24181.3,24189.0,24180.95,24188.9
2024-11-08 10:09:00+05:30,193.0,193.8,188.0,188.4,1628350,24188.85,24197.95,24188.4,24197.5
2024-11-08 10:10:00+05:30,188.85,193.7,186.5,192.95,1654675,24197.4,24200.05,24185.4,24185.7
2024-11-08 10:11:00+05:30,193.65,194.25,189.2,190.9,1661925,24185.25,24189.6,24182.4,24185.45
2024-11-08 10:12:00+05:30,191.0,191.4,187.25,188.55,1674000,24186.1,24194.6,24186.1,24192.6
2024-11-08 10:13:00+05:30,188.2,188.3,181.1,182.25,1699175,24193.6,24211.5,24192.95,24210.8
2024-11-08 10:14:00+05:30,182.0,186.55,180.1,184.65,1717550,24210.7,24212.45,24198.65,24201.8
2024-11-08 10:15:00+05:30,184.8,188.9,184.0,185.9,1727950,24202.35,24203.4,24184.65,24192.7
2024-11-08 10:16:00+05:30,185.5,189.2,182.95,183.7,1733775,24193.05,24203.55,24184.4,24203.45
2024-11-08 10:17:00+05:30,183.9,186.6,181.7,186.6,1739225,24202.65,24210.1,24199.6,24200.2
2024-11-08 10:18:00+05:30,186.1,186.25,184.45,184.75,1743625,24200.4,24205.95,24199.55,24204.85
2024-11-08 10:19:00+05:30,185.05,186.9,182.95,185.0,1750350,24204.75,24208.8,24200.45,24202.4
2024-11-08 10:20:00+05:30,184.25,185.0,180.6,180.6,1754825,24202.65,24212.45,24201.9,24212.45
2024-11-08 10:21:00+05:30,180.05,181.95,179.4,181.7,1765050,24212.0,24215.7,24209.5,24210.75
2024-11-08 10:22:00+05:30,182.1,184.2,181.45,182.45,1775825,24210.15,24211.3,24204.55,24206.45
2024-11-08 10:23:00+05:30,182.75,184.5,182.1,183.25,1780175,24206.55,24207.25,24201.65,24203.7
2024-11-08 10:24:00+05:30,183.15,183.15,180.65,181.45,1784900,24203.75,24210.65,24203.75,24206.75
2024-11-08 10:25:00+05:30,181.2,182.2,178.6,182.2,1792050,24206.8,24213.65,24202.1,24202.7
2024-11-08 10:26:00+05:30,183.05,186.6,183.05,183.35,1805475,24202.75,24202.75,24189.3,24195.2
2024-11-08 10:27:00+05:30,183.25,190.25,183.25,190.05,1826325,24195.8,24197.95,24179.3,24181.75
2024-11-08 10:28:00+05:30,188.95,190.4,187.0,188.25,1834025,24182.75,24191.15,24182.05,24186.9
2024-11-08 10:29:00+05:30,187.65,189.3,187.4,188.1,1851675,24186.85,24189.0,24182.55,24185.35
2024-11-08 10:30:00+05:30,188.0,188.55,185.55,186.0,1853600,24184.6,24194.2,24184.5,24192.4
2024-11-08 10:31:00+05:30,185.1,187.0,184.4,187.0,1857650,24192.3,24194.4,24186.75,24186.75
2024-11-08 10:32:00+05:30,188.0,189.5,185.6,186.0,1866075,24187.15,24191.6,24183.0,24190.75
2024-11-08 10:33:00+05:30,186.6,188.0,185.45,186.05,1871250,24190.95,24191.55,24185.7,24191.45
2024-11-08 10:34:00+05:30,186.3,189.8,186.3,189.6,1885250,24190.9,24191.6,24178.25,24179.3
2024-11-08 10:35:00+05:30,189.8,191.6,188.2,189.8,1919275,24179.05,24179.65,24169.1,24171.1
2024-11-08 10:36:00+05:30,190.35,192.7,188.65,188.65,1922400,24170.85,24174.55,24165.9,24174.3
2024-11-08 10:37:00+05:30,189.4,189.4,186.7,187.6,1929550,24174.45,24183.35,24173.55,24181.0
2024-11-08 10:38:00+05:30,188.0,191.3,188.0,190.75,1937825,24180.5,24180.65,24170.05,24171.55
2024-11-08 10:39:00+05:30,190.9,192.0,187.45,187.45,1942350,24171.75,24177.95,24167.95,24177.95
2024-11-08 10:40:00+05:30,187.5,188.1,185.1,185.1,1947875,24178.15,24185.55,24176.75,24185.55
2024-11-08 10:41:00+05:30,184.95,187.65,184.6,187.0,1951275,24185.5,24186.25,24179.35,24182.95
2024-11-08 10:42:00+05:30,186.0,190.35,186.0,190.35,1955200,24183.5,24185.2,24167.85,24168.55
2024-11-08 10:43:00+05:30,189.6,191.2,188.6,189.15,1965425,24169.3,24173.15,24168.9,24173.15
2024-11-08 10:44:00+05:30,188.6,190.0,187.2,189.2,1975300,24172.75,24175.95,24170.4,24171.15
2024-11-08 10:45:00+05:30,189.4,193.0,188.85,191.55,1989425,24171.05,24171.05,24160.45,24162.25
2024-11-08 10:46:00+05:30,191.65,195.0,190.65,190.7,2009475,24163.6,24166.05,24153.45,24165.35
2024-11-08 10:47:00+05:30,190.3,194.25,190.25,192.15,2020900,24164.5,24165.85,24159.2,24164.5
2024-11-08 10:48:00+05:30,192.3,192.45,188.85,188.95,2030000,24164.8,24171.2,24163.55,24171.0
2024-11-08 10:49:00+05:30,189.0,192.35,188.0,191.75,2046050,24171.05,24172.05,24162.3,24162.35
2024-11-08 10:50:00+05:30,192.15,194.5,191.0,192.45,2057925,24162.6,24167.5,24160.35,24166.5
2024-11-08 10:51:00+05:30,192.4,193.85,192.0,193.5,2060525,24166.55,24166.85,24161.25,24162.8
2024-11-08 10:52:00+05:30,193.85,194.5,193.5,194.35,2064825,24162.35,24163.6,24159.95,24162.65
2024-11-08 10:53:00+05:30,193.5,193.5,189.3,189.3,2077250,24163.3,24168.4,24161.4,24168.4
2024-11-08 10:54:00+05:30,189.15,195.0,189.0,194.4,2083450,24168.0,24169.0,24157.05,24158.8
2024-11-08 10:55:00+05:30,194.95,195.95,190.9,191.95,2095400,24158.5,24166.45,24154.45,24165.85
2024-11-08 10:56:00+05:30,191.25,194.0,190.9,192.7,2101400,24166.0,24166.85,24161.9,24165.4
2024-11-08 10:57:00+05:30,192.55,194.0,192.2,193.2,2102475,24165.35,24165.6,24159.25,24161.35
2024-11-08 10:58:00+05:30,192.75,193.75,191.35,191.35,2105850,24161.9,24167.65,24161.9,24166.35
2024-11-08 10:59:00+05:30,191.5,192.8,190.1,190.35,2114600,24166.1,24171.0,24164.65,24169.2
2024-11-08 11:00:00+05:30,190.45,192.45,188.75,189.2,2119050,24169.45,24173.25,24166.9,24171.5
2024-11-08 11:01:00+05:30,191.05,194.65,191.05,194.4,2121450,24171.8,24172.7,24161.05,24163.15
2024-11-08 11:02:00+05:30,194.3,198.0,194.3,197.5,2137950,24163.5,24164.35,24159.0,24161.1
2024-11-08 11:03:00+05:30,197.2,199.0,196.45,196.45,2141850,24160.45,24162.35,24155.5,24161.3
2024-11-08 11:04:00+05:30,196.0,197.0,195.45,196.05,2148575,24162.05,24163.2,24159.35,24162.0
2024-11-08 11:05:00+05:30,197.25,198.0,196.65,197.9,2153750,24161.0,24162.2,24156.7,24158.8
2024-11-08 11:06:00+05:30,197.1,198.4,196.7,197.4,2165950,24158.35,24162.05,24156.85,24158.75
2024-11-08 11:07:00+05:30,196.9,199.05,196.6,196.6,2183375,24158.6,24160.6,24152.2,24160.6
2024-11-08 11:08:00+05:30,196.7,196.7,194.0,194.5,2191025,24160.3,24166.6,24159.45,24166.6
2024-11-08 11:09:00+05:30,194.0,196.65,194.0,196.05,2195150,24166.35,24166.65,24157.55,24160.25
2024-11-08 11:10:00+05:30,196.5,196.5,194.15,195.25,2197950,24159.75,24163.95,24158.35,24162.95
2024-11-08 11:11:00+05:30,194.55,195.0,193.6,193.8,2210925,24163.1,24167.3,24161.2,24167.3
2024-11-08 11:12:00+05:30,193.5,193.8,191.75,193.4,2215050,24166.05,24171.9,24164.55,24167.95
2024-11-08 11:13:00+05:30,193.75,194.65,192.55,193.1,2217675,24167.85,24168.75,24162.3,24167.15
2024-11-08 11:14:00+05:30,193.35,193.55,192.1,192.9,2219625,24166.55,24169.1,24162.95,24168.95
2024-11-08 11:15:00+05:30,191.65,192.5,191.05,192.5,2220775,24169.0,24173.75,24167.45,24169.9
2024-11-08 11:16:00+05:30,191.7,193.2,191.7,193.1,2224800,24170.05,24171.15,24160.85,24162.75
2024-11-08 11:17:00+05:30,192.8,196.0,192.8,196.0,2227250,24162.85,24163.05,24155.15,24156.3
2024-11-08 11:18:00+05:30,196.25,198.05,195.65,196.7,2236050,24155.9,24157.8,24151.15,24153.5
2024-11-08 11:19:00+05:30,196.25,196.8,193.4,194.0,2239625,24153.6,24159.2,24153.3,24158.85
2024-11-08 11:20:00+05:30,193.1,194.95,192.95,194.7,2241725,24158.2,24160.95,24154.55,24154.8
2024-11-08 11:21:00+05:30,193.9,195.0,193.35,193.35,2251825,24155.8,24160.75,24155.6,24158.55
2024-11-08 11:22:00+05:30,193.7,195.8,193.7,194.85,2255675,24159.35,24159.35,24151.95,24151.95
2024-11-08 11:23:00+05:30,195.5,201.0,195.5,197.75,2330475,24151.75,24154.5,24148.15,24153.65
2024-11-08 11:24:00+05:30,197.0,205.2,196.6,203.6,2407450,24154.25,24156.1,24146.65,24146.9
2024-11-08 11:25:00+05:30,204.75,205.3,202.6,204.0,2430950,24146.3,24149.1,24144.5,24146.25
2024-11-08 11:26:00+05:30,203.55,206.5,202.0,202.0,2458500,24146.0,24151.75,24143.65,24150.15
2024-11-08 11:27:00+05:30,202.5,204.35,201.5,204.1,2486450,24150.05,24152.2,24143.9,24146.2
2024-11-08 11:28:00+05:30,204.0,204.2,202.8,203.7,2490450,24146.25,24148.55,24144.0,24146.65
2024-11-08 11:29:00+05:30,203.4,205.4,203.1,204.05,2503600,24145.8,24146.95,24142.85,24146.45
2024-11-08 11:30:00+05:30,203.45,204.4,201.65,201.65,2511650,24145.9,24150.2,24143.7,24149.9
2024-11-08 11:31:00+05:30,202.1,208.0,202.0,207.4,2560875,24150.15,24150.45,24138.95,24141.5
2024-11-08 11:32:00+05:30,207.45,209.0,206.35,206.35,2567350,24141.7,24143.6,24139.2,24141.95
2024-11-08 11:33:00+05:30,206.25,207.25,203.3,204.05,2573925,24142.2,24146.35,24140.0,24145.7
2024-11-08 11:34:00+05:30,203.6,207.5,203.3,206.75,2580475,24145.8,24146.15,24139.75,24142.45
