,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,699.7,720.95,696.65,720.45,0.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,716.05,720.0,700.0,712.0,,24289.7,24289.9,24253.0,24266.25
2,1730864820,713.75,713.75,693.5,703.05,3075.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,695.5,710.65,693.7,710.65,5425.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,716.55,718.3,708.95,714.35,6175.0,24254.85,24272.6,24250.5,24262.9
5,1730865000,714.5,714.5,695.85,695.85,7600.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,697.65,701.15,692.8,696.85,9725.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,699.05,699.05,679.7,679.7,10625.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,679.75,697.95,678.95,697.75,11975.0,24207.25,24233.05,24206.6,24229.2
9,1730865240,703.0,721.0,703.0,719.1,13275.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,712.1,735.05,712.1,735.05,14025.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,733.25,736.75,726.6,736.75,14925.0,24281.75,24293.35,24276.65,24290.6
12,1730865420,736.2,749.9,732.6,742.5,19025.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,742.0,747.4,734.0,747.4,19825.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,745.1,768.5,745.1,768.5,20350.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,770.5,774.0,764.4,769.9,,24344.85,24349.3,24336.9,24338.55
16,1730865660,771.55,771.55,765.0,767.45,24700.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,765.0,765.0,760.0,762.3,25175.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,764.05,764.05,749.35,749.35,25350.0,24331.05,24332.7,24318.75,24319.05
19,1730865840,752.45,756.8,752.45,756.8,25675.0,24320.2,24326.9,24319.05,24326.4
20,1730865900,758.0,764.85,748.0,748.0,28600.0,24327.3,24332.6,24308.75,24311.1
21,1730865960,743.7,743.75,730.0,739.1,30525.0,24311.55,24314.35,24295.15,24304.8
22,1730866020,743.05,756.5,743.05,756.5,30650.0,24304.2,24319.4,24301.7,24316.65
23,1730866080,760.0,760.0,760.0,760.0,30700.0,24316.6,24327.4,24315.45,24325.2
24,1730866140,762.6,771.85,759.95,771.85,31325.0,24325.7,24342.8,24325.65,24336.75
25,1730866320,759.0,759.0,756.55,756.55,32000.0,24329.1,24332.9,24321.7,24328.45
26,1730866380,758.95,758.95,758.95,758.95,,24328.75,24329.75,24323.8,24326.25
27,1730866440,771.8,776.0,771.8,776.0,32025.0,24324.1,24347.3,24324.1,24346.4
28,1730866500,778.2,782.35,777.0,782.35,33025.0,24346.75,24353.35,24340.5,24352.15
29,1730866560,786.0,794.0,786.0,787.7,33875.0,24351.45,24367.95,24350.75,24363.2
30,1730866620,788.1,799.0,788.1,799.0,34775.0,24362.65,24378.75,24360.5,24377.2
31,1730866680,799.95,806.95,795.0,806.95,35750.0,24376.55,24387.25,24375.5,24387.25
