,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,175.0,180.45,170.0,170.0,250.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,163.7,168.55,160.55,161.1,,24289.7,24289.9,24253.0,24266.25
2,1730864820,164.7,169.7,164.7,166.8,650.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,166.3,166.3,161.6,161.6,1300.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,164.0,164.05,158.85,161.0,,24254.85,24272.6,24250.5,24262.9
5,1730865000,161.5,172.1,161.5,172.1,2225.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,172.8,176.7,171.8,171.8,2525.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,173.75,179.75,173.75,179.75,3825.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,179.45,179.45,173.35,175.05,4750.0,24207.25,24233.05,24206.6,24229.2
9,1730865240,172.5,172.5,164.15,165.2,6125.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,164.65,166.05,155.05,155.05,7025.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,156.15,156.25,154.4,155.45,7125.0,24281.75,24293.35,24276.65,24290.6
12,1730865420,154.0,155.0,150.6,151.45,7875.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,150.2,151.45,146.9,146.9,10025.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,145.85,146.05,131.75,131.75,16050.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,130.75,133.5,130.75,133.5,17750.0,24344.85,24349.3,24336.9,24338.55
16,1730865660,135.0,136.55,132.8,136.55,19400.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,137.35,141.6,137.35,141.6,19650.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,141.45,144.05,141.45,143.9,21200.0,24331.05,24332.7,24318.75,24319.05
19,1730865840,143.85,144.8,143.85,144.65,,24320.2,24326.9,24319.05,24326.4
20,1730865900,144.4,149.4,143.25,149.4,22775.0,24327.3,24332.6,24308.75,24311.1
21,1730865960,148.85,156.95,148.85,156.95,29300.0,24311.55,24314.35,24295.15,24304.8
22,1730866020,156.05,157.4,156.0,156.45,30225.0,24304.2,24319.4,24301.7,24316.65
23,1730866080,153.75,153.95,153.75,153.95,,24316.6,24327.4,24315.45,24325.2
24,1730866140,148.15,148.15,145.05,146.1,30300.0,24325.7,24342.8,24325.65,24336.75
25,1730866200,145.05,145.3,141.35,145.3,35025.0,24336.6,24352.5,24336.6,24340.65
