DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-06 10:41:00+05:30,790.0,790.0,790.0,790.0,,24312.85,24314.45,24295.15,24298.25
2024-11-06 10:42:00+05:30,790.0,790.0,790.0,790.0,25.0,24296.9,24309.8,24296.9,24307.1
2024-11-06 10:51:00+05:30,776.1,776.1,776.1,776.1,50.0,24304.7,24307.05,24300.0,24303.0
2024-11-06 10:56:00+05:30,810.1,810.1,810.1,810.1,,24347.35,24350.7,24343.15,24346.7
2024-11-06 10:57:00+05:30,810.1,810.1,810.1,810.1,75.0,24346.4,24371.3,24346.4,24365.15
2024-11-06 11:58:00+05:30,882.45,882.45,882.45,882.45,175.0,24429.0,24437.05,24427.55,24436.4
2024-11-11 10:28:00+05:30,642.35,642.35,642.35,642.35,,24199.45,24211.15,24199.45,24211.15
2024-11-11 10:29:00+05:30,642.35,642.35,642.35,642.35,25.0,24212.15,24223.85,24211.05,24223.85
2024-11-11 14:20:00+05:30,542.0,542.0,542.0,542.0,100.0,24092.75,24096.3,24080.6,24095.4
2024-11-11 14:49:00+05:30,572.75,572.75,572.75,572.75,175.0,24176.7,24181.95,24172.45,24178.85
2024-11-12 10:47:00+05:30,570.0,570.0,570.0,570.0,,24121.75,24129.9,24114.0,24129.7
2024-11-12 10:48:00+05:30,570.0,570.0,570.0,570.0,175.0,24128.55,24132.6,24122.95,24131.8
2024-11-12 10:57:00+05:30,580.0,580.0,580.0,580.0,,24153.05,24154.55,24145.4,24149.3
2024-11-12 10:58:00+05:30,575.0,575.0,575.0,575.0,200.0,24150.55,24150.55,24141.4,24145.0
2024-11-12 10:59:00+05:30,575.0,575.0,575.0,575.0,375.0,24145.05,24148.55,24140.75,24141.35
2024-11-12 12:14:00+05:30,575.0,575.0,575.0,575.0,400.0,24104.2,24111.4,24103.6,24110.9
2024-11-12 13:12:00+05:30,524.9,524.9,524.9,524.9,,24010.8,24010.9,24003.75,24004.25
2024-11-12 13:13:00+05:30,524.9,524.9,524.9,524.9,425.0,24004.2,24005.0,23990.55,23993.45
2024-11-12 14:51:00+05:30,446.0,446.0,446.0,446.0,450.0,23961.35,23961.35,23949.5,23951.1
2024-11-12 15:09:00+05:30,408.7,408.7,408.7,408.7,,23881.7,23890.3,23881.1,23889.05
2024-11-12 15:10:00+05:30,408.7,408.7,408.7,408.7,525.0,23889.6,23890.65,23872.6,23873.2
2024-11-12 15:22:00+05:30,408.8,408.8,408.8,408.8,,23882.85,23883.3,23877.8,23878.35
2024-11-12 15:23:00+05:30,397.35,397.35,397.35,397.35,550.0,23878.5,23878.5,23869.6,23869.85
2024-11-12 15:24:00+05:30,397.35,397.35,397.35,397.35,575.0,23869.5,23870.25,23862.3,23869.35
2024-11-12 15:27:00+05:30,392.3,392.3,392.3,392.3,,23863.45,23866.25,23859.7,23861.35
2024-11-12 15:28:00+05:30,391.1,391.1,391.0,391.0,675.0,23859.0,23860.1,23847.6,23855.3
2024-11-13 09:17:00+05:30,382.65,385.7,377.0,385.7,100.0,23830.75,23851.45,23822.7,23832.55
2024-11-13 09:22:00+05:30,368.5,375.6,368.5,375.6,150.0,23826.7,23860.05,23825.7,23857.3
2024-11-13 09:24:00+05:30,385.25,385.25,385.25,385.25,175.0,23867.35,23873.15,23856.45,23859.35
2024-11-13 09:29:00+05:30,353.0,353.0,353.0,353.0,,23822.25,23825.2,23800.4,23800.4
2024-11-13 09:30:00+05:30,367.65,367.65,367.65,367.65,,23801.75,23825.35,23797.3,23819.75
2024-11-13 09:31:00+05:30,367.65,367.65,367.65,367.65,225.0,23820.9,23857.5,23817.25,23853.25
2024-11-13 09:38:00+05:30,365.7,365.7,365.7,365.7,,23792.45,23803.6,23791.6,23797.75
2024-11-13 09:39:00+05:30,353.5,353.5,353.5,353.5,275.0,23797.85,23798.5,23782.65,23784.25
2024-11-13 09:43:00+05:30,343.0,343.0,343.0,343.0,375.0,23777.6,23781.15,23765.2,23766.1
2024-11-13 09:45:00+05:30,330.0,330.0,330.0,330.0,,23755.95,23761.55,23745.2,23751.95
2024-11-13 09:46:00+05:30,330.0,330.0,330.0,330.0,400.0,23752.0,23760.65,23742.7,23753.1
2024-11-13 09:47:00+05:30,325.0,325.0,325.0,325.0,,23752.65,23752.65,23714.5,23718.15
2024-11-13 09:48:00+05:30,325.0,325.0,325.0,325.0,450.0,23719.2,23735.25,23709.6,23735.1
2024-11-13 09:51:00+05:30,323.55,323.55,323.55,323.55,,23745.75,23773.1,23738.7,23773.1
2024-11-13 09:52:00+05:30,349.7,349.7,349.7,349.7,525.0,23773.2,23807.05,23773.2,23781.55
2024-11-13 09:53:00+05:30,335.5,335.5,335.5,335.5,,23780.9,23786.75,23769.9,23770.0
2024-11-13 09:54:00+05:30,335.5,335.5,335.5,335.5,550.0,23770.25,23778.3,23760.75,23772.0
2024-11-13 10:06:00+05:30,329.7,329.7,329.7,329.7,650.0,23726.75,23738.75,23721.15,23721.15
2024-11-13 10:10:00+05:30,320.0,320.0,320.0,320.0,675.0,23716.95,23730.7,23715.45,23727.45
2024-11-13 10:12:00+05:30,320.0,320.0,320.0,320.0,700.0,23725.95,23731.7,23719.05,23721.05
2024-11-13 10:27:00+05:30,311.45,311.45,311.45,311.45,775.0,23721.5,23736.15,23717.65,23731.4
2024-11-13 10:29:00+05:30,313.15,313.15,313.15,313.15,875.0,23731.65,23733.1,23726.0,23729.0
2024-11-13 10:32:00+05:30,313.95,314.0,313.95,314.0,925.0,23716.45,23722.4,23711.2,23722.1
2024-11-13 10:40:00+05:30,314.0,314.0,314.0,314.0,950.0,23729.7,23729.95,23706.5,23720.55
2024-11-13 10:48:00+05:30,317.65,317.65,317.65,317.65,,23723.45,23736.75,23718.9,23733.5
2024-11-13 10:49:00+05:30,317.7,317.7,317.7,317.7,1025.0,23733.15,23735.95,23726.75,23726.8
2024-11-13 10:51:00+05:30,315.6,315.6,315.6,315.6,,23729.9,23734.8,23722.95,23734.65
2024-11-13 10:52:00+05:30,330.35,330.35,330.35,330.35,1050.0,23733.45,23748.75,23731.85,23748.65
2024-11-13 10:53:00+05:30,330.35,330.35,330.35,330.35,1125.0,23749.2,23782.25,23748.1,23775.85
2024-11-13 10:54:00+05:30,340.3,340.3,330.35,330.35,1150.0,23776.4,23780.0,23755.7,23758.2
2024-11-13 10:56:00+05:30,329.45,329.45,327.15,327.15,1275.0,23752.1,23756.25,23743.35,23747.25
2024-11-13 10:57:00+05:30,327.15,327.15,327.15,327.15,1325.0,23747.95,23748.4,23734.25,23739.4
