,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731037500,0.0,24.35,0.0,24.35,100.0,24207.7,24220.45,24122.25,24125.9
1,1731037560,25.0,25.05,25.0,25.05,1000.0,24128.4,24144.35,24117.75,24118.55
2,1731037620,27.05,27.05,27.0,27.0,2100.0,24116.8,24116.8,24090.85,24109.6
3,1731037680,28.1,28.1,26.2,26.2,2975.0,24110.15,24114.25,24100.15,24102.65
4,1731037740,27.35,27.35,27.35,27.35,,24102.15,24104.3,24077.35,24086.75
5,1731037800,29.55,29.55,29.55,29.55,3875.0,24085.9,24085.9,24067.45,24074.05
6,1731037860,29.1,29.9,28.7,29.9,5025.0,24073.3,24102.7,24072.15,24089.75
7,1731037920,29.6,29.6,29.6,29.6,5050.0,24090.15,24094.5,24075.6,24077.45
8,1731037980,30.25,30.25,30.25,30.25,5150.0,24077.4,24086.55,24076.5,24083.15
9,1731038040,30.0,30.0,30.0,30.0,5375.0,24083.2,24094.4,24074.25,24091.55
10,1731038100,25.4,26.65,25.4,26.65,6250.0,24092.5,24148.85,24092.5,24148.85
11,1731038160,24.0,24.0,22.5,23.6,7575.0,24153.05,24192.3,24153.05,24167.75
12,1731038220,24.5,24.5,24.5,24.5,7700.0,24166.8,24167.7,24126.1,24132.4
13,1731038280,24.5,24.5,24.5,24.5,7875.0,24133.8,24156.1,24132.2,24154.9
14,1731038400,23.5,24.65,23.5,24.5,8325.0,24170.35,24171.4,24155.65,24170.65
15,1731038460,21.5,21.5,21.5,21.5,8500.0,24170.45,24207.05,24167.85,24199.55
16,1731038520,21.95,22.05,21.7,22.0,18225.0,24199.45,24204.2,24186.9,24187.4
17,1731038580,21.9,22.55,21.9,22.55,20625.0,24189.65,24189.65,24171.4,24174.0
18,1731038640,21.75,21.75,21.2,21.2,21300.0,24174.65,24189.15,24174.6,24186.35
19,1731038700,20.95,22.5,20.95,22.5,21475.0,24191.0,24194.25,24172.55,24173.9
20,1731038760,23.55,23.55,23.55,23.55,21725.0,24171.1,24172.15,24147.85,24155.85
21,1731038820,24.45,24.45,23.75,23.75,21800.0,24155.3,24161.4,24141.2,24155.35
22,1731039240,21.1,21.1,20.35,20.6,22575.0,24185.9,24187.8,24174.55,24183.55
23,1731039300,20.5,20.5,16.35,16.35,62650.0,24183.3,24253.5,24183.3,24252.25
24,1731039360,15.55,16.35,15.55,15.7,69025.0,24257.05,24266.8,24246.35,24263.35
25,1731039420,15.75,16.3,15.35,15.5,75575.0,24262.3,24275.2,24253.7,24263.1
26,1731039480,15.3,15.9,15.15,15.75,81400.0,24263.45,24264.5,24248.7,24248.7
27,1731039540,15.95,16.45,15.85,16.4,83975.0,24247.05,24251.0,24239.9,24247.4
28,1731039600,16.35,17.2,16.25,17.15,85925.0,24247.35,24248.45,24227.7,24230.25
29,1731039660,17.55,18.7,17.55,18.3,89650.0,24229.95,24230.5,24206.1,24213.45
30,1731039720,18.25,20.0,18.25,20.0,92000.0,24213.25,24226.2,24199.45,24199.7
31,1731039780,20.1,22.7,20.1,21.05,96050.0,24198.55,24199.35,24146.35,24172.15
32,1731039840,20.95,21.15,20.45,21.05,101575.0,24170.9,24179.45,24170.9,24176.55
33,1731039900,21.15,23.25,20.85,22.2,109100.0,24175.45,24184.4,24155.8,24166.45
34,1731039960,22.3,22.3,20.65,20.65,110325.0,24166.75,24188.9,24165.55,24188.65
35,1731040020,20.55,21.5,20.4,21.45,111200.0,24188.7,24190.4,24173.8,24178.2
36,1731040080,21.15,21.65,19.75,20.15,112225.0,24177.35,24188.2,24169.5,24186.5
