,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730865120,649.75,649.75,649.75,649.75,50.0,24233.6,24234.75,24204.5,24206.35
1,1730865240,681.7,681.7,681.7,681.7,,24229.05,24267.3,24229.05,24265.25
2,1730865300,690.0,690.0,690.0,690.0,100.0,24264.2,24284.3,24253.7,24283.2
3,1730865360,695.0,695.0,695.0,695.0,,24281.75,24293.35,24276.65,24290.6
4,1730865420,699.2,699.2,699.2,699.2,175.0,24292.6,24299.55,24290.4,24298.9
5,1730865480,705.7,705.7,705.7,705.7,200.0,24297.9,24312.35,24297.9,24311.45
6,1730865540,709.45,727.0,709.45,727.0,300.0,24309.9,24343.85,24309.3,24343.85
7,1730865600,727.65,727.65,727.65,727.65,,24344.85,24349.3,24336.9,24338.55
8,1730865660,727.65,727.65,727.65,727.65,350.0,24337.75,24343.3,24332.55,24338.55
9,1730865960,703.2,703.2,700.0,700.0,1050.0,24311.55,24314.35,24295.15,24304.8
10,1730866020,707.1,707.1,704.2,704.2,1250.0,24304.2,24319.4,24301.7,24316.65
11,1730866080,713.0,721.7,713.0,721.7,,24316.6,24327.4,24315.45,24325.2
12,1730866140,726.35,726.35,726.35,726.35,1350.0,24325.7,24342.8,24325.65,24336.75
13,1730866200,732.05,732.05,732.05,732.05,1450.0,24336.6,24352.5,24336.6,24340.65
14,1730866320,718.85,718.85,718.85,718.85,,24329.1,24332.9,24321.7,24328.45
15,1730866380,717.85,717.85,717.85,717.85,1500.0,24328.75,24329.75,24323.8,24326.25
16,1730866440,717.85,717.85,717.85,717.85,1550.0,24324.1,24347.3,24324.1,24346.4
17,1730866500,749.6,749.6,749.6,749.6,1650.0,24346.75,24353.35,24340.5,24352.15
18,1730866560,748.35,748.35,745.9,745.9,1700.0,24351.45,24367.95,24350.75,24363.2
19,1730866680,757.35,760.55,757.35,760.55,1800.0,24376.55,24387.25,24375.5,24387.25
20,1730866860,762.9,762.9,762.9,762.9,,24384.9,24396.45,24383.55,24387.4
21,1730866920,762.9,762.9,762.9,762.9,1950.0,24386.8,24386.8,24371.7,24374.1
22,1730867280,733.15,742.25,733.15,742.25,2175.0,24347.75,24359.55,24346.65,24357.3
23,1730867580,780.0,780.0,780.0,780.0,,24398.05,24399.25,24390.6,24397.65
24,1730867640,780.0,780.0,780.0,780.0,2675.0,24399.25,24404.15,24393.55,24401.2
25,1730867700,780.0,780.0,780.0,780.0,2850.0,24400.75,24407.3,24398.15,24399.0
26,1730867760,781.85,781.85,781.85,781.85,,24399.05,24409.1,24399.05,24405.8
27,1730867880,781.85,781.85,781.85,781.85,3000.0,24408.75,24411.15,24404.2,24407.95
28,1730868240,769.1,769.1,769.1,769.1,3050.0,24377.05,24381.25,24375.15,24379.25
29,1730868300,770.0,770.0,770.0,770.0,,24379.9,24386.2,24369.15,24369.15
30,1730868360,770.0,770.0,770.0,770.0,3075.0,24369.2,24374.15,24364.65,24373.0
31,1730868660,767.0,767.0,767.0,767.0,,24373.85,24377.35,24370.4,24373.75
32,1730868720,767.0,767.0,767.0,767.0,3125.0,24374.3,24374.65,24368.0,24371.3
33,1730869020,750.0,750.0,750.0,750.0,,24353.45,24354.55,24342.9,24344.8
34,1730869140,735.3,735.3,735.3,735.3,3975.0,24328.7,24331.8,24320.7,24324.8
35,1730869200,714.5,714.5,714.5,714.5,4100.0,24324.45,24324.45,24289.0,24290.1
36,1730869320,703.55,703.55,703.55,703.55,,24306.0,24306.65,24299.75,24303.65
37,1730869380,703.55,703.55,703.55,703.55,4200.0,24301.95,24309.6,24298.3,24302.55
38,1730869440,710.9,710.9,710.9,710.9,,24303.2,24314.75,24295.85,24313.0
39,1730869500,704.8,704.8,704.8,704.8,4350.0,24306.35,24315.95,24304.2,24313.0
40,1730869680,715.4,715.4,715.4,715.4,,24318.45,24324.65,24310.75,24324.65
41,1730869800,715.4,715.4,715.4,715.4,4425.0,24328.55,24330.25,24312.5,24313.05
42,1730870460,701.3,701.3,701.3,701.3,4450.0,24304.7,24307.05,24300.0,24303.0
43,1730870640,746.75,746.75,746.75,746.75,,24355.7,24365.35,24341.2,24347.4
44,1730870700,746.75,746.75,746.75,746.75,4475.0,24346.3,24349.05,24340.5,24347.6
45,1730870760,737.35,737.35,737.35,737.35,,24347.35,24350.7,24343.15,24346.7
46,1730870820,737.35,737.35,737.35,737.35,4575.0,24346.4,24371.3,24346.4,24365.15
47,1730871000,743.0,743.0,743.0,743.0,4600.0,24361.1,24369.1,24361.1,24368.5
48,1730871180,742.4,742.4,742.4,742.4,,24376.0,24378.0,24359.9,24360.65
49,1730871240,742.4,742.4,742.4,742.4,4625.0,24359.4,24360.6,24352.25,24352.9
50,1730871660,746.7,746.7,746.7,746.7,4650.0,24364.9,24366.8,24361.5,24364.55
51,1730872560,750.0,750.0,750.0,750.0,,24365.8,24372.05,24363.8,24370.55
52,1730872620,750.0,750.0,750.0,750.0,4700.0,24370.35,24372.05,24365.65,24367.1
53,1730872740,743.95,743.95,743.15,743.15,4750.0,24363.65,24364.35,24360.35,24361.95
54,1730872800,742.9,742.9,742.15,742.15,,24362.05,24367.95,24361.3,24366.35
55,1730872860,740.95,741.9,740.95,741.9,4975.0,24365.75,24376.25,24363.25,24373.35
56,1730872920,741.9,741.9,741.9,741.9,5025.0,24373.9,24376.1,24371.5,24375.2
57,1730873100,766.9,766.9,766.9,766.9,,24388.75,24393.15,24385.05,24385.4
58,1730873160,762.9,762.9,762.9,762.9,5075.0,24385.55,24390.35,24381.3,24381.45
59,1730873460,759.1,759.1,759.1,759.1,5100.0,24381.15,24385.1,24379.6,24383.7
60,1730874120,780.0,780.0,780.0,780.0,,24397.05,24406.15,24394.85,24405.45
61,1730874180,780.0,780.0,780.0,780.0,5800.0,24405.0,24423.9,24405.0,24421.4
62,1730874300,821.1,821.1,815.35,819.4,,24424.65,24437.9,24422.95,24436.85
63,1730874360,819.4,819.4,819.4,819.4,6475.0,24435.6,24435.75,24427.4,24432.35
64,1730875200,809.0,809.0,809.0,809.0,,24431.0,24438.55,24429.0,24436.35
65,1730875260,809.0,809.0,809.0,809.0,6500.0,24434.25,24436.3,24432.85,24435.45
66,1730876460,800.1,800.1,800.1,800.1,,24427.8,24431.7,24426.2,24429.45
67,1730876520,800.1,800.1,800.1,800.1,6525.0,24428.9,24430.1,24421.45,24425.0
68,1730877960,799.05,799.05,799.05,799.05,,24419.7,24426.2,24419.7,24422.9
69,1730878020,799.05,799.05,799.05,799.05,6550.0,24422.45,24426.4,24419.5,24425.45
70,1730878140,810.0,810.0,810.0,810.0,,24426.5,24433.05,24426.1,24431.35
71,1730878200,810.0,810.0,810.0,810.0,6575.0,24430.1,24436.3,24430.1,24432.55
72,1730878380,805.8,805.8,805.8,805.8,,24421.95,24425.6,24419.65,24424.85
73,1730878440,805.8,805.8,805.8,805.8,6600.0,24424.4,24430.2,24423.6,24427.35
74,1730878800,833.95,833.95,833.95,833.95,,24434.45,24455.35,24434.35,24454.25
75,1730878860,833.95,833.95,833.95,833.95,6850.0,24453.0,24461.25,24452.35,24461.15
76,1730879220,820.85,820.85,820.85,820.85,,24462.35,24463.25,24447.4,24452.45
77,1730879280,820.85,820.85,820.85,820.85,6875.0,24451.9,24452.4,24442.75,24444.1
78,1730881080,830.25,830.25,830.25,830.25,,24473.8,24474.65,24468.3,24469.8
79,1730881140,830.25,830.25,830.25,830.25,6975.0,24469.95,24469.95,24466.15,24467.0
80,1730881260,834.45,834.45,834.45,834.45,,24469.7,24473.9,24468.2,24472.2
81,1730881320,843.4,843.4,843.4,843.4,7000.0,24472.3,24479.95,24470.1,24479.35
82,1730881380,843.4,843.4,843.4,843.4,7025.0,24479.9,24481.2,24478.05,24480.65
83,1730881500,846.3,846.3,846.3,846.3,7125.0,24483.5,24486.65,24482.65,24486.3
84,1730881800,861.85,861.85,861.85,861.85,7150.0,24487.25,24495.6,24486.45,24492.3
85,1730882280,847.65,847.65,847.65,847.65,,24483.15,24486.75,24481.2,24486.3
86,1730882340,847.65,847.65,847.65,847.65,7175.0,24486.7,24491.95,24484.9,24489.4
87,1730882880,861.85,861.85,861.85,861.85,,24493.35,24502.55,24492.25,24499.95
88,1730882940,861.85,861.85,861.85,861.85,7225.0,24500.3,24508.35,24499.6,24506.1
89,1730883000,876.7,876.7,876.7,876.7,7725.0,24506.25,24510.5,24505.95,24508.4
90,1730883120,900.05,900.05,900.05,900.05,,24522.55,24530.65,24520.25,24529.75
91,1730883180,900.05,900.05,900.05,900.05,7775.0,24529.85,24536.85,24528.95,24534.85
92,1730884140,843.05,843.05,843.05,843.05,,24495.1,24497.95,24482.0,24483.15
93,1730884200,843.05,843.05,843.05,843.05,7800.0,24483.05,24483.1,24470.25,24470.25
94,1730884860,820.85,820.85,820.85,820.85,,24457.95,24458.75,24449.55,24453.75
95,1730884920,821.6,821.6,821.6,821.6,7825.0,24454.05,24456.2,24447.65,24450.25
96,1730884980,821.6,821.6,821.6,821.6,7850.0,24450.45,24456.65,24449.3,24455.3
97,1730885100,831.05,831.05,830.5,830.5,,24463.35,24468.05,24455.4,24467.55
98,1730885160,830.5,830.5,830.5,830.5,7900.0,24467.85,24469.85,24457.0,24462.9
99,1730885220,827.75,827.75,827.75,827.75,,24463.35,24465.25,24456.7,24462.4
100,1730885280,827.75,827.75,827.75,827.75,8000.0,24462.2,24463.65,24455.15,24462.1
101,1730885400,834.1,834.1,834.1,834.1,,24466.45,24483.15,24465.05,24483.15
102,1730885460,834.1,834.1,834.1,834.1,8050.0,24483.7,24496.8,24483.1,24495.35
103,1730885640,844.5,844.5,844.5,844.5,,24485.8,24490.5,24484.05,24490.0
104,1730885700,844.5,844.5,844.5,844.5,8150.0,24489.75,24489.75,24476.95,24477.8
105,1730885760,840.85,840.85,840.85,840.85,,24478.2,24484.05,24478.15,24483.9
106,1730885820,840.75,840.75,840.75,840.75,8200.0,24483.35,24484.5,24478.4,24480.05
107,1730885880,840.75,840.75,840.75,840.75,8250.0,24480.0,24483.7,24479.3,24483.7
108,1730886180,822.25,822.25,822.25,822.25,8300.0,24463.85,24469.65,24463.85,24468.95
109,1730887080,837.55,837.65,837.55,837.65,,24491.25,24499.0,24491.25,24496.0
110,1730887140,837.65,837.65,837.65,837.65,8350.0,24497.2,24500.25,24487.25,24493.9
111,1730952180,748.5,748.5,723.05,735.2,25.0,24351.85,24357.3,24342.5,24351.05
112,1730952240,727.95,735.95,727.95,735.95,300.0,24351.7,24364.1,24351.7,24361.2
113,1730952300,735.0,736.0,735.0,736.0,350.0,24361.3,24367.25,24350.9,24358.2
114,1730952480,730.45,730.45,730.45,730.45,,24349.25,24352.15,24342.15,24347.05
115,1730952540,725.0,725.0,725.0,725.0,425.0,24347.3,24354.25,24339.1,24341.2
116,1730952780,734.35,734.35,734.35,734.35,,24353.2,24365.7,24352.8,24356.0
117,1730952840,734.35,734.35,734.35,734.35,450.0,24356.5,24369.75,24354.65,24363.15
118,1730952900,731.8,731.8,731.8,731.8,475.0,24363.3,24365.75,24353.25,24355.25
119,1730953260,726.15,726.15,726.15,726.15,,24357.1,24357.1,24347.3,24348.3
120,1730953380,726.15,726.15,726.15,726.15,500.0,24340.6,24344.15,24333.4,24341.85
121,1730953560,715.95,715.95,715.95,715.95,,24339.65,24342.4,24330.45,24335.55
122,1730953620,713.35,713.35,713.35,713.35,575.0,24335.15,24340.55,24314.45,24318.95
123,1730953680,706.45,706.45,706.45,706.45,625.0,24319.75,24324.05,24293.4,24293.9
124,1730953860,644.95,644.95,644.95,644.95,675.0,24254.95,24255.5,24233.55,24236.75
125,1730953920,637.1,637.1,631.95,631.95,,24237.15,24240.25,24217.25,24230.55
126,1730953980,631.95,631.95,631.95,631.95,800.0,24232.4,24242.5,24221.75,24222.8
127,1730954100,619.7,619.7,619.7,619.7,825.0,24221.6,24222.65,24205.0,24219.45
128,1730954160,623.0,623.0,623.0,623.0,,24219.1,24228.9,24216.45,24222.25
129,1730954220,623.0,623.0,623.0,623.0,850.0,24221.75,24229.0,24220.2,24227.75
130,1730954460,626.1,626.1,626.1,626.1,,24222.1,24229.75,24202.6,24208.5
131,1730954520,626.1,626.1,626.1,626.1,875.0,24209.05,24220.45,24208.15,24213.2
132,1730954640,621.35,621.35,619.55,619.55,,24216.65,24221.75,24204.15,24221.75
133,1730954700,620.1,627.45,620.1,627.45,950.0,24222.45,24224.95,24215.4,24224.95
134,1730954760,627.45,627.45,627.45,627.45,1025.0,24225.3,24227.35,24217.4,24218.1
135,1730954940,628.7,628.7,628.7,628.7,1050.0,24235.2,24236.15,24217.3,24218.9
136,1730955300,611.05,626.3,611.05,623.2,,24229.8,24237.1,24222.55,24222.55
137,1730955360,622.15,623.8,619.4,620.7,3125.0,24222.7,24222.7,24212.9,24214.05
138,1730955420,609.05,609.05,605.6,606.4,,24213.55,24213.55,24188.9,24196.1
139,1730955480,611.25,611.25,608.0,609.5,3350.0,24196.2,24197.65,24193.05,24194.95
140,1730955540,609.35,611.15,609.35,611.15,3525.0,24195.2,24197.65,24194.1,24195.15
141,1730955600,609.9,609.9,601.0,601.3,,24194.55,24195.2,24182.1,24185.05
142,1730955660,604.85,604.85,604.85,604.85,3850.0,24184.95,24190.85,24184.95,24190.8
143,1730955780,611.7,611.7,609.9,610.25,3925.0,24194.2,24196.65,24185.7,24187.25
144,1730955900,608.3,614.95,608.3,614.95,3950.0,24187.1,24200.8,24185.35,24199.75
145,1730955960,614.95,614.95,614.95,614.95,3975.0,24200.35,24205.6,24196.3,24204.6
146,1730956140,611.1,611.1,611.1,611.1,,24204.25,24204.45,24191.3,24199.3
147,1730956200,614.65,614.65,614.65,614.65,4000.0,24199.25,24206.4,24194.05,24203.7
148,1730956260,614.65,614.65,614.65,614.65,4025.0,24204.1,24205.35,24200.1,24202.7
149,1730956560,621.55,621.55,621.55,621.55,,24206.85,24214.3,24202.55,24213.45
150,1730956620,621.55,621.55,621.55,621.55,4075.0,24213.65,24219.0,24206.7,24215.45
151,1730956680,622.95,622.95,622.95,622.95,4100.0,24215.65,24216.0,24205.15,24208.9
152,1730956800,624.45,624.45,624.45,624.45,,24207.0,24217.75,24203.8,24216.6
153,1730956860,624.5,626.9,624.5,626.9,4150.0,24215.2,24216.45,24210.9,24212.9
154,1730956920,623.35,623.35,620.6,620.6,4225.0,24213.0,24215.0,24208.75,24214.75
155,1730956980,620.6,620.6,620.6,620.6,4275.0,24215.3,24226.25,24214.5,24225.55
156,1730957040,629.3,629.3,629.3,629.3,4300.0,24225.35,24232.45,24222.45,24232.05
157,1730957460,641.35,641.35,641.0,641.0,4400.0,24246.2,24250.1,24241.2,24242.15
158,1730957640,643.0,643.0,643.0,643.0,,24243.6,24243.7,24235.6,24239.1
159,1730957700,643.0,643.0,643.0,643.0,4450.0,24240.15,24245.6,24236.85,24242.7
