,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,77.0,77.0,77.0,77.0,25.0,24308.75,24311.05,24257.95,24289.45
1,1730864820,60.25,60.25,58.3,59.65,,24264.3,24267.7,24234.9,24242.05
2,1730864880,59.9,59.9,59.0,59.2,3500.0,24240.75,24260.8,24234.25,24256.7
3,1730864940,58.4,58.55,58.0,58.35,,24254.85,24272.6,24250.5,24262.9
4,1730865000,62.25,62.3,62.25,62.3,4325.0,24263.6,24263.6,24229.05,24234.35
5,1730865060,63.5,64.0,63.5,64.0,6350.0,24232.8,24239.35,24223.55,24233.7
6,1730865120,63.25,64.35,63.25,63.6,8375.0,24233.6,24234.75,24204.5,24206.35
7,1730865180,62.75,62.75,62.75,62.75,,24207.25,24233.05,24206.6,24229.2
8,1730865240,60.65,60.65,58.15,58.15,8525.0,24229.05,24267.3,24229.05,24265.25
9,1730865300,58.45,58.45,55.1,55.1,8950.0,24264.2,24284.3,24253.7,24283.2
10,1730865360,55.05,55.1,54.35,54.35,,24281.75,24293.35,24276.65,24290.6
11,1730865420,54.4,54.4,53.0,53.0,9250.0,24292.6,24299.55,24290.4,24298.9
12,1730865480,52.9,52.9,51.5,51.5,9600.0,24297.9,24312.35,24297.9,24311.45
13,1730865540,47.4,47.4,47.4,47.4,9775.0,24309.9,24343.85,24309.3,24343.85
14,1730865600,43.55,44.8,43.45,44.5,,24344.85,24349.3,24336.9,24338.55
15,1730865660,45.3,45.8,44.85,45.8,10825.0,24337.75,24343.3,24332.55,24338.55
16,1730865720,46.85,47.3,46.45,47.25,11275.0,24338.45,24338.45,24324.8,24331.65
17,1730865780,46.7,47.3,46.45,47.3,11575.0,24331.05,24332.7,24318.75,24319.05
18,1730865840,47.35,47.8,47.35,47.8,,24320.2,24326.9,24319.05,24326.4
19,1730865900,47.7,48.1,47.7,48.1,12725.0,24327.3,24332.6,24308.75,24311.1
20,1730865960,49.7,53.0,49.7,53.0,13700.0,24311.55,24314.35,24295.15,24304.8
21,1730866020,52.55,52.55,52.25,52.25,14075.0,24304.2,24319.4,24301.7,24316.65
22,1730866080,51.95,51.95,51.45,51.8,,24316.6,24327.4,24315.45,24325.2
23,1730866140,51.8,51.8,51.8,51.8,14975.0,24325.7,24342.8,24325.65,24336.75
24,1730866200,48.25,48.25,47.1,47.1,15275.0,24336.6,24352.5,24336.6,24340.65
25,1730866320,49.9,49.9,49.65,49.65,,24329.1,24332.9,24321.7,24328.45
26,1730866380,49.05,49.05,49.05,49.05,15325.0,24328.75,24329.75,24323.8,24326.25
27,1730866440,47.75,47.75,47.75,47.75,15600.0,24324.1,24347.3,24324.1,24346.4
28,1730866500,47.75,47.75,47.75,47.75,15625.0,24346.75,24353.35,24340.5,24352.15
29,1730866560,43.9,45.4,43.9,45.4,15700.0,24351.45,24367.95,24350.75,24363.2
30,1730866620,44.85,44.85,43.95,43.95,,24362.65,24378.75,24360.5,24377.2
31,1730866680,43.95,43.95,43.95,43.95,16225.0,24376.55,24387.25,24375.5,24387.25
32,1730866740,43.3,43.3,43.3,43.3,16250.0,24387.6,24390.5,24381.2,24384.85
33,1730866800,43.2,43.2,43.1,43.1,,24386.4,24388.65,24381.15,24383.45
34,1730866860,43.4,43.4,43.4,43.4,17725.0,24384.9,24396.45,24383.55,24387.4
35,1730866920,43.4,43.4,43.4,43.4,17850.0,24386.8,24386.8,24371.7,24374.1
36,1730866980,44.65,44.65,44.65,44.65,,24374.55,24375.75,24364.0,24364.7
37,1730867040,44.65,44.65,44.65,44.65,17875.0,24365.85,24369.05,24358.2,24359.75
38,1730867100,45.1,45.1,45.1,45.1,,24359.15,24366.1,24344.1,24346.5
39,1730867160,45.1,45.1,45.1,45.1,17900.0,24347.0,24353.2,24343.65,24349.3
40,1730867220,46.5,46.5,46.5,46.5,18900.0,24349.05,24351.7,24343.7,24346.8
41,1730867280,46.8,47.1,46.8,47.1,19050.0,24347.75,24359.55,24346.65,24357.3
42,1730867340,45.1,45.4,45.1,45.4,,24356.4,24361.25,24352.6,24355.8
43,1730867400,45.1,45.1,45.1,45.1,19850.0,24354.9,24372.4,24354.9,24371.9
44,1730867460,44.2,44.2,44.2,44.2,20000.0,24372.15,24386.4,24371.1,24386.0
45,1730867520,44.05,44.3,40.1,40.1,20250.0,24385.55,24401.05,24384.6,24397.65
46,1730867640,42.2,42.2,42.2,42.2,,24399.25,24404.15,24393.55,24401.2
47,1730867700,42.2,42.2,42.2,42.2,20325.0,24400.75,24407.3,24398.15,24399.0
48,1730867820,41.35,41.35,41.35,41.35,,24406.35,24414.9,24406.25,24407.4
49,1730867880,41.35,41.35,41.35,41.35,20375.0,24408.75,24411.15,24404.2,24407.95
50,1730867940,41.65,41.65,41.65,41.65,20475.0,24407.15,24407.5,24401.85,24404.9
51,1730868000,41.7,42.3,41.65,42.3,21025.0,24404.75,24406.65,24392.6,24395.6
52,1730868120,42.85,42.85,42.85,42.85,,24393.75,24394.85,24385.35,24391.85
53,1730868180,42.85,42.85,42.85,42.85,21050.0,24391.6,24391.6,24375.2,24377.25
54,1730868480,44.9,44.9,44.9,44.9,,24378.95,24388.1,24376.15,24386.55
55,1730868540,44.9,44.9,44.9,44.9,21250.0,24387.05,24390.55,24375.2,24375.2
56,1730868660,44.25,44.25,44.25,44.25,,24373.85,24377.35,24370.4,24373.75
57,1730868720,44.25,44.25,44.25,44.25,21350.0,24374.3,24374.65,24368.0,24371.3
58,1730869020,46.4,47.0,46.4,47.0,21850.0,24353.45,24354.55,24342.9,24344.8
59,1730869080,47.55,47.55,47.55,47.55,,24344.4,24350.9,24327.2,24327.2
60,1730869140,47.55,47.55,47.55,47.55,22150.0,24328.7,24331.8,24320.7,24324.8
61,1730869200,54.45,54.45,54.45,54.45,,24324.45,24324.45,24289.0,24290.1
62,1730869260,55.0,55.0,52.55,52.55,,24290.9,24306.55,24281.25,24305.3
63,1730869320,52.55,52.55,52.55,52.55,22775.0,24306.0,24306.65,24299.75,24303.65
64,1730869620,53.35,53.35,53.35,53.35,22800.0,24311.7,24320.85,24305.75,24317.2
65,1730870040,53.8,53.8,53.7,53.7,22825.0,24298.9,24304.75,24297.7,24299.45
66,1730870100,53.65,53.65,53.65,53.65,22975.0,24298.45,24307.0,24296.1,24305.9
67,1730870220,52.25,52.55,52.25,52.55,23025.0,24317.4,24319.7,24310.65,24313.85
68,1730870280,52.55,52.55,52.55,52.55,23075.0,24312.6,24316.55,24309.6,24311.85
69,1730870340,52.7,53.0,52.7,53.0,,24310.45,24311.85,24304.55,24304.8
70,1730870400,52.75,52.8,52.2,52.8,24025.0,24303.8,24307.8,24301.35,24305.2
71,1730870460,52.8,52.8,52.8,52.8,24825.0,24304.7,24307.05,24300.0,24303.0
72,1730870580,45.2,45.2,45.2,45.2,,24310.2,24356.0,24310.2,24356.0
73,1730870640,47.15,47.15,47.15,47.15,,24355.7,24365.35,24341.2,24347.4
74,1730870700,47.15,47.15,47.15,47.15,24875.0,24346.3,24349.05,24340.5,24347.6
75,1730870760,46.35,46.35,46.35,46.35,,24347.35,24350.7,24343.15,24346.7
76,1730870820,46.1,46.1,46.1,46.1,25050.0,24346.4,24371.3,24346.4,24365.15
77,1730870940,46.0,46.55,46.0,46.55,25450.0,24361.45,24361.45,24355.0,24361.2
78,1730872080,46.85,46.85,46.85,46.85,25500.0,24359.75,24362.1,24353.45,24355.65
79,1730872680,46.7,46.7,46.7,46.7,,24366.15,24368.3,24361.9,24364.05
80,1730872740,46.7,46.7,46.7,46.7,26000.0,24363.65,24364.35,24360.35,24361.95
81,1730873160,45.85,45.85,45.85,45.85,,24385.55,24390.35,24381.3,24381.45
82,1730873220,45.3,45.3,44.75,44.75,27025.0,24380.95,24387.15,24380.95,24383.8
