,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730865120,1005.0,1005.0,1005.0,1005.0,150.0,24233.6,24234.75,24204.5,24206.35
1,1730865180,1029.8,1029.8,1029.8,1029.8,,24207.25,24233.05,24206.6,24229.2
2,1730865240,1029.8,1029.8,1029.8,1029.8,175.0,24229.05,24267.3,24229.05,24265.25
3,1730866140,1107.6,1107.6,1107.6,1107.6,,24325.7,24342.8,24325.65,24336.75
4,1730866200,1107.6,1107.6,1107.6,1107.6,200.0,24336.6,24352.5,24336.6,24340.65
5,1730866440,1110.0,1110.0,1110.0,1110.0,,24324.1,24347.3,24324.1,24346.4
6,1730866500,1110.0,1110.0,1110.0,1110.0,225.0,24346.75,24353.35,24340.5,24352.15
7,1730866860,1158.4,1158.4,1158.4,1158.4,,24384.9,24396.45,24383.55,24387.4
8,1730866920,1158.4,1158.4,1158.4,1158.4,250.0,24386.8,24386.8,24371.7,24374.1
9,1730867760,1170.0,1170.0,1170.0,1170.0,,24399.05,24409.1,24399.05,24405.8
10,1730867880,1170.0,1170.0,1170.0,1170.0,275.0,24408.75,24411.15,24404.2,24407.95
11,1730868480,1149.1,1149.1,1149.1,1149.1,300.0,24378.95,24388.1,24376.15,24386.55
12,1730869980,1089.65,1089.65,1089.65,1089.65,,24306.75,24307.0,24297.9,24299.35
13,1730870040,1089.65,1089.65,1089.65,1089.65,325.0,24298.9,24304.75,24297.7,24299.45
14,1730871180,1131.6,1131.6,1131.6,1131.6,,24376.0,24378.0,24359.9,24360.65
15,1730871240,1131.6,1131.6,1131.6,1131.6,350.0,24359.4,24360.6,24352.25,24352.9
16,1730873100,1149.0,1149.0,1149.0,1149.0,,24388.75,24393.15,24385.05,24385.4
17,1730873160,1149.0,1149.0,1149.0,1149.0,375.0,24385.55,24390.35,24381.3,24381.45
18,1730873640,1148.0,1148.0,1148.0,1148.0,,24387.15,24392.4,24385.2,24391.75
19,1730873700,1148.0,1148.0,1148.0,1148.0,400.0,24391.9,24391.95,24386.25,24391.75
20,1730874180,1179.0,1179.0,1179.0,1179.0,475.0,24405.0,24423.9,24405.0,24421.4
21,1730874540,1210.0,1210.0,1210.0,1210.0,,24436.55,24439.75,24433.6,24435.9
22,1730874600,1208.25,1208.25,1207.65,1207.65,525.0,24436.85,24441.55,24435.8,24437.0
23,1730874660,1197.6,1197.6,1197.6,1197.6,650.0,24436.9,24438.0,24431.35,24433.4
24,1730874720,1218.35,1218.35,1218.35,1218.35,950.0,24432.75,24439.9,24432.75,24439.9
25,1730876040,1152.95,1154.45,1152.95,1154.45,975.0,24408.5,24410.6,24399.1,24410.4
26,1730876100,1154.45,1154.45,1154.45,1154.45,1000.0,24409.6,24418.65,24408.75,24417.8
