,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730953980,137.0,137.0,137.0,137.0,25.0,24232.4,24242.5,24221.75,24222.8
1,1730954700,170.25,170.25,170.25,170.25,50.0,24222.45,24224.95,24215.4,24224.95
2,1730955600,185.5,185.5,185.5,185.5,,24194.55,24195.2,24182.1,24185.05
3,1730955660,185.5,185.5,185.5,185.5,75.0,24184.95,24190.85,24184.95,24190.8
4,1730956260,185.5,185.5,185.5,185.5,150.0,24204.1,24205.35,24200.1,24202.7
5,1730967780,171.75,171.75,171.75,171.75,450.0,24206.05,24207.55,24201.55,24204.7
6,1730967840,176.7,176.7,176.7,176.7,575.0,24206.15,24211.1,24203.3,24208.85
7,1730968320,176.7,176.7,176.7,176.7,675.0,24207.45,24208.65,24204.0,24205.0
8,1730968380,170.9,170.9,170.9,170.9,775.0,24206.05,24209.15,24205.4,24205.55
9,1730969340,175.0,175.0,175.0,175.0,,24209.85,24209.85,24204.1,24206.95
10,1730969400,175.0,175.0,175.0,175.0,875.0,24207.35,24208.75,24196.4,24196.4
11,1730970000,175.0,175.0,175.0,175.0,900.0,24202.5,24203.5,24190.15,24191.2
12,1730970120,175.0,175.0,175.0,175.0,1400.0,24191.75,24197.55,24191.25,24195.6
13,1730972040,177.45,177.45,177.45,177.45,1425.0,24189.9,24198.1,24188.7,24198.1
14,1730972160,175.05,175.3,175.05,175.3,1750.0,24200.7,24203.35,24196.7,24196.7
15,1730973360,180.6,180.6,180.6,180.6,1800.0,24209.0,24210.25,24201.75,24202.0
16,1730973420,181.45,181.45,181.45,181.45,,24202.95,24205.1,24200.95,24201.65
17,1730973540,181.45,181.45,181.45,181.45,1825.0,24192.3,24197.1,24189.75,24194.6
18,1731037740,201.9,215.8,201.9,212.85,,24102.15,24104.3,24077.35,24086.75
19,1731037800,214.3,214.3,214.3,214.3,400.0,24085.9,24085.9,24067.45,24074.05
20,1731037920,216.8,216.8,216.8,216.8,,24090.15,24094.5,24075.6,24077.45
21,1731037980,215.95,216.0,215.95,216.0,625.0,24077.4,24086.55,24076.5,24083.15
22,1731038040,218.0,218.65,218.0,218.65,875.0,24083.2,24094.4,24074.25,24091.55
23,1731038100,208.0,208.0,203.2,203.2,1025.0,24092.5,24148.85,24092.5,24148.85
24,1731038160,189.15,189.15,185.0,185.0,,24153.05,24192.3,24153.05,24167.75
25,1731038220,185.0,185.0,185.0,185.0,1075.0,24166.8,24167.7,24126.1,24132.4
26,1731038760,195.0,195.0,195.0,195.0,,24171.1,24172.15,24147.85,24155.85
27,1731038820,195.0,195.0,195.0,195.0,1575.0,24155.3,24161.4,24141.2,24155.35
28,1731039060,182.75,182.75,182.75,182.75,,24159.25,24196.95,24159.0,24179.25
29,1731039120,182.75,182.75,182.75,182.75,1675.0,24178.55,24196.7,24178.35,24190.7
30,1731039180,183.55,183.55,183.55,183.55,1750.0,24191.3,24194.2,24184.35,24186.15
31,1731039300,165.1,165.1,165.1,165.1,,24183.3,24253.5,24183.3,24252.25
32,1731039360,165.1,165.1,165.1,165.1,2000.0,24257.05,24266.8,24246.35,24263.35
33,1731039420,161.0,161.6,161.0,161.6,2150.0,24262.3,24275.2,24253.7,24263.1
34,1731039480,161.0,161.0,161.0,161.0,,24263.45,24264.5,24248.7,24248.7
35,1731039540,161.0,161.0,161.0,161.0,2350.0,24247.05,24251.0,24239.9,24247.4
36,1731040560,183.95,183.95,183.95,183.95,2600.0,24168.9,24181.2,24165.55,24180.3
37,1731040860,176.05,176.05,176.05,176.05,2700.0,24185.25,24189.6,24182.4,24185.45
38,1731040980,174.8,174.8,174.8,174.8,2725.0,24193.6,24211.5,24192.95,24210.8
39,1731041880,175.0,175.0,175.0,175.0,2750.0,24182.75,24191.15,24182.05,24186.9
40,1731042060,172.0,172.0,172.0,172.0,3300.0,24192.3,24194.4,24186.75,24186.75
41,1731042120,175.0,175.0,175.0,175.0,3325.0,24187.15,24191.6,24183.0,24190.75
42,1731042360,175.5,175.5,175.5,175.5,3925.0,24170.85,24174.55,24165.9,24174.3
43,1731042540,174.0,174.0,174.0,174.0,4025.0,24171.75,24177.95,24167.95,24177.95
44,1731042600,172.1,172.1,172.1,172.1,4400.0,24178.15,24185.55,24176.75,24185.55
45,1731043080,180.05,180.05,180.05,180.05,4550.0,24164.8,24171.2,24163.55,24171.0
46,1731043380,180.85,180.85,180.85,180.85,4575.0,24163.3,24168.4,24161.4,24168.4
47,1731043440,180.85,180.85,180.85,180.85,4725.0,24168.0,24169.0,24157.05,24158.8
48,1731043560,184.2,184.2,184.2,184.2,,24166.0,24166.85,24161.9,24165.4
49,1731043620,184.2,184.2,184.2,184.2,4900.0,24165.35,24165.6,24159.25,24161.35
50,1731044100,183.35,183.35,183.35,183.35,5000.0,24161.0,24162.2,24156.7,24158.8
51,1731044220,182.85,182.85,182.85,182.85,5025.0,24158.6,24160.6,24152.2,24160.6
52,1731045360,186.0,186.0,186.0,186.0,5075.0,24146.0,24151.75,24143.65,24150.15
53,1731045600,186.0,186.0,186.0,186.0,5100.0,24145.9,24150.2,24143.7,24149.9
54,1731045840,184.0,184.0,184.0,184.0,5125.0,24145.8,24146.15,24139.75,24142.45
55,1731046200,185.6,185.6,185.6,185.6,5250.0,24141.3,24145.65,24137.65,24144.7
56,1731046320,188.3,188.3,188.3,188.3,5325.0,24142.65,24144.95,24140.05,24141.35
57,1731046620,186.2,186.25,186.2,186.25,5475.0,24144.15,24146.05,24140.8,24141.75
58,1731046980,183.1,183.1,183.1,183.1,5625.0,24131.0,24133.8,24127.6,24128.9
59,1731047280,189.35,189.35,189.35,189.35,5650.0,24114.5,24119.4,24111.15,24118.2
60,1731047640,193.6,193.6,193.6,193.6,,24112.65,24115.6,24108.8,24113.85
61,1731047700,193.6,193.6,193.6,193.6,5725.0,24113.9,24119.5,24112.85,24116.6
62,1731047940,197.0,197.0,197.0,197.0,5775.0,24115.05,24116.8,24110.45,24113.8
63,1731048840,193.05,193.05,193.05,193.05,5850.0,24125.05,24126.45,24120.15,24121.85
64,1731049380,186.3,186.3,186.3,186.3,5950.0,24133.4,24137.5,24131.7,24135.95
65,1731049440,178.05,178.05,178.05,178.05,6250.0,24136.05,24140.25,24134.2,24140.25
66,1731049800,184.4,184.4,184.4,184.4,,24142.9,24144.35,24139.65,24143.65
67,1731049860,184.4,184.4,184.4,184.4,6350.0,24143.5,24148.05,24140.55,24143.65
68,1731050040,181.5,181.5,181.5,181.5,6400.0,24144.75,24146.85,24141.6,24146.65
69,1731050640,187.1,187.1,187.1,187.1,6425.0,24136.85,24137.85,24133.55,24136.35
70,1731050820,180.9,180.9,180.9,180.9,6450.0,24141.1,24141.25,24135.35,24138.4
71,1731051780,170.0,170.0,170.0,170.0,6950.0,24160.9,24172.2,24159.2,24165.9
72,1731051840,171.0,171.0,171.0,171.0,,24166.4,24171.65,24164.55,24169.1
73,1731051900,171.0,171.0,171.0,171.0,6975.0,24169.35,24171.85,24160.65,24162.0
74,1731052380,166.7,166.7,166.7,166.7,7050.0,24173.3,24176.65,24169.9,24174.3
75,1731052440,166.7,166.7,166.7,166.7,7150.0,24173.7,24174.75,24168.95,24173.1
76,1731052920,170.8,170.8,170.8,170.8,7225.0,24174.8,24180.05,24172.95,24180.05
77,1731054300,167.7,167.7,167.7,167.7,7250.0,24160.05,24161.35,24154.95,24155.65
78,1731054660,171.95,171.95,171.95,171.95,7350.0,24149.4,24151.7,24146.5,24151.2
79,1731054960,173.7,173.7,172.05,172.05,7525.0,24154.5,24154.9,24148.05,24149.45
80,1731055860,180.6,180.6,180.6,180.6,7625.0,24130.0,24135.1,24128.65,24131.9
81,1731056640,182.2,182.2,182.2,182.2,,24135.1,24135.1,24127.6,24129.75
82,1731056700,182.2,182.2,182.2,182.2,7675.0,24127.95,24132.85,24125.0,24130.55
83,1731057720,174.8,174.8,174.8,174.8,,24168.75,24169.3,24160.6,24166.85
84,1731057780,174.8,174.8,174.8,174.8,7775.0,24166.6,24167.65,24158.85,24164.6
85,1731058200,169.55,169.55,169.55,169.55,,24162.55,24165.45,24153.6,24162.75
86,1731058260,168.65,168.65,168.65,168.65,7925.0,24166.1,24167.75,24142.75,24147.85
87,1731059100,175.0,175.0,175.0,175.0,8000.0,24156.6,24160.05,24151.85,24153.2
88,1731059520,178.5,178.5,178.5,178.5,8100.0,24150.65,24151.95,24139.55,24143.15
89,1731059760,179.95,182.2,179.95,182.2,,24126.5,24126.8,24114.35,24116.8
90,1731059820,182.2,182.2,182.2,182.2,8175.0,24119.15,24122.1,24113.45,24116.7
91,1731296700,182.2,201.55,182.2,201.55,,24087.25,24091.9,24012.4,24014.6
92,1731296760,201.55,201.55,201.55,201.55,225.0,24014.45,24048.6,24005.5,24029.35
93,1731297000,198.0,198.9,198.0,198.9,825.0,24060.0,24070.85,24049.5,24063.1
94,1731297060,200.9,200.9,200.9,200.9,850.0,24063.8,24106.05,24060.0,24104.3
