,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,268.7,310.6,268.7,300.2,100,23822.45,23840.1,23782.2,23838.85
1,1731469560,315.2,328.6,315.2,325.3,450,23840.05,23847.55,23821.25,23830.35
2,1731469620,324.3,325.15,321.1,325.15,1500,23830.75,23851.45,23822.7,23832.55
3,1731469680,325.0,332.0,325.0,330.6,2575,23830.4,23850.2,23830.1,23849.15
4,1731469740,331.75,336.65,320.7,320.7,3275,23848.15,23861.15,23831.75,23831.75
5,1731469800,316.25,316.55,306.5,306.5,4475,23831.35,23832.75,23808.75,23808.75
6,1731469860,306.4,316.4,306.25,314.95,5475,23806.1,23828.05,23804.35,23826.25
7,1731469920,320.45,321.35,319.3,321.35,6675,23826.7,23860.05,23825.7,23857.3
8,1731469980,339.5,339.75,337.65,337.65,6825,23854.85,23867.65,23850.1,23864.9
9,1731470040,338.35,340.6,333.1,333.1,7000,23867.35,23873.15,23856.45,23859.35
10,1731470100,331.4,337.0,328.85,328.85,7700,23857.8,23865.45,23846.75,23847.05
11,1731470160,324.2,324.2,317.3,317.3,8225,23846.45,23846.45,23830.9,23831.7
12,1731470220,323.1,323.1,309.35,309.35,8750,23832.6,23845.15,23822.9,23822.9
13,1731470280,312.9,316.35,308.95,313.5,8925,23823.35,23832.9,23819.4,23820.55
14,1731470340,312.0,312.75,297.45,297.85,10225,23822.25,23825.2,23800.4,23800.4
15,1731470400,300.7,309.85,293.85,309.85,10975,23801.75,23825.35,23797.3,23819.75
16,1731470460,306.2,332.4,306.2,332.4,11575,23820.9,23857.5,23817.25,23853.25
17,1731470520,327.6,327.6,313.85,320.95,12375,23852.2,23852.2,23826.1,23836.75
18,1731470580,310.0,310.0,306.4,309.65,12700,23835.35,23837.25,23815.75,23821.7
19,1731470640,314.85,314.85,289.1,291.6,14350,23821.45,23828.45,23783.45,23784.25
20,1731470700,293.4,303.5,291.6,300.3,16050,23784.75,23808.5,23779.95,23799.0
21,1731470760,303.0,303.0,294.2,296.25,17275,23799.1,23808.2,23785.9,23792.1
22,1731470820,297.15,303.15,297.15,297.6,18125,23790.7,23803.9,23788.6,23791.5
23,1731470880,302.65,304.65,302.45,303.95,18375,23792.45,23803.6,23791.6,23797.75
24,1731470940,302.55,302.55,293.3,293.3,18875,23797.85,23798.5,23782.65,23784.25
25,1731471000,295.5,295.9,288.9,288.9,20975,23783.9,23790.35,23781.1,23783.7
26,1731471060,297.3,297.3,289.05,295.0,21175,23782.4,23793.8,23778.75,23786.95
27,1731471120,297.0,297.0,288.8,290.0,21800,23787.3,23790.7,23777.0,23780.0
28,1731471180,289.6,291.9,282.3,282.3,24950,23777.6,23781.15,23765.2,23766.1
29,1731471240,281.8,283.05,277.1,277.1,27075,23765.85,23768.75,23753.8,23755.6
30,1731471300,278.85,279.75,270.0,275.2,29825,23755.95,23761.55,23745.2,23751.95
31,1731471360,277.2,277.2,269.25,274.05,31900,23752.0,23760.65,23742.7,23753.1
32,1731471420,271.3,271.3,256.7,256.7,33650,23752.65,23752.65,23714.5,23718.15
33,1731471480,255.0,264.2,250.25,263.75,38500,23719.2,23735.25,23709.6,23735.1
34,1731471540,262.3,262.3,249.1,253.75,44125,23735.25,23735.25,23709.8,23722.65
35,1731471600,254.05,258.15,251.4,258.15,44725,23722.1,23745.05,23720.05,23744.3
36,1731471660,263.4,279.2,263.4,279.2,46300,23745.75,23773.1,23738.7,23773.1
37,1731471720,280.6,294.1,280.6,285.3,49050,23773.2,23807.05,23773.2,23781.55
38,1731471780,283.1,285.9,280.95,285.3,50500,23780.9,23786.75,23769.9,23770.0
39,1731471840,274.25,277.7,273.8,277.7,50700,23770.25,23778.3,23760.75,23772.0
40,1731471900,279.1,280.3,277.7,277.7,51225,23772.2,23786.35,23768.3,23768.3
41,1731471960,279.3,280.1,276.0,279.8,51350,23769.55,23773.75,23764.45,23766.45
42,1731472020,275.9,285.0,275.9,282.85,52975,23767.05,23778.2,23760.8,23772.0
43,1731472080,279.65,280.0,277.7,277.7,53775,23772.7,23772.7,23757.0,23757.35
44,1731472140,280.0,288.9,280.0,288.9,53850,23759.5,23793.9,23759.5,23793.9
