,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,37.95,42.05,35.0,35.0,15200,23822.45,23840.1,23782.2,23838.85
1,1731469560,35.25,37.8,34.4,34.5,48175,23840.05,23847.55,23821.25,23830.35
2,1731469620,33.95,35.2,33.0,33.75,63700,23830.75,23851.45,23822.7,23832.55
3,1731469680,34.1,35.1,33.75,34.2,86250,23830.4,23850.2,23830.1,23849.15
4,1731469740,34.85,36.95,33.7,36.95,99550,23848.15,23861.15,23831.75,23831.75
5,1731469800,36.9,40.95,36.9,40.3,119650,23831.35,23832.75,23808.75,23808.75
6,1731469860,41.2,41.3,36.2,36.2,130100,23806.1,23828.05,23804.35,23826.25
7,1731469920,36.45,36.95,33.5,33.8,150325,23826.7,23860.05,23825.7,23857.3
8,1731469980,34.3,34.45,31.4,31.85,183450,23854.85,23867.65,23850.1,23864.9
9,1731470040,31.7,33.65,30.85,33.65,197675,23867.35,23873.15,23856.45,23859.35
10,1731470100,33.7,34.2,32.3,34.1,203600,23857.8,23865.45,23846.75,23847.05
11,1731470160,34.5,36.35,34.5,36.35,209300,23846.45,23846.45,23830.9,23831.7
12,1731470220,36.0,39.4,35.4,39.0,228075,23832.6,23845.15,23822.9,23822.9
13,1731470280,37.95,38.75,36.5,38.5,233525,23823.35,23832.9,23819.4,23820.55
14,1731470340,37.95,42.4,37.5,42.35,252375,23822.25,23825.2,23800.4,23800.4
15,1731470400,42.15,42.95,37.5,39.3,293025,23801.75,23825.35,23797.3,23819.75
16,1731470460,39.25,39.25,34.6,34.6,321525,23820.9,23857.5,23817.25,23853.25
17,1731470520,36.3,38.95,36.25,37.6,332525,23852.2,23852.2,23826.1,23836.75
18,1731470580,38.05,40.05,37.75,38.75,345675,23835.35,23837.25,23815.75,23821.7
19,1731470640,38.15,45.0,37.55,44.6,369250,23821.45,23828.45,23783.45,23784.25
20,1731470700,44.4,44.8,40.15,40.95,388100,23784.75,23808.5,23779.95,23799.0
21,1731470760,41.55,43.95,39.7,43.8,430450,23799.1,23808.2,23785.9,23792.1
22,1731470820,43.35,44.1,41.65,42.4,468150,23790.7,23803.9,23788.6,23791.5
23,1731470880,42.7,43.4,41.75,41.85,485975,23792.45,23803.6,23791.6,23797.75
24,1731470940,42.35,44.85,42.2,44.85,490325,23797.85,23798.5,23782.65,23784.25
25,1731471000,44.25,45.3,43.4,45.1,502225,23783.9,23790.35,23781.1,23783.7
26,1731471060,45.7,46.6,43.4,44.8,522900,23782.4,23793.8,23778.75,23786.95
27,1731471120,44.9,47.15,44.25,46.95,539550,23787.3,23790.7,23777.0,23780.0
28,1731471180,46.65,50.1,46.2,50.1,562975,23777.6,23781.15,23765.2,23766.1
29,1731471240,49.35,51.6,49.05,51.2,585375,23765.85,23768.75,23753.8,23755.6
30,1731471300,50.95,52.35,49.8,51.4,607300,23755.95,23761.55,23745.2,23751.95
31,1731471360,51.65,53.65,50.55,52.0,646950,23752.0,23760.65,23742.7,23753.1
32,1731471420,52.25,57.3,52.0,55.9,670525,23752.65,23752.65,23714.5,23718.15
33,1731471480,56.45,59.4,52.65,52.85,734525,23719.2,23735.25,23709.6,23735.1
34,1731471540,53.45,60.45,53.45,57.65,791100,23735.25,23735.25,23709.8,23722.65
35,1731471600,57.3,58.0,52.1,52.65,827500,23722.1,23745.05,23720.05,23744.3
36,1731471660,52.35,53.2,46.6,46.6,859400,23745.75,23773.1,23738.7,23773.1
37,1731471720,46.55,50.2,42.2,48.1,921075,23773.2,23807.05,23773.2,23781.55
38,1731471780,48.5,50.6,47.2,49.65,967700,23780.9,23786.75,23769.9,23770.0
39,1731471840,49.55,50.5,48.75,49.25,984950,23770.25,23778.3,23760.75,23772.0
40,1731471900,48.8,49.9,47.15,49.8,994025,23772.2,23786.35,23768.3,23768.3
41,1731471960,49.15,50.0,47.85,48.75,1004225,23769.55,23773.75,23764.45,23766.45
42,1731472020,48.7,50.0,45.55,46.8,1020825,23767.05,23778.2,23760.8,23772.0
43,1731472080,47.1,50.45,47.1,50.05,1031825,23772.7,23772.7,23757.0,23757.35
44,1731472140,49.25,49.25,44.6,44.6,1053325,23759.5,23793.9,23759.5,23793.9
45,1731472200,44.65,46.2,44.25,44.9,1065650,23792.55,23795.35,23779.4,23784.9
46,1731472260,44.95,47.1,43.35,47.05,1079000,23784.1,23793.9,23769.3,23770.7
47,1731472320,46.8,48.25,46.25,46.95,1088175,23770.2,23770.55,23760.45,23768.5
48,1731472380,47.7,48.7,46.7,47.0,1101975,23768.15,23768.15,23757.1,23765.55
49,1731472440,47.05,50.0,46.35,49.95,1136475,23765.45,23766.3,23742.0,23742.0
50,1731472500,50.15,52.8,50.1,52.5,1162375,23741.2,23749.6,23726.8,23727.1
51,1731472560,52.4,54.05,50.15,53.7,1190500,23726.75,23738.75,23721.15,23721.15
52,1731472620,53.4,58.55,52.55,57.25,1218950,23723.75,23725.35,23705.25,23710.45
53,1731472680,56.9,56.9,52.75,52.75,1256625,23712.6,23720.2,23712.05,23715.1
54,1731472740,53.9,55.5,53.6,54.6,1266450,23715.65,23721.05,23709.45,23718.2
55,1731472800,54.05,54.7,50.55,52.0,1284375,23716.95,23730.7,23715.45,23727.45
56,1731472860,52.3,53.95,51.45,51.55,1298700,23726.95,23727.0,23718.1,23726.75
57,1731472920,52.35,54.0,51.3,53.55,1307300,23725.95,23731.7,23719.05,23721.05
58,1731472980,53.6,59.8,53.6,59.45,1327425,23722.2,23722.9,23697.1,23697.7
59,1731473040,59.9,61.2,57.25,58.8,1345250,23697.75,23699.8,23690.35,23694.55
60,1731473100,59.35,61.95,59.35,61.1,1357150,23695.35,23695.35,23681.35,23681.35
61,1731473160,60.95,63.15,59.55,62.8,1374225,23682.65,23695.9,23679.55,23682.85
62,1731473220,62.55,63.0,58.4,58.4,1394175,23682.5,23704.75,23681.9,23704.75
63,1731473280,58.25,59.5,54.9,55.05,1408275,23705.75,23714.5,23701.95,23714.0
64,1731473340,55.8,57.55,55.05,57.0,1413825,23712.2,23714.9,23704.25,23708.85
65,1731473400,56.85,62.35,56.85,60.3,1423300,23708.15,23709.6,23688.8,23696.95
66,1731473460,60.55,61.8,60.1,60.65,1429400,23697.05,23697.55,23689.85,23692.9
67,1731473520,59.6,63.2,58.85,61.35,1438275,23693.55,23697.9,23682.0,23684.55
68,1731473580,61.9,62.3,60.0,60.0,1445425,23683.95,23692.25,23682.3,23688.1
69,1731473640,59.7,60.25,57.75,57.75,1449475,23688.65,23706.1,23688.65,23705.3
70,1731473700,57.85,57.85,51.6,52.05,1468725,23705.75,23744.35,23705.6,23742.45
71,1731473760,51.95,56.15,51.6,55.6,1476575,23741.05,23741.6,23721.3,23721.3
72,1731473820,56.4,56.7,53.55,54.1,1488975,23721.5,23736.15,23717.65,23731.4
73,1731473880,54.7,55.1,53.65,53.65,1497875,23731.35,23733.1,23728.25,23731.3
74,1731473940,53.75,54.6,53.0,53.5,1505100,23731.65,23733.1,23726.0,23729.0
75,1731474000,53.35,53.35,50.85,51.6,1512600,23728.85,23740.65,23728.8,23739.05
76,1731474060,51.9,55.0,51.8,54.85,1517475,23738.55,23738.65,23716.9,23716.9
77,1731474120,54.8,55.95,53.55,53.55,1521300,23716.45,23722.4,23711.2,23722.1
78,1731474180,53.1,53.15,50.8,51.2,1524225,23722.15,23742.5,23721.8,23734.9
79,1731474240,51.1,52.15,50.6,50.6,1528875,23736.0,23743.25,23731.65,23742.6
80,1731474300,50.4,50.4,46.0,48.7,1537975,23742.9,23769.75,23742.2,23753.65
81,1731474360,48.35,50.25,48.0,50.25,1540100,23755.45,23759.8,23748.95,23748.95
82,1731474420,50.4,50.6,49.55,49.9,1543125,23748.65,23752.4,23744.85,23747.05
83,1731474480,49.25,50.55,48.6,49.5,1546275,23746.9,23754.0,23742.7,23751.95
84,1731474540,49.6,53.35,49.2,53.3,1554150,23751.65,23752.15,23729.05,23729.35
85,1731474600,53.2,57.45,53.2,54.0,1566150,23729.7,23729.95,23706.5,23720.55
86,1731474660,55.0,56.0,54.0,55.4,1576550,23720.7,23720.7,23707.45,23711.55
87,1731474720,55.6,56.65,54.25,54.85,1581675,23710.85,23715.6,23708.45,23713.25
