,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730952000,751.5,751.5,751.5,751.5,,24353.8,24359.2,24347.85,24351.1
1,1730952060,751.5,751.5,751.5,751.5,125.0,24351.4,24361.7,24343.5,24353.35
2,1730971020,660.9,660.9,660.9,660.9,175.0,24186.3,24187.3,24181.15,24181.45
3,1731039300,674.9,674.9,674.9,674.9,,24183.3,24253.5,24183.3,24252.25
4,1731039360,674.9,674.9,674.9,674.9,450.0,24257.05,24266.8,24246.35,24263.35
5,1731297120,536.65,536.65,536.65,536.65,25.0,24103.05,24103.05,24078.3,24079.5
6,1731298320,539.1,539.1,539.1,539.1,,24105.0,24114.3,24099.3,24102.45
7,1731298380,550.55,550.55,550.55,550.55,50.0,24102.7,24128.45,24102.65,24128.4
8,1731298500,550.55,550.55,550.55,550.55,100.0,24144.4,24146.95,24136.3,24146.45
9,1731299160,550.55,550.55,550.55,550.55,150.0,24149.35,24150.85,24138.3,24143.0
10,1731300780,551.4,551.4,551.4,551.4,175.0,24141.7,24146.9,24138.25,24138.25
11,1731301020,592.1,592.1,592.1,592.1,,24169.8,24198.55,24169.5,24198.55
12,1731301080,600.25,600.25,600.25,600.25,,24199.45,24211.15,24199.45,24211.15
13,1731301140,600.25,600.25,600.25,600.25,600.0,24212.15,24223.85,24211.05,24223.85
14,1731302280,637.05,637.05,637.05,637.05,,24238.75,24245.15,24231.9,24234.05
15,1731302340,637.05,637.05,637.05,637.05,625.0,24232.95,24234.6,24227.0,24234.3
16,1731312720,555.25,555.25,555.25,555.25,,24190.6,24192.05,24161.25,24162.75
17,1731312780,555.25,555.25,555.25,555.25,650.0,24162.9,24164.4,24153.6,24157.4
18,1731315000,520.75,520.75,520.75,520.75,675.0,24092.75,24096.3,24080.6,24095.4
19,1731318960,556.5,556.5,556.5,556.5,,24129.5,24131.05,24126.2,24128.45
20,1731319020,556.5,556.5,556.5,556.5,700.0,24128.3,24132.3,24125.1,24131.25
21,1731319140,555.75,555.75,555.75,555.75,725.0,24127.55,24131.0,24118.0,24122.1
22,1731384060,556.0,556.0,556.0,556.0,,24177.3,24177.3,24160.2,24162.4
23,1731384120,556.0,556.0,556.0,556.0,25.0,24162.1,24170.8,24162.1,24170.1
24,1731385920,573.45,573.45,573.45,573.45,,24193.95,24196.35,24164.75,24167.1
25,1731385980,573.45,573.45,573.45,573.45,50.0,24168.8,24168.8,24138.65,24155.85
26,1731389460,550.0,550.0,550.0,550.0,75.0,24151.8,24158.45,24150.55,24157.15
27,1731391980,533.5,533.5,533.5,533.5,100.0,24141.35,24141.35,24129.1,24129.95
28,1731392340,529.4,529.4,529.4,529.4,,24150.25,24151.05,24138.3,24138.75
29,1731392400,529.4,529.4,529.4,529.4,125.0,24139.55,24139.55,24130.6,24132.1
30,1731397800,425.0,434.9,425.0,434.9,1625.0,23955.05,23961.75,23952.5,23959.15
31,1731397860,434.9,434.9,434.9,434.9,1650.0,23961.25,23965.9,23957.6,23964.45
32,1731397920,438.2,438.2,438.2,438.2,1675.0,23963.85,23981.7,23961.95,23980.7
33,1731398160,433.45,433.45,433.45,433.45,1700.0,23967.25,23973.2,23961.6,23965.05
34,1731398220,433.45,433.45,433.45,433.45,1825.0,23964.65,23965.55,23958.55,23958.55
35,1731398940,415.95,415.95,415.95,415.95,,23920.2,23927.05,23917.45,23925.5
36,1731399000,415.95,415.95,415.95,415.95,1850.0,23925.3,23933.55,23921.0,23932.3
37,1731399300,400.0,400.0,400.0,400.0,,23927.2,23941.6,23924.45,23939.45
38,1731399360,400.0,400.0,400.0,400.0,1875.0,23939.1,23949.75,23932.9,23945.0
39,1731399420,430.0,430.0,430.0,430.0,1900.0,23945.05,23987.55,23944.85,23977.6
40,1731399480,424.9,438.7,424.9,438.7,,23977.4,23985.25,23964.3,23984.85
41,1731399540,438.7,438.7,438.7,438.7,2000.0,23984.05,23985.8,23944.8,23945.15
42,1731399840,427.55,427.55,427.55,427.55,2025.0,23946.2,23965.2,23945.1,23965.1
43,1731400080,416.0,416.0,416.0,416.0,,23963.95,23964.5,23951.4,23952.4
44,1731400140,416.0,416.0,416.0,416.0,2125.0,23951.75,23954.85,23945.15,23947.25
45,1731402000,411.4,411.4,411.4,411.4,,23921.75,23947.75,23919.4,23944.3
46,1731402060,415.55,415.55,415.55,415.55,2150.0,23945.4,23966.95,23945.4,23951.55
47,1731402120,422.7,422.7,422.7,422.7,2175.0,23951.5,23956.15,23949.55,23952.6
48,1731402180,413.4,413.4,413.4,413.4,2250.0,23952.55,23956.85,23948.0,23956.85
49,1731402480,425.5,425.5,425.5,425.5,2300.0,23969.35,23969.35,23960.05,23963.7
50,1731402600,410.0,410.0,410.0,410.0,2325.0,23946.75,23953.9,23937.6,23942.55
51,1731402720,412.75,412.75,412.75,412.75,,23939.1,23943.55,23933.0,23937.35
52,1731402780,413.0,413.0,413.0,413.0,2350.0,23940.4,23946.55,23936.55,23943.05
53,1731402840,413.0,413.0,413.0,413.0,2425.0,23943.3,23945.95,23935.55,23944.15
54,1731403680,410.0,410.0,410.0,410.0,2475.0,23947.15,23950.55,23941.75,23944.25
55,1731403800,398.85,398.85,398.85,398.85,,23923.45,23929.7,23908.25,23912.25
56,1731403860,398.85,398.85,398.85,398.85,2500.0,23913.35,23936.3,23913.35,23927.1
57,1731404100,394.15,394.15,394.15,394.15,,23916.25,23927.6,23916.25,23917.3
58,1731404160,394.15,394.15,394.15,394.15,2525.0,23918.05,23919.4,23908.15,23910.55
59,1731404280,374.4,374.4,374.4,374.4,2575.0,23893.55,23895.75,23880.65,23881.55
60,1731404340,379.95,380.0,379.95,380.0,3250.0,23881.7,23890.3,23881.1,23889.05
61,1731404400,371.75,373.8,371.75,373.75,3475.0,23889.6,23890.65,23872.6,23873.2
62,1731404460,376.05,376.05,376.05,376.05,,23873.35,23879.65,23873.15,23873.15
63,1731404520,373.15,374.1,367.0,372.0,3575.0,23873.55,23878.45,23871.7,23874.45
64,1731404580,372.0,372.0,372.0,372.0,3850.0,23874.9,23875.6,23866.75,23867.25
