DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-06 10:02:00+05:30,146.3,146.3,146.3,146.3,,24385.55,24401.05,24384.6,24397.65
2024-11-06 10:03:00+05:30,146.3,146.3,146.3,146.3,25.0,24398.05,24399.25,24390.6,24397.65
2024-11-06 12:30:00+05:30,118.8,133.35,118.8,133.35,50.0,24426.0,24429.15,24424.75,24428.35
2024-11-06 12:31:00+05:30,124.35,124.35,124.35,124.35,,24427.8,24431.7,24426.2,24429.45
2024-11-06 12:32:00+05:30,124.35,124.35,124.35,124.35,100.0,24428.9,24430.1,24421.45,24425.0
2024-11-06 12:33:00+05:30,134.0,134.0,134.0,134.0,,24424.9,24426.2,24421.8,24425.65
2024-11-06 12:34:00+05:30,134.0,134.0,134.0,134.0,125.0,24425.45,24437.0,24425.1,24435.15
2024-11-08 11:17:00+05:30,95.0,95.0,95.0,95.0,,24162.85,24163.05,24155.15,24156.3
2024-11-08 11:19:00+05:30,95.0,95.0,95.0,95.0,25.0,24153.6,24159.2,24153.3,24158.85
2024-11-11 09:49:00+05:30,151.85,151.85,151.85,151.85,,24163.9,24176.55,24163.9,24171.9
2024-11-11 09:50:00+05:30,151.85,151.85,151.85,151.85,25.0,24171.75,24171.8,24159.25,24162.2
2024-11-11 10:55:00+05:30,136.65,136.65,136.65,136.65,75.0,24241.5,24253.95,24241.3,24251.8
2024-11-11 11:05:00+05:30,118.2,118.5,118.2,118.5,,24272.45,24281.2,24272.05,24278.7
2024-11-11 11:06:00+05:30,118.5,118.5,118.5,118.5,125.0,24278.0,24279.45,24271.45,24274.4
2024-11-11 11:55:00+05:30,104.7,104.7,104.7,104.7,,24300.15,24304.85,24299.15,24303.65
2024-11-11 11:56:00+05:30,104.7,104.7,104.7,104.7,150.0,24303.3,24304.5,24297.6,24297.6
2024-11-11 13:12:00+05:30,128.9,128.9,128.9,128.9,,24226.5,24226.7,24213.1,24214.05
2024-11-11 13:13:00+05:30,128.9,128.9,128.9,128.9,175.0,24213.0,24215.35,24209.2,24213.25
2024-11-11 14:45:00+05:30,106.95,106.95,106.95,106.95,,24190.55,24190.55,24184.1,24184.3
2024-11-11 14:46:00+05:30,106.95,106.95,106.95,106.95,275.0,24184.55,24184.55,24178.0,24179.0
2024-11-11 14:53:00+05:30,127.05,128.3,127.05,128.3,300.0,24196.6,24197.6,24192.4,24193.6
2024-11-11 14:54:00+05:30,128.3,128.3,128.3,128.3,375.0,24193.25,24193.8,24188.5,24188.7
2024-11-12 09:15:00+05:30,128.3,128.3,128.3,128.3,,24225.8,24239.4,24208.4,24235.0
2024-11-12 09:16:00+05:30,128.3,128.3,128.3,128.3,25.0,24231.85,24232.6,24200.4,24209.55
2024-11-12 09:20:00+05:30,116.0,116.0,116.0,116.0,50.0,24207.25,24213.35,24186.7,24190.15
2024-11-12 09:22:00+05:30,129.0,129.0,129.0,129.0,,24206.9,24208.65,24183.55,24195.4
2024-11-12 09:23:00+05:30,129.0,129.0,129.0,129.0,75.0,24195.5,24199.15,24190.55,24190.95
