,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731054180,688.35,688.35,688.35,688.35,150,24166.2,24166.75,24152.15,24155.2
1,1731296760,590.65,590.65,590.65,590.65,100,24014.45,24048.6,24005.5,24029.35
2,1731300960,673.5,673.5,673.5,673.5,275,24167.25,24172.0,24162.55,24170.8
3,1731301020,699.25,699.25,699.25,699.25,400,24169.8,24198.55,24169.5,24198.55
4,1731307020,800.0,800.0,800.0,800.0,425,24266.9,24269.35,24264.05,24264.05
5,1731307200,772.0,772.0,772.0,772.0,450,24256.9,24258.0,24243.0,24249.0
6,1731307800,759.0,759.0,759.0,759.0,475,24235.25,24240.55,24224.65,24238.7
7,1731308400,758.35,758.35,758.35,758.35,500,24228.3,24241.45,24228.3,24237.9
8,1731309060,765.0,765.0,765.0,765.0,525,24243.45,24253.4,24240.8,24247.75
9,1731309960,731.5,731.5,731.5,731.5,550,24233.1,24234.15,24229.1,24230.1
10,1731314220,675.0,675.0,675.0,675.0,600,24131.0,24133.1,24126.0,24132.4
11,1731314280,667.6,669.25,667.6,668.25,675,24130.75,24138.45,24129.45,24135.1
12,1731314340,663.1,663.1,663.1,663.1,700,24135.0,24135.65,24125.2,24125.5
13,1731314460,659.95,659.95,655.3,655.3,750,24125.2,24131.95,24123.3,24124.85
14,1731314580,663.85,663.85,663.85,663.85,800,24125.4,24134.15,24121.75,24122.7
15,1731314760,618.8,618.8,618.8,618.8,850,24095.6,24096.95,24088.95,24091.1
16,1731314820,611.2,615.4,611.2,615.4,1050,24091.9,24092.65,24086.3,24086.4
17,1731315060,626.35,626.35,626.35,626.35,1075,24095.35,24101.45,24092.7,24095.6
18,1731315120,625.75,625.75,625.75,625.75,1100,24096.0,24102.75,24095.0,24101.3
19,1731315180,628.25,628.25,628.25,628.25,1125,24101.2,24109.55,24098.65,24101.95
20,1731315300,636.0,636.0,636.0,636.0,1150,24107.95,24114.5,24105.75,24114.5
21,1731316080,692.35,692.35,692.35,692.35,1175,24172.8,24178.45,24170.4,24178.1
22,1731316140,697.75,703.65,697.75,703.65,1875,24178.25,24191.5,24178.25,24191.5
23,1731316440,710.6,710.6,710.6,710.6,1975,24181.9,24191.95,24179.8,24190.75
24,1731317400,667.8,667.8,667.8,667.8,2050,24172.95,24173.35,24128.95,24131.4
25,1731317520,647.45,647.45,647.45,647.45,2075,24124.6,24124.8,24118.25,24118.65
26,1731317580,648.4,648.4,648.4,648.4,2100,24121.45,24127.0,24116.85,24125.35
27,1731317640,660.5,660.5,660.5,660.5,2125,24125.9,24143.3,24125.9,24141.15
28,1731317880,663.75,667.3,663.75,667.3,2175,24142.6,24149.1,24139.5,24146.15
