,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,2024-11-06 09:17:00+05:30,570.0,570.0,570.0,570.0,50.0,24264.3,24267.7,24234.9,24242.05
1,2024-11-06 09:19:00+05:30,584.3,584.3,584.3,584.3,175.0,24254.85,24272.6,24250.5,24262.9
2,2024-11-06 09:33:00+05:30,618.4,618.4,618.4,618.4,,24331.05,24332.7,24318.75,24319.05
3,2024-11-06 09:34:00+05:30,618.4,618.4,618.4,618.4,275.0,24320.2,24326.9,24319.05,24326.4
4,2024-11-06 10:05:00+05:30,670.0,670.0,670.0,670.0,,24400.75,24407.3,24398.15,24399.0
5,2024-11-06 10:06:00+05:30,670.0,670.0,670.0,670.0,325.0,24399.05,24409.1,24399.05,24405.8
6,2024-11-06 10:31:00+05:30,581.05,581.05,581.05,581.05,,24290.9,24306.55,24281.25,24305.3
7,2024-11-06 10:32:00+05:30,581.05,581.05,581.05,581.05,400.0,24306.0,24306.65,24299.75,24303.65
8,2024-11-06 10:41:00+05:30,608.35,608.35,608.35,608.35,,24312.85,24314.45,24295.15,24298.25
9,2024-11-06 10:42:00+05:30,608.35,608.35,608.35,608.35,475.0,24296.9,24309.8,24296.9,24307.1
10,2024-11-06 10:53:00+05:30,639.0,639.0,639.0,639.0,,24310.2,24356.0,24310.2,24356.0
11,2024-11-06 10:54:00+05:30,639.0,639.0,639.0,639.0,575.0,24355.7,24365.35,24341.2,24347.4
12,2024-11-06 12:08:00+05:30,710.0,710.0,710.0,710.0,,24431.8,24438.65,24429.2,24437.25
13,2024-11-06 12:09:00+05:30,710.0,710.0,710.0,710.0,825.0,24438.65,24438.65,24430.4,24431.05
14,2024-11-06 13:46:00+05:30,717.0,717.0,717.0,717.0,,24466.75,24467.25,24463.45,24465.35
15,2024-11-06 13:47:00+05:30,717.0,717.0,717.0,717.0,850.0,24465.25,24476.15,24464.35,24473.75
16,2024-11-06 14:09:00+05:30,747.85,747.85,747.85,747.85,875.0,24486.7,24491.95,24484.9,24489.4
17,2024-11-06 14:12:00+05:30,734.95,734.95,734.95,734.95,900.0,24488.4,24489.65,24486.1,24487.95
18,2024-11-06 14:32:00+05:30,754.2,754.2,754.2,754.2,,24517.1,24519.95,24513.65,24518.2
19,2024-11-06 14:33:00+05:30,754.2,754.2,754.2,754.2,925.0,24517.9,24521.05,24516.15,24517.5
20,2024-11-06 15:26:00+05:30,722.8,722.8,722.8,722.8,950.0,24494.5,24496.4,24492.35,24495.6
