,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731482700,540.45,540.45,540.45,540.45,,23666.0,23673.1,23663.55,23670.85
1,1731482760,540.45,540.45,540.45,540.45,25.0,23670.3,23671.0,23664.9,23670.5
2,1731489720,494.0,494.0,494.0,494.0,,23550.05,23559.85,23548.1,23553.85
3,1731489780,494.0,494.0,494.0,494.0,75.0,23554.95,23586.75,23553.7,23572.55
4,1731490680,470.0,470.0,470.0,470.0,275.0,23531.85,23532.95,23524.45,23530.5
5,1731491760,524.35,524.35,524.35,524.35,475.0,23614.45,23618.85,23613.25,23615.1
6,1731556320,514.0,514.0,514.0,514.0,100.0,23565.7,23602.2,23559.55,23599.8
7,1731556560,533.45,533.45,520.0,520.0,150.0,23619.75,23619.75,23596.65,23604.25
8,1731556740,491.65,491.65,491.65,491.65,,23584.05,23587.65,23572.65,23581.6
9,1731556800,491.65,491.65,491.65,491.65,200.0,23581.2,23592.8,23576.05,23577.4
10,1731557820,494.05,494.05,494.05,494.05,,23588.95,23597.9,23586.35,23588.7
11,1731557940,494.05,494.05,494.05,494.05,225.0,23575.5,23585.45,23570.55,23573.85
12,1731558240,494.05,494.05,494.05,494.05,250.0,23571.45,23585.25,23571.45,23572.55
13,1731561900,470.0,470.0,470.0,470.0,350.0,23554.3,23563.3,23550.7,23561.65
14,1731563340,435.0,435.0,435.0,435.0,,23511.3,23516.05,23504.85,23508.05
15,1731563400,435.0,435.0,435.0,435.0,375.0,23509.05,23509.05,23497.85,23500.55
16,1731564300,435.0,435.0,435.0,435.0,475.0,23522.0,23525.0,23515.3,23517.2
17,1731566160,457.9,457.9,457.9,457.9,,23527.5,23539.7,23526.9,23536.15
18,1731566220,457.9,457.9,457.9,457.9,500.0,23536.0,23537.8,23527.7,23529.65
19,1731566640,473.55,473.55,473.55,473.55,,23547.55,23568.65,23546.85,23562.9
20,1731566700,473.55,473.55,473.55,473.55,525.0,23562.7,23563.85,23547.55,23555.45
21,1731566880,461.3,463.25,461.3,463.25,550.0,23555.15,23555.45,23549.35,23554.5
