DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-12 10:46:00+05:30,6.75,6.75,5.9,6.4,3200,24107.7,24123.3,24104.55,24121.25
2024-11-12 10:47:00+05:30,6.35,6.45,6.0,6.25,7200,24121.75,24129.9,24114.0,24129.7
2024-11-12 10:48:00+05:30,6.0,6.5,5.9,6.25,14075,24128.55,24132.6,24122.95,24131.8
2024-11-12 10:49:00+05:30,6.2,6.5,6.0,6.1,19875,24132.15,24138.85,24132.15,24137.85
2024-11-12 10:50:00+05:30,6.4,6.4,6.0,6.4,21425,24137.15,24140.45,24131.6,24136.35
2024-11-12 10:51:00+05:30,6.2,6.75,6.0,6.75,22900,24136.25,24144.8,24131.1,24139.55
2024-11-12 10:52:00+05:30,6.15,6.5,6.05,6.25,24275,24139.75,24143.5,24136.0,24143.25
2024-11-12 10:53:00+05:30,6.35,6.55,6.05,6.55,25325,24141.65,24147.55,24131.1,24131.1
2024-11-12 10:54:00+05:30,6.6,6.6,6.35,6.45,25825,24131.8,24136.25,24126.4,24135.6
2024-11-12 10:55:00+05:30,6.35,6.45,6.15,6.15,26675,24135.1,24145.4,24130.45,24143.75
2024-11-12 10:56:00+05:30,6.1,6.1,5.95,5.95,27375,24144.15,24152.15,24141.6,24152.15
2024-11-12 10:57:00+05:30,5.9,6.05,5.9,5.9,28225,24153.05,24154.55,24145.4,24149.3
2024-11-12 10:58:00+05:30,6.0,6.1,6.0,6.0,28950,24150.55,24150.55,24141.4,24145.0
2024-11-12 10:59:00+05:30,6.15,6.2,6.05,6.2,29625,24145.05,24148.55,24140.75,24141.35
2024-11-12 11:00:00+05:30,6.15,6.15,5.9,5.9,30450,24141.55,24152.05,24140.4,24151.6
2024-11-12 11:01:00+05:30,5.95,6.1,5.85,5.9,32050,24151.8,24158.45,24150.55,24157.15
2024-11-12 11:02:00+05:30,5.95,6.0,5.9,6.0,32400,24157.2,24157.2,24150.3,24152.35
2024-11-12 11:03:00+05:30,6.15,6.2,6.1,6.2,34350,24152.8,24152.8,24143.25,24144.7
2024-11-12 11:04:00+05:30,6.25,6.55,6.25,6.3,35050,24144.5,24144.7,24131.45,24136.25
2024-11-12 11:05:00+05:30,6.4,6.5,6.2,6.2,35400,24134.0,24139.5,24127.6,24139.0
2024-11-12 11:06:00+05:30,6.1,6.15,6.05,6.15,35600,24139.5,24145.5,24138.5,24141.55
2024-11-12 11:07:00+05:30,6.2,6.2,6.0,6.05,36250,24142.05,24153.75,24138.6,24149.45
2024-11-12 11:08:00+05:30,6.05,6.05,6.05,6.05,36475,24149.1,24149.1,24139.8,24146.1
2024-11-12 11:09:00+05:30,5.9,6.1,5.9,6.0,38025,24146.9,24154.65,24146.4,24154.45
2024-11-12 11:10:00+05:30,5.95,6.2,5.95,6.2,42400,24157.9,24160.6,24145.1,24146.7
2024-11-12 11:11:00+05:30,6.15,6.15,6.05,6.1,44775,24146.55,24150.75,24144.6,24149.0
2024-11-12 11:12:00+05:30,6.05,6.15,6.0,6.1,46025,24150.65,24154.15,24148.55,24149.9
2024-11-12 11:13:00+05:30,6.15,6.3,6.15,6.3,46300,24150.55,24152.45,24144.8,24146.3
2024-11-12 11:14:00+05:30,6.4,6.45,6.4,6.45,47100,24146.0,24146.15,24138.15,24140.5
2024-11-12 11:15:00+05:30,6.3,6.4,6.3,6.4,47675,24139.9,24141.85,24128.2,24141.8
2024-11-12 11:16:00+05:30,6.3,6.5,6.3,6.4,51750,24140.7,24150.1,24138.55,24144.45
2024-11-12 11:17:00+05:30,6.5,6.8,6.5,6.7,53300,24144.15,24145.7,24122.1,24122.1
2024-11-12 11:18:00+05:30,6.65,6.65,6.65,6.65,54225,24121.7,24123.2,24118.65,24119.85
2024-11-12 11:19:00+05:30,6.6,6.6,6.6,6.6,54625,24120.1,24125.0,24117.35,24124.65
2024-11-12 11:21:00+05:30,6.2,6.2,6.1,6.1,54925,24135.25,24139.4,24134.5,24138.7
2024-11-12 11:22:00+05:30,5.9,5.9,5.9,5.9,55075,24138.25,24148.9,24137.6,24147.35
2024-11-12 11:23:00+05:30,5.95,5.95,5.95,5.95,55450,24147.2,24157.0,24146.25,24152.4
2024-11-12 11:24:00+05:30,6.05,6.05,5.95,6.05,56225,24152.65,24160.95,24151.65,24156.15
2024-11-12 11:25:00+05:30,6.1,6.2,6.1,6.1,56600,24155.9,24155.9,24146.65,24148.5
2024-11-12 11:26:00+05:30,6.25,6.25,6.0,6.15,57900,24148.0,24150.95,24144.7,24149.1
2024-11-12 11:29:00+05:30,6.3,6.4,6.2,6.4,61600,24139.2,24139.4,24136.3,24137.3
2024-11-12 11:30:00+05:30,6.3,6.5,6.3,6.3,62900,24137.7,24139.65,24133.9,24137.8
2024-11-12 11:31:00+05:30,6.4,6.4,6.2,6.2,63700,24137.55,24147.25,24136.15,24147.15
2024-11-12 11:32:00+05:30,6.25,7.65,6.25,6.35,64200,24146.9,24147.55,24135.5,24138.45
2024-11-12 11:34:00+05:30,6.0,6.1,6.0,6.05,66000,24152.55,24153.2,24146.65,24147.8
2024-11-12 11:35:00+05:30,6.0,6.05,6.0,6.05,66200,24148.05,24151.95,24146.8,24149.5
2024-11-12 11:36:00+05:30,6.1,6.1,6.1,6.1,66425,24150.15,24152.6,24148.4,24150.0
2024-11-12 11:37:00+05:30,6.2,6.2,6.2,6.2,66650,24150.1,24150.95,24143.4,24145.9
2024-11-12 11:38:00+05:30,6.15,6.15,6.1,6.15,66950,24146.25,24146.25,24141.05,24143.6
2024-11-12 11:39:00+05:30,6.2,6.2,6.2,6.2,67150,24143.3,24144.75,24137.35,24137.9
2024-11-12 11:40:00+05:30,6.15,6.2,6.0,6.0,67775,24138.15,24142.15,24136.15,24140.8
2024-11-12 11:41:00+05:30,6.1,6.1,6.1,6.1,68150,24141.4,24148.65,24140.7,24147.9
2024-11-12 11:42:00+05:30,6.2,6.2,6.2,6.2,68350,24147.75,24148.05,24135.85,24141.55
2024-11-12 11:44:00+05:30,6.3,6.3,6.3,6.3,68700,24129.2,24132.1,24125.15,24131.2
2024-11-12 11:45:00+05:30,6.25,6.4,6.25,6.4,69000,24131.65,24132.1,24124.35,24128.4
2024-11-12 11:46:00+05:30,6.25,6.25,6.25,6.25,69075,24128.05,24134.05,24127.9,24133.95
2024-11-12 11:47:00+05:30,6.0,6.0,6.0,6.0,69125,24134.45,24145.7,24134.45,24142.85
2024-11-12 11:48:00+05:30,6.0,6.0,6.0,6.0,69150,24143.95,24151.0,24142.95,24149.95
2024-11-12 11:49:00+05:30,6.0,6.0,6.0,6.0,69175,24150.25,24151.05,24138.3,24138.75
2024-11-12 11:50:00+05:30,6.1,6.1,6.1,6.1,69200,24139.55,24139.55,24130.6,24132.1
2024-11-12 11:54:00+05:30,5.8,5.85,5.8,5.85,69325,24139.0,24139.7,24136.3,24137.95
2024-11-12 11:56:00+05:30,5.8,5.8,5.8,5.8,69425,24136.95,24146.35,24135.75,24141.8
2024-11-12 11:57:00+05:30,5.8,5.8,5.8,5.8,69475,24141.35,24141.7,24133.65,24135.3
2024-11-12 11:58:00+05:30,6.05,6.05,5.9,6.05,70025,24134.75,24134.9,24126.75,24133.15
2024-11-12 11:59:00+05:30,5.85,6.0,5.85,6.0,70375,24132.45,24135.25,24125.1,24129.65
2024-11-12 12:02:00+05:30,5.95,6.0,5.95,5.95,70525,24129.3,24131.55,24128.15,24128.75
2024-11-12 12:04:00+05:30,5.9,5.95,5.8,5.9,71425,24128.35,24132.85,24127.25,24132.65
2024-11-12 12:07:00+05:30,5.85,5.85,5.85,5.85,71450,24138.55,24139.7,24131.25,24137.1
2024-11-12 12:10:00+05:30,6.0,6.0,5.9,5.95,71550,24127.5,24128.55,24122.9,24127.05
2024-11-12 12:12:00+05:30,6.05,6.05,6.05,6.05,71575,24128.75,24128.85,24117.3,24117.4
2024-11-12 12:13:00+05:30,6.15,6.55,6.15,6.45,71825,24117.75,24117.75,24100.4,24103.95
2024-11-12 12:14:00+05:30,6.5,6.5,6.35,6.35,72075,24104.2,24111.4,24103.6,24110.9
2024-11-12 12:16:00+05:30,6.0,6.3,6.0,6.3,72800,24118.1,24120.05,24114.5,24119.45
2024-11-12 12:17:00+05:30,6.0,6.35,6.0,6.35,73275,24119.1,24119.8,24108.7,24108.7
2024-11-12 12:18:00+05:30,6.2,6.4,6.05,6.05,74075,24110.05,24123.55,24106.55,24123.4
2024-11-12 12:19:00+05:30,6.0,6.0,6.0,6.0,74125,24122.8,24127.1,24120.95,24124.95
2024-11-12 12:20:00+05:30,6.15,6.2,6.15,6.2,74600,24124.55,24124.55,24118.15,24120.9
2024-11-12 12:21:00+05:30,6.0,6.25,6.0,6.2,74975,24121.1,24122.5,24113.0,24114.3
2024-11-12 12:23:00+05:30,6.0,6.05,5.95,6.0,75175,24125.65,24129.15,24121.7,24124.5
2024-11-12 12:24:00+05:30,6.2,6.25,6.15,6.15,75275,24124.25,24124.25,24118.0,24119.1
2024-11-12 12:26:00+05:30,6.2,6.25,6.2,6.25,75375,24115.9,24116.9,24108.25,24110.6
2024-11-12 12:28:00+05:30,6.2,6.3,6.2,6.3,75900,24100.05,24105.05,24098.0,24103.0
2024-11-12 12:29:00+05:30,6.15,6.35,6.1,6.35,76175,24104.75,24106.1,24099.6,24102.15
2024-11-12 12:30:00+05:30,6.4,6.4,6.2,6.2,76725,24100.85,24109.2,24099.4,24108.2
2024-11-12 12:31:00+05:30,6.1,6.25,6.1,6.15,77325,24108.4,24116.35,24105.8,24111.35
2024-11-12 12:32:00+05:30,6.3,6.35,6.25,6.25,78350,24111.1,24116.0,24102.5,24110.3
2024-11-12 12:33:00+05:30,6.3,6.3,6.3,6.3,78375,24111.05,24111.75,24099.9,24107.4
2024-11-12 12:35:00+05:30,6.2,6.2,6.15,6.15,78500,24108.5,24110.7,24105.25,24110.25
2024-11-12 12:36:00+05:30,6.35,6.35,6.35,6.35,78550,24109.8,24111.55,24104.45,24106.45
2024-11-12 12:37:00+05:30,6.2,6.2,6.15,6.15,78650,24106.3,24118.4,24105.35,24115.95
2024-11-12 12:38:00+05:30,6.25,6.25,6.1,6.25,79050,24115.65,24121.2,24111.95,24111.95
2024-11-12 12:39:00+05:30,6.35,6.4,6.35,6.4,79475,24108.85,24109.35,24102.5,24104.85
2024-11-12 12:40:00+05:30,6.6,7.2,6.6,7.1,81625,24105.7,24107.2,24064.7,24066.45
2024-11-12 12:41:00+05:30,7.25,7.25,7.15,7.2,82175,24066.8,24067.65,24057.65,24059.5
2024-11-12 12:42:00+05:30,7.15,7.5,7.15,7.5,83200,24059.6,24061.45,24050.05,24052.75
2024-11-12 12:43:00+05:30,7.35,7.6,7.25,7.25,85400,24052.65,24054.6,24040.15,24052.25
2024-11-12 12:44:00+05:30,7.3,7.6,7.3,7.3,86650,24052.8,24054.45,24046.3,24050.05
2024-11-12 12:45:00+05:30,7.6,7.7,7.35,7.45,88500,24050.35,24053.7,24046.5,24049.15
2024-11-12 12:46:00+05:30,7.65,8.5,7.65,8.4,93275,24048.85,24050.9,24033.25,24033.25
2024-11-12 12:47:00+05:30,8.3,8.7,8.25,8.35,97600,24034.1,24039.4,24027.7,24032.65
2024-11-12 12:48:00+05:30,8.4,9.6,8.4,9.6,103900,24032.7,24033.1,24010.85,24012.7
2024-11-12 12:49:00+05:30,9.65,10.55,9.55,10.45,112400,24013.8,24014.65,23988.3,23991.8
2024-11-12 12:50:00+05:30,10.1,10.1,9.0,9.0,116650,23991.6,24020.7,23989.85,24017.9
2024-11-12 12:51:00+05:30,9.1,9.6,9.1,9.4,118525,24018.8,24020.5,24004.45,24009.5
2024-11-12 12:52:00+05:30,9.5,9.5,9.1,9.1,119500,24009.3,24020.75,24005.6,24018.0
2024-11-12 12:53:00+05:30,8.9,8.9,8.85,8.9,119900,24017.45,24024.0,24015.9,24019.2
2024-11-12 12:54:00+05:30,9.1,9.4,9.05,9.4,121075,24019.35,24020.2,24009.5,24009.5
2024-11-12 12:55:00+05:30,9.2,9.5,9.2,9.4,122875,24008.6,24019.75,24008.6,24011.4
2024-11-12 12:56:00+05:30,9.5,10.0,9.5,9.65,123600,24011.6,24012.5,24000.85,24000.85
2024-11-12 12:57:00+05:30,10.1,10.25,10.1,10.25,123700,24002.45,24003.75,23994.1,23994.8
2024-11-12 12:58:00+05:30,10.75,10.8,9.45,9.65,127400,23993.7,24001.65,23981.7,23999.2
2024-11-12 12:59:00+05:30,9.6,9.75,9.55,9.7,129000,24001.35,24008.3,23992.65,24006.9
2024-11-12 13:00:00+05:30,9.5,9.85,9.4,9.4,131225,24006.6,24010.8,23999.5,24004.9
2024-11-12 13:01:00+05:30,9.2,9.2,8.7,8.95,133600,24004.8,24023.05,24004.4,24022.05
2024-11-12 13:02:00+05:30,9.1,9.1,8.6,8.6,135875,24021.95,24025.25,24017.7,24024.55
2024-11-12 13:03:00+05:30,8.8,8.8,8.8,8.8,135900,24024.45,24039.85,24021.55,24032.4
2024-11-12 13:04:00+05:30,8.5,8.85,8.5,8.85,136350,24031.0,24035.2,24026.55,24027.95
2024-11-12 13:05:00+05:30,8.9,9.05,8.8,8.8,137125,24027.9,24029.4,24021.6,24029.4
2024-11-12 13:06:00+05:30,8.75,9.05,8.75,9.05,137350,24029.1,24030.45,24010.05,24011.1
2024-11-12 13:07:00+05:30,9.2,9.35,9.2,9.3,137600,24013.0,24020.45,24006.85,24019.3
2024-11-12 13:08:00+05:30,8.95,8.95,8.95,8.95,137700,24018.8,24026.0,24016.8,24023.95
2024-11-12 13:09:00+05:30,9.0,9.0,8.95,9.0,137925,24023.75,24024.75,24012.45,24012.65
2024-11-12 13:10:00+05:30,9.25,9.25,9.15,9.15,138100,24012.85,24013.95,24001.7,24002.3
2024-11-12 13:11:00+05:30,9.4,9.45,9.1,9.1,139375,24002.25,24012.9,24000.45,24011.3
2024-11-12 13:12:00+05:30,9.2,9.4,9.2,9.4,140125,24010.8,24010.9,24003.75,24004.25
2024-11-12 13:13:00+05:30,9.5,9.8,9.5,9.8,141475,24004.2,24005.0,23990.55,23993.45
2024-11-12 13:14:00+05:30,9.2,9.45,9.2,9.45,142125,23993.25,24003.25,23991.0,23993.9
2024-11-12 13:15:00+05:30,9.7,9.85,9.7,9.75,142300,23994.0,23994.05,23982.95,23993.7
2024-11-12 13:16:00+05:30,9.65,10.65,9.65,10.65,144050,23992.45,23993.0,23968.15,23969.0
2024-11-12 13:17:00+05:30,10.85,11.8,10.85,11.25,150850,23969.05,23969.05,23944.45,23947.15
2024-11-12 13:18:00+05:30,11.35,11.7,11.05,11.2,154025,23946.85,23956.3,23945.4,23950.6
2024-11-12 13:19:00+05:30,11.1,11.4,11.0,11.0,157150,23951.05,23955.45,23941.2,23954.25
2024-11-12 13:20:00+05:30,11.2,11.2,10.7,10.7,157800,23955.05,23961.75,23952.5,23959.15
2024-11-12 13:21:00+05:30,10.5,10.5,9.8,10.5,159575,23961.25,23965.9,23957.6,23964.45
2024-11-12 13:22:00+05:30,9.8,9.8,9.5,9.6,160400,23963.85,23981.7,23961.95,23980.7
2024-11-12 13:23:00+05:30,9.7,9.7,9.5,9.5,160600,23980.6,23982.2,23975.45,23980.7
2024-11-12 13:24:00+05:30,9.9,10.15,9.9,10.0,161100,23980.65,23982.5,23970.5,23972.25
2024-11-12 13:25:00+05:30,9.95,10.55,9.95,10.55,162300,23972.0,23974.15,23964.65,23967.55
2024-11-12 13:26:00+05:30,10.4,10.45,10.3,10.4,163050,23967.25,23973.2,23961.6,23965.05
2024-11-12 13:27:00+05:30,10.6,10.6,10.55,10.55,163250,23964.65,23965.55,23958.55,23958.55
2024-11-12 13:28:00+05:30,10.85,10.85,10.2,10.2,163825,23958.6,23974.8,23955.2,23967.95
2024-11-12 13:29:00+05:30,10.55,10.9,10.55,10.65,170175,23966.8,23969.65,23961.55,23964.95
2024-11-12 13:30:00+05:30,10.8,11.05,10.8,11.05,170350,23964.7,23966.4,23958.75,23964.85
2024-11-12 13:31:00+05:30,10.9,10.9,10.65,10.7,171050,23964.9,23966.05,23960.4,23964.9
2024-11-12 13:32:00+05:30,10.6,10.6,10.1,10.1,171450,23964.05,23972.75,23959.8,23971.8
2024-11-12 13:33:00+05:30,10.35,10.45,10.35,10.45,172275,23971.5,23971.55,23953.1,23953.55
2024-11-12 13:34:00+05:30,10.5,11.25,10.5,11.25,172750,23953.05,23953.8,23939.2,23941.05
2024-11-12 13:35:00+05:30,11.1,11.2,10.9,11.0,173375,23940.55,23943.45,23933.25,23934.65
2024-11-12 13:36:00+05:30,11.05,11.05,10.3,10.45,177575,23934.6,23943.3,23928.9,23933.85
2024-11-12 13:37:00+05:30,10.9,10.95,10.7,10.95,178050,23934.0,23934.0,23926.0,23929.0
2024-11-12 13:38:00+05:30,11.0,11.75,10.95,11.75,180550,23928.65,23930.25,23919.4,23920.5
2024-11-12 13:39:00+05:30,11.8,12.0,11.2,11.25,183425,23920.2,23927.05,23917.45,23925.5
2024-11-12 13:40:00+05:30,11.45,11.55,11.3,11.4,184200,23925.3,23933.55,23921.0,23932.3
2024-11-12 13:41:00+05:30,11.3,11.3,11.1,11.15,184375,23931.35,23934.55,23926.35,23933.8
2024-11-12 13:42:00+05:30,11.6,11.6,11.6,11.6,184700,23933.45,23934.35,23919.7,23922.65
2024-11-12 13:43:00+05:30,11.8,12.0,11.8,12.0,184900,23922.45,23923.7,23912.7,23917.85
2024-11-12 13:44:00+05:30,11.5,11.5,11.0,11.0,185700,23916.65,23934.9,23916.65,23929.45
2024-11-12 13:46:00+05:30,11.2,11.2,10.7,10.7,185875,23939.1,23949.75,23932.9,23945.0
2024-11-12 13:47:00+05:30,10.4,10.4,9.75,9.75,187350,23945.05,23987.55,23944.85,23977.6
2024-11-12 13:48:00+05:30,9.85,9.85,9.7,9.7,187500,23977.4,23985.25,23964.3,23984.85
2024-11-12 13:49:00+05:30,10.15,10.7,10.15,10.65,189750,23984.05,23985.8,23944.8,23945.15
2024-11-12 13:50:00+05:30,10.4,10.65,10.4,10.6,190275,23946.5,23948.65,23938.7,23945.3
2024-11-12 13:51:00+05:30,10.45,10.5,10.45,10.5,190675,23945.45,23950.85,23941.1,23942.05
2024-11-12 13:52:00+05:30,10.6,10.6,10.6,10.6,190725,23941.4,23943.85,23937.9,23939.45
2024-11-12 13:54:00+05:30,9.6,9.6,9.6,9.6,190775,23946.2,23965.2,23945.1,23965.1
2024-11-12 13:55:00+05:30,9.3,9.3,9.15,9.15,192600,23964.6,23976.55,23964.0,23972.2
2024-11-12 13:56:00+05:30,9.1,9.25,9.1,9.25,193125,23973.2,23974.65,23963.65,23965.35
2024-11-12 13:57:00+05:30,9.7,9.7,9.6,9.6,193275,23964.9,23966.15,23957.05,23962.65
2024-11-12 13:58:00+05:30,10.0,10.2,9.85,10.2,195400,23963.95,23964.5,23951.4,23952.4
2024-11-12 13:59:00+05:30,10.1,10.3,10.1,10.25,195600,23951.75,23954.85,23945.15,23947.25
2024-11-12 14:00:00+05:30,9.8,10.2,9.8,10.2,196775,23947.65,23953.35,23942.05,23943.8
