,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731488460,477.0,477.0,477.0,477.0,50.0,23590.75,23596.7,23583.6,23595.95
1,1731491280,469.0,469.7,467.55,469.5,250.0,23570.45,23574.1,23567.9,23572.95
2,1731491580,475.45,475.45,475.45,475.45,,23593.5,23598.75,23593.2,23596.2
3,1731491700,475.45,475.45,475.45,475.45,450.0,23604.0,23614.85,23603.05,23613.8
4,1731491820,488.2,488.2,488.2,488.2,,23614.5,23618.8,23612.4,23613.05
5,1731491880,486.85,486.85,482.85,482.85,,23613.25,23614.1,23601.25,23602.5
6,1731491940,482.85,482.85,482.85,482.85,1450.0,23604.2,23604.2,23594.3,23602.9
7,1731555900,497.85,497.85,497.85,497.85,,23542.15,23643.55,23542.15,23599.75
8,1731555960,497.85,497.85,497.85,497.85,25.0,23599.55,23599.55,23581.45,23588.8
9,1731559080,504.75,504.75,504.75,504.75,50.0,23647.25,23648.7,23634.35,23641.1
10,1731560580,467.15,467.15,467.15,467.15,,23605.85,23608.7,23598.95,23599.25
11,1731560640,467.15,467.15,467.15,467.15,75.0,23596.75,23607.95,23595.8,23607.9
12,1731560940,443.8,443.8,443.8,443.8,,23594.15,23596.35,23567.4,23573.2
13,1731561000,443.8,443.8,443.8,443.8,100.0,23573.25,23574.6,23568.75,23572.2
14,1731562620,416.35,416.35,416.35,416.35,,23522.2,23522.2,23511.15,23511.15
15,1731562680,416.35,416.35,416.35,416.35,125.0,23511.4,23515.7,23505.35,23511.3
16,1731562800,416.35,416.35,416.35,416.35,175.0,23521.7,23522.0,23511.25,23515.3
17,1731566160,420.0,420.0,420.0,420.0,,23527.5,23539.7,23526.9,23536.15
18,1731566220,420.0,420.0,420.0,420.0,225.0,23536.0,23537.8,23527.7,23529.65
19,1731567000,420.3,420.3,415.0,415.0,325.0,23547.5,23547.5,23531.55,23534.3
20,1731567060,414.85,414.85,414.85,414.85,,23533.3,23537.75,23530.6,23537.75
21,1731567120,414.85,414.85,414.85,414.85,925.0,23536.65,23543.3,23532.2,23534.6
22,1731567540,407.7,407.7,407.7,407.7,950.0,23531.1,23533.35,23526.4,23528.35
23,1731567600,411.4,411.4,411.4,411.4,,23529.05,23529.95,23522.7,23528.55
24,1731567660,411.4,411.4,411.4,411.4,975.0,23528.65,23528.95,23516.9,23522.4
25,1731572220,407.15,407.15,407.15,407.15,,23529.9,23531.35,23524.3,23525.95
26,1731572280,407.15,407.15,407.15,407.15,1025.0,23526.4,23526.5,23516.1,23519.8
27,1731573600,403.6,403.6,403.6,403.6,1050.0,23541.9,23542.6,23537.6,23540.8
28,1731575220,418.6,418.6,418.6,418.6,1100.0,23537.75,23540.05,23535.15,23538.1
29,1731902040,369.5,369.5,369.5,369.5,,23514.3,23514.3,23492.95,23500.1
30,1731902100,368.0,368.0,368.0,368.0,300.0,23499.6,23501.45,23491.85,23492.2
31,1731902160,358.55,358.55,358.5,358.5,575.0,23493.2,23496.9,23463.8,23465.5
32,1731902220,364.0,364.0,364.0,364.0,725.0,23466.5,23483.85,23465.75,23479.15
33,1731902400,356.5,356.5,356.5,356.5,,23471.15,23488.8,23471.05,23488.3
34,1731902460,356.5,356.5,356.5,356.5,800.0,23490.15,23496.6,23482.5,23489.3
35,1731902700,335.7,335.7,335.7,335.7,1300.0,23436.65,23444.3,23431.15,23431.15
36,1731902760,330.95,330.95,330.95,330.95,1375.0,23432.05,23436.75,23416.6,23417.25
37,1731902820,325.0,325.0,318.65,319.0,,23416.75,23423.25,23412.45,23421.85
38,1731902880,319.0,319.0,319.0,319.0,1500.0,23423.05,23426.25,23405.15,23405.15
39,1731902940,313.3,313.3,310.9,310.9,1600.0,23405.85,23408.2,23394.8,23395.05
40,1731903000,310.9,310.9,310.9,310.9,1625.0,23396.7,23398.65,23381.55,23383.95
41,1731903120,301.6,301.6,301.6,301.6,1650.0,23400.25,23407.85,23378.55,23385.0
42,1731903300,294.35,294.35,292.3,292.3,1775.0,23366.7,23374.85,23363.05,23374.85
43,1731903360,303.5,303.5,303.5,303.5,,23374.45,23381.3,23373.35,23379.15
44,1731903420,302.85,319.1,302.85,314.25,1875.0,23379.6,23421.7,23379.6,23412.25
45,1731903480,314.3,314.3,308.0,308.0,1925.0,23411.55,23439.05,23399.4,23415.2
46,1731903660,324.0,324.75,323.25,323.25,2925.0,23422.2,23436.15,23418.95,23420.65
47,1731903720,317.0,317.0,314.8,314.8,2975.0,23419.9,23426.05,23418.4,23421.25
48,1731903780,306.65,309.85,306.65,309.85,3175.0,23419.55,23420.15,23397.25,23398.1
49,1731903960,324.5,324.5,320.85,320.85,,23416.35,23421.55,23405.4,23409.2
50,1731904020,320.85,320.85,320.85,320.85,3250.0,23409.5,23413.7,23404.4,23404.9
51,1731904380,332.4,335.4,332.25,335.4,3350.0,23433.9,23461.8,23433.9,23461.8
52,1731904500,348.15,356.35,348.15,354.45,3450.0,23471.8,23479.4,23469.1,23472.8
53,1731904560,348.9,348.9,340.0,340.0,3650.0,23472.9,23472.9,23454.0,23459.3
54,1731904620,340.3,340.3,340.3,340.3,,23460.85,23461.8,23453.4,23459.5
55,1731904680,340.3,340.3,340.3,340.3,3700.0,23460.2,23463.6,23455.0,23457.75
56,1731905160,337.15,337.15,337.15,337.15,3750.0,23435.35,23441.15,23434.5,23441.15
57,1731905220,334.4,339.7,334.4,339.7,3925.0,23440.1,23452.3,23438.25,23439.35
58,1731905340,339.5,339.5,325.2,325.2,4025.0,23438.9,23439.25,23415.9,23425.9
59,1731905400,325.2,325.2,325.2,325.2,4050.0,23424.15,23424.9,23418.45,23421.7
60,1731905520,335.2,335.2,335.2,335.2,4250.0,23434.6,23440.3,23433.3,23437.9
61,1731905580,340.8,340.8,340.8,340.8,4275.0,23438.8,23452.15,23438.8,23446.95
62,1731905760,341.85,341.85,341.85,341.85,,23444.0,23444.05,23432.15,23436.15
63,1731905820,330.35,330.35,330.0,330.0,4300.0,23435.85,23436.55,23421.45,23425.85
64,1731905880,325.4,325.4,317.3,319.05,5075.0,23425.1,23425.8,23408.95,23415.8
65,1731906120,319.05,319.05,319.05,319.05,5100.0,23413.85,23416.1,23396.05,23402.15
66,1731906360,309.0,309.0,309.0,309.0,5125.0,23399.2,23400.85,23389.65,23391.25
67,1731906660,300.05,300.05,300.05,300.05,5150.0,23385.35,23385.35,23378.5,23379.4
68,1731906720,303.55,303.55,303.55,303.55,5175.0,23379.55,23384.0,23375.65,23380.55
69,1731906780,305.15,305.15,305.15,305.15,5200.0,23380.8,23380.8,23375.1,23375.55
70,1731906840,297.2,297.2,296.05,296.05,5250.0,23375.5,23375.6,23365.75,23370.35
71,1731906960,290.0,290.0,290.0,290.0,5275.0,23379.8,23379.8,23369.0,23373.7
72,1731907080,284.55,284.55,284.55,284.55,5300.0,23368.3,23368.3,23352.75,23354.75
73,1731907320,299.0,299.0,291.55,291.55,5425.0,23371.75,23379.7,23369.85,23379.0
74,1731907380,300.3,300.3,300.3,300.3,5475.0,23377.7,23378.1,23370.55,23373.1
75,1731907440,297.05,297.05,297.05,297.05,5500.0,23373.55,23373.55,23366.55,23372.85
76,1731907560,317.2,317.2,317.2,317.2,5750.0,23388.75,23407.5,23387.6,23400.6
77,1731907620,314.0,316.9,314.0,315.3,6150.0,23400.55,23415.2,23400.55,23411.4
78,1731907680,315.0,315.0,315.0,315.0,6175.0,23411.0,23411.15,23407.05,23408.85
79,1731907740,312.2,317.3,311.3,317.3,6300.0,23409.8,23413.65,23408.15,23413.5
80,1731908160,293.2,293.25,293.2,293.25,6600.0,23377.05,23379.05,23371.5,23377.1
81,1731908400,287.1,287.1,287.1,287.1,6625.0,23369.15,23372.95,23367.55,23372.2
82,1731908520,295.0,299.55,295.0,299.55,,23380.35,23384.75,23379.8,23384.6
83,1731908580,296.25,297.0,296.25,297.0,6725.0,23384.5,23389.2,23382.3,23387.3
84,1731909300,307.1,307.1,307.1,307.1,6750.0,23397.8,23402.8,23397.2,23399.8
85,1731909420,312.0,321.6,312.0,321.55,7275.0,23408.35,23430.2,23406.65,23419.45
86,1731909480,321.9,326.3,321.9,326.3,7350.0,23420.3,23437.9,23418.75,23432.5
87,1731909540,322.6,322.6,322.6,322.6,7450.0,23431.65,23431.9,23423.85,23426.35
88,1731909600,317.2,317.2,317.2,317.2,7500.0,23426.25,23427.9,23416.1,23418.8
