DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-07 10:35:00+05:30,41.65,41.65,41.65,41.65,,24187.1,24200.8,24185.35,24199.75
2024-11-07 10:36:00+05:30,41.65,41.65,41.65,41.65,25.0,24200.35,24205.6,24196.3,24204.6
2024-11-07 10:37:00+05:30,42.0,42.0,42.0,42.0,50.0,24203.95,24204.35,24198.6,24203.1
2024-11-07 10:38:00+05:30,42.6,42.6,42.6,42.6,825.0,24204.0,24206.8,24199.55,24204.8
2024-11-07 10:48:00+05:30,38.55,38.8,38.25,38.8,1150.0,24215.65,24216.0,24205.15,24208.9
2024-11-07 10:49:00+05:30,38.4,38.65,38.4,38.65,1500.0,24209.15,24212.8,24205.1,24207.05
2024-11-07 10:50:00+05:30,38.25,38.25,38.25,38.25,,24207.0,24217.75,24203.8,24216.6
2024-11-07 10:51:00+05:30,38.25,38.25,38.25,38.25,1950.0,24215.2,24216.45,24210.9,24212.9
2024-11-07 10:53:00+05:30,38.15,38.15,38.15,38.15,2100.0,24215.3,24226.25,24214.5,24225.55
2024-11-07 11:04:00+05:30,35.25,35.25,35.25,35.25,,24243.6,24243.7,24235.6,24239.1
2024-11-07 11:05:00+05:30,35.25,35.25,35.25,35.25,2600.0,24240.15,24245.6,24236.85,24242.7
2024-11-07 11:06:00+05:30,35.2,35.45,35.2,35.45,3000.0,24242.6,24242.6,24227.75,24229.15
2024-11-07 11:07:00+05:30,35.45,35.45,35.45,35.45,3025.0,24228.6,24233.45,24221.45,24222.45
2024-11-07 11:12:00+05:30,37.2,37.2,37.2,37.2,,24233.0,24233.3,24228.05,24229.05
2024-11-07 11:13:00+05:30,37.2,37.2,37.2,37.2,3050.0,24228.7,24232.7,24225.6,24232.2
2024-11-07 11:15:00+05:30,37.2,37.2,37.2,37.2,3075.0,24232.65,24232.95,24223.9,24225.35
2024-11-07 11:17:00+05:30,37.2,37.2,37.2,37.2,3100.0,24229.3,24229.3,24220.25,24220.8
2024-11-07 11:25:00+05:30,39.35,39.45,39.35,39.45,3275.0,24205.2,24208.05,24200.85,24203.0
2024-11-07 11:29:00+05:30,37.5,37.5,37.5,37.5,,24218.6,24219.05,24212.65,24215.8
2024-11-07 11:30:00+05:30,37.5,37.5,37.5,37.5,3325.0,24215.7,24225.95,24213.85,24225.55
2024-11-07 11:31:00+05:30,37.15,37.15,37.1,37.1,,24225.3,24225.4,24221.0,24223.55
2024-11-07 11:32:00+05:30,37.1,37.1,37.1,37.1,3375.0,24222.8,24229.05,24218.85,24219.4
2024-11-07 11:37:00+05:30,37.25,37.75,37.25,37.75,3400.0,24221.85,24224.7,24216.5,24219.55
2024-11-07 11:38:00+05:30,37.75,37.75,37.75,37.75,3500.0,24219.1,24219.75,24212.2,24214.45
2024-11-07 11:41:00+05:30,37.25,37.25,37.25,37.25,,24221.5,24222.45,24217.6,24222.45
2024-11-07 11:42:00+05:30,37.0,37.0,36.95,36.95,3525.0,24221.75,24224.9,24217.8,24223.7
2024-11-07 11:43:00+05:30,36.9,37.15,36.9,37.15,3575.0,24223.6,24226.65,24221.6,24223.5
2024-11-07 11:44:00+05:30,37.15,37.15,37.15,37.15,3625.0,24222.35,24224.4,24216.4,24217.75
2024-11-07 11:47:00+05:30,38.75,38.75,38.75,38.75,,24218.1,24218.1,24210.7,24213.55
2024-11-07 11:48:00+05:30,38.75,38.75,38.75,38.75,3650.0,24213.35,24215.85,24209.8,24212.45
2024-11-07 12:11:00+05:30,40.05,40.1,39.8,39.8,,24210.55,24210.55,24200.65,24205.4
