,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,124.35,124.35,112.0,112.0,200.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,108.0,108.0,102.35,102.35,,24289.7,24289.9,24253.0,24266.25
2,1730864820,104.0,107.1,104.0,107.1,1450.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,108.6,108.6,105.6,105.95,2275.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,102.95,104.4,102.95,103.45,,24254.85,24272.6,24250.5,24262.9
5,1730865000,106.55,112.7,106.55,112.7,4125.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,113.0,114.35,111.55,111.55,5075.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,115.5,115.85,114.4,115.55,7100.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,114.1,114.1,114.1,114.1,,24207.25,24233.05,24206.6,24229.2
9,1730865240,108.95,109.35,105.75,105.75,7225.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,105.95,105.95,101.2,101.2,7550.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,100.2,100.2,98.6,98.65,,24281.75,24293.35,24276.65,24290.6
12,1730865420,97.75,98.75,96.75,96.85,9825.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,96.25,96.35,93.0,93.0,10300.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,92.25,92.25,83.15,83.15,12525.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,81.7,83.7,81.7,83.2,,24344.85,24349.3,24336.9,24338.55
16,1730865660,83.75,86.4,83.5,86.05,15175.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,88.95,89.85,88.95,89.35,16450.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,88.7,89.1,88.7,89.1,16675.0,24331.05,24332.7,24318.75,24319.05
19,1730865900,90.5,94.3,89.8,94.3,16925.0,24327.3,24332.6,24308.75,24311.1
20,1730865960,94.0,99.85,93.95,99.6,19300.0,24311.55,24314.35,24295.15,24304.8
21,1730866020,99.0,99.75,97.55,97.55,20875.0,24304.2,24319.4,24301.7,24316.65
22,1730866080,98.05,98.05,94.9,94.9,,24316.6,24327.4,24315.45,24325.2
23,1730866140,94.15,94.2,92.35,92.4,21925.0,24325.7,24342.8,24325.65,24336.75
24,1730866200,89.05,91.05,89.05,89.75,23475.0,24336.6,24352.5,24336.6,24340.65
25,1730866260,92.5,93.9,92.5,92.75,23500.0,24338.45,24340.3,24323.1,24328.1
26,1730866320,94.2,94.2,93.45,93.45,,24329.1,24332.9,24321.7,24328.45
27,1730866380,93.85,94.4,92.75,94.4,24650.0,24328.75,24329.75,24323.8,24326.25
28,1730866440,93.8,93.8,90.5,90.5,27700.0,24324.1,24347.3,24324.1,24346.4
29,1730866500,90.4,90.4,87.85,88.4,28150.0,24346.75,24353.35,24340.5,24352.15
30,1730866560,88.2,88.2,85.0,85.5,28875.0,24351.45,24367.95,24350.75,24363.2
31,1730866620,83.15,83.35,83.15,83.35,,24362.65,24378.75,24360.5,24377.2
32,1730866680,82.4,82.85,82.0,82.0,29725.0,24376.55,24387.25,24375.5,24387.25
33,1730866740,81.05,81.05,81.0,81.0,30350.0,24387.6,24390.5,24381.2,24384.85
34,1730866800,81.3,81.3,81.25,81.25,,24386.4,24388.65,24381.15,24383.45
35,1730866860,79.4,80.6,79.4,80.6,31000.0,24384.9,24396.45,24383.55,24387.4
36,1730866920,83.0,83.0,82.5,82.5,31625.0,24386.8,24386.8,24371.7,24374.1
37,1730866980,82.95,82.95,82.8,82.8,31725.0,24374.55,24375.75,24364.0,24364.7
38,1730867040,84.3,84.45,84.3,84.45,31850.0,24365.85,24369.05,24358.2,24359.75
39,1730867100,86.05,86.05,86.05,86.05,,24359.15,24366.1,24344.1,24346.5
40,1730867160,88.05,88.05,88.05,88.05,31950.0,24347.0,24353.2,24343.65,24349.3
41,1730867220,87.65,88.0,87.65,88.0,32425.0,24349.05,24351.7,24343.7,24346.8
42,1730867280,88.55,88.55,86.0,86.0,32725.0,24347.75,24359.55,24346.65,24357.3
43,1730867340,86.1,86.1,84.25,85.2,,24356.4,24361.25,24352.6,24355.8
44,1730867400,84.85,84.85,82.75,82.75,34775.0,24354.9,24372.4,24354.9,24371.9
45,1730867460,82.1,82.1,82.0,82.0,35050.0,24372.15,24386.4,24371.1,24386.0
46,1730867520,80.4,80.4,77.5,78.45,37100.0,24385.55,24401.05,24384.6,24397.65
47,1730867580,79.95,80.45,79.65,79.65,,24398.05,24399.25,24390.6,24397.65
48,1730867640,79.55,79.55,79.55,79.55,38575.0,24399.25,24404.15,24393.55,24401.2
49,1730867700,78.45,78.45,78.45,78.45,,24400.75,24407.3,24398.15,24399.0
50,1730867760,77.5,77.5,77.2,77.2,38900.0,24399.05,24409.1,24399.05,24405.8
51,1730867880,75.65,75.8,75.65,75.8,38925.0,24408.75,24411.15,24404.2,24407.95
52,1730867940,76.0,76.0,75.55,75.55,39075.0,24407.15,24407.5,24401.85,24404.9
53,1730868000,74.0,76.0,74.0,76.0,39525.0,24404.75,24406.65,24392.6,24395.6
54,1730868060,75.3,76.95,75.3,76.8,,24396.4,24398.75,24391.0,24393.55
55,1730868120,76.9,77.25,76.15,76.15,40275.0,24393.75,24394.85,24385.35,24391.85
56,1730868180,78.4,78.4,78.4,78.4,40425.0,24391.6,24391.6,24375.2,24377.25
57,1730868240,79.35,79.8,78.9,79.6,40825.0,24377.05,24381.25,24375.15,24379.25
58,1730868300,79.6,79.6,79.6,79.6,41025.0,24379.9,24386.2,24369.15,24369.15
59,1730868360,80.4,82.5,80.4,80.9,41325.0,24369.2,24374.15,24364.65,24373.0
60,1730868420,80.2,81.4,80.2,80.6,,24371.1,24379.5,24366.05,24378.7
61,1730868480,80.7,80.75,78.3,78.55,42575.0,24378.95,24388.1,24376.15,24386.55
62,1730868540,78.6,79.8,77.95,79.8,45075.0,24387.05,24390.55,24375.2,24375.2
63,1730868600,80.45,81.35,80.35,80.9,45750.0,24376.5,24377.0,24370.65,24373.15
64,1730868660,80.65,81.0,80.3,81.0,46325.0,24373.85,24377.35,24370.4,24373.75
65,1730868720,80.85,81.65,80.85,81.65,46500.0,24374.3,24374.65,24368.0,24371.3
66,1730868780,81.65,81.65,81.65,81.65,46525.0,24370.15,24374.85,24367.95,24371.65
67,1730868840,82.35,82.65,82.35,82.4,,24371.4,24371.4,24365.4,24366.3
68,1730868900,83.1,83.1,82.7,82.7,46725.0,24366.45,24366.75,24360.9,24363.55
69,1730868960,82.65,82.65,82.65,82.65,46800.0,24363.95,24365.15,24352.05,24353.2
70,1730869020,84.4,84.55,84.4,84.55,47825.0,24353.45,24354.55,24342.9,24344.8
71,1730869080,85.55,88.0,85.55,86.6,,24344.4,24350.9,24327.2,24327.2
72,1730869140,88.8,90.9,87.6,90.9,49075.0,24328.7,24331.8,24320.7,24324.8
73,1730869200,92.8,98.25,91.5,98.25,49525.0,24324.45,24324.45,24289.0,24290.1
74,1730869260,100.5,100.5,97.25,97.25,,24290.9,24306.55,24281.25,24305.3
75,1730869320,97.8,97.8,97.8,97.8,49975.0,24306.0,24306.65,24299.75,24303.65
76,1730869380,98.25,98.25,98.25,98.25,50000.0,24301.95,24309.6,24298.3,24302.55
77,1730869440,98.25,98.25,98.25,98.25,50025.0,24303.2,24314.75,24295.85,24313.0
78,1730869500,98.0,98.0,97.35,97.35,50075.0,24306.35,24315.95,24304.2,24313.0
79,1730869620,98.0,98.0,98.0,98.0,,24311.7,24320.85,24305.75,24317.2
80,1730869680,98.0,98.0,98.0,98.0,50575.0,24318.45,24324.65,24310.75,24324.65
81,1730869860,98.5,98.55,98.5,98.55,,24312.85,24314.45,24295.15,24298.25
82,1730869920,98.55,98.55,98.55,98.55,50625.0,24296.9,24309.8,24296.9,24307.1
83,1730869980,98.65,98.65,98.65,98.65,,24306.75,24307.0,24297.9,24299.35
84,1730870040,98.65,98.65,98.65,98.65,50650.0,24298.9,24304.75,24297.7,24299.45
85,1730870220,95.2,95.2,95.0,95.0,51775.0,24317.4,24319.7,24310.65,24313.85
86,1730870340,95.9,95.9,95.9,95.9,,24310.45,24311.85,24304.55,24304.8
87,1730870400,95.9,95.9,95.9,95.9,51875.0,24303.8,24307.8,24301.35,24305.2
88,1730870580,85.55,85.55,83.25,83.25,,24310.2,24356.0,24310.2,24356.0
