,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,353.3,356.1,333.1,354.75,1825,23822.45,23840.1,23782.2,23838.85
1,1731469560,348.75,365.0,348.75,361.65,2725,23840.05,23847.55,23821.25,23830.35
2,1731469620,359.5,370.75,354.9,370.75,6900,23830.75,23851.45,23822.7,23832.55
3,1731469680,362.15,370.75,362.15,370.75,8250,23830.4,23850.2,23830.1,23849.15
4,1731469740,370.45,372.4,356.0,356.0,9425,23848.15,23861.15,23831.75,23831.75
5,1731469800,354.9,354.9,342.0,342.55,11975,23831.35,23832.75,23808.75,23808.75
6,1731469860,338.5,357.35,338.5,357.35,13125,23806.1,23828.05,23804.35,23826.25
7,1731469920,357.45,372.95,357.45,372.95,13800,23826.7,23860.05,23825.7,23857.3
8,1731469980,365.0,377.3,365.0,377.3,14275,23854.85,23867.65,23850.1,23864.9
9,1731470040,376.3,380.7,369.15,369.15,14675,23867.35,23873.15,23856.45,23859.35
10,1731470100,368.25,372.0,365.0,372.0,15650,23857.8,23865.45,23846.75,23847.05
11,1731470160,366.55,366.55,353.55,353.55,16050,23846.45,23846.45,23830.9,23831.7
12,1731470220,360.8,360.8,346.95,349.0,17000,23832.6,23845.15,23822.9,23822.9
13,1731470280,347.25,349.65,344.75,349.35,17600,23823.35,23832.9,23819.4,23820.55
14,1731470340,347.5,350.75,330.6,335.0,20725,23822.25,23825.2,23800.4,23800.4
15,1731470400,331.1,347.45,329.6,347.45,22150,23801.75,23825.35,23797.3,23819.75
16,1731470460,347.2,365.0,347.2,365.0,23850,23820.9,23857.5,23817.25,23853.25
17,1731470520,361.15,361.15,349.8,353.25,24550,23852.2,23852.2,23826.1,23836.75
18,1731470580,350.25,350.95,342.55,342.55,25100,23835.35,23837.25,23815.75,23821.7
19,1731470640,349.55,349.55,324.0,325.0,26800,23821.45,23828.45,23783.45,23784.25
20,1731470700,327.05,339.75,326.45,339.75,28175,23784.75,23808.5,23779.95,23799.0
21,1731470760,336.65,340.2,329.45,330.5,29300,23799.1,23808.2,23785.9,23792.1
22,1731470820,333.0,340.5,332.2,333.0,30500,23790.7,23803.9,23788.6,23791.5
23,1731470880,338.35,340.25,338.35,338.45,30725,23792.45,23803.6,23791.6,23797.75
24,1731470940,339.3,339.3,329.05,329.05,31500,23797.85,23798.5,23782.65,23784.25
25,1731471000,327.65,329.95,325.0,326.05,32400,23783.9,23790.35,23781.1,23783.7
26,1731471060,327.45,331.0,321.0,326.25,33675,23782.4,23793.8,23778.75,23786.95
27,1731471120,330.0,331.0,323.0,324.0,34325,23787.3,23790.7,23777.0,23780.0
28,1731471180,326.85,326.85,315.0,315.95,37225,23777.6,23781.15,23765.2,23766.1
29,1731471240,317.0,317.0,310.35,312.7,43725,23765.85,23768.75,23753.8,23755.6
30,1731471300,312.55,315.4,304.15,308.85,47300,23755.95,23761.55,23745.2,23751.95
31,1731471360,311.0,313.0,303.45,308.95,49350,23752.0,23760.65,23742.7,23753.1
32,1731471420,306.95,306.95,289.0,289.35,51300,23752.65,23752.65,23714.5,23718.15
33,1731471480,288.05,298.3,282.45,298.3,55425,23719.2,23735.25,23709.6,23735.1
34,1731471540,295.1,295.1,281.55,286.1,57950,23735.25,23735.25,23709.8,23722.65
35,1731471600,284.25,290.4,284.25,289.8,58850,23722.1,23745.05,23720.05,23744.3
36,1731471660,298.2,314.0,296.6,314.0,61625,23745.75,23773.1,23738.7,23773.1
37,1731471720,321.15,331.15,318.4,320.45,67100,23773.2,23807.05,23773.2,23781.55
38,1731471780,318.45,318.45,308.75,313.0,68575,23780.9,23786.75,23769.9,23770.0
39,1731471840,314.55,314.55,309.2,312.55,72975,23770.25,23778.3,23760.75,23772.0
40,1731471900,314.0,319.0,308.8,308.8,74875,23772.2,23786.35,23768.3,23768.3
41,1731471960,312.0,318.1,311.0,318.1,75225,23769.55,23773.75,23764.45,23766.45
42,1731472020,314.0,320.0,310.15,320.0,76975,23767.05,23778.2,23760.8,23772.0
43,1731472080,313.85,314.9,307.2,307.2,78325,23772.7,23772.7,23757.0,23757.35
44,1731472140,311.8,325.0,311.8,325.0,79075,23759.5,23793.9,23759.5,23793.9
45,1731472200,326.85,326.95,320.2,326.95,79900,23792.55,23795.35,23779.4,23784.9
