,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,2024-11-07 12:24:00+05:30,1217.5,1217.5,1217.5,1217.5,,24219.8,24222.7,24216.25,24218.25
1,2024-11-07 12:25:00+05:30,1217.15,1217.15,1217.15,1217.15,225.0,24218.6,24230.55,24218.6,24227.35
2,2024-11-12 09:59:00+05:30,905.15,905.15,905.15,905.15,25.0,24203.55,24233.2,24203.55,24229.05
3,2024-11-12 14:06:00+05:30,741.4,741.4,741.4,741.4,,23954.15,23972.3,23953.35,23972.3
4,2024-11-12 14:07:00+05:30,741.4,741.4,741.4,741.4,50.0,23971.35,23971.35,23951.85,23954.5
5,2024-11-12 14:15:00+05:30,691.65,691.65,691.65,691.65,,23943.15,23945.6,23934.0,23936.5
6,2024-11-12 14:16:00+05:30,691.65,691.65,691.65,691.65,75.0,23935.65,23939.5,23932.85,23933.15
7,2024-11-12 14:18:00+05:30,675.3,675.3,675.3,675.3,250.0,23944.1,23951.15,23941.05,23948.7
8,2024-11-12 14:29:00+05:30,666.3,666.3,666.3,666.3,300.0,23917.3,23925.55,23909.55,23921.4
9,2024-11-12 14:41:00+05:30,699.65,699.65,699.65,699.65,325.0,23942.15,23947.9,23936.45,23942.45
10,2024-11-13 09:17:00+05:30,699.65,699.65,615.7,615.7,25.0,23830.75,23851.45,23822.7,23832.55
11,2024-11-13 09:18:00+05:30,607.05,618.25,607.05,618.25,300.0,23830.4,23850.2,23830.1,23849.15
12,2024-11-13 09:20:00+05:30,604.3,604.3,604.3,604.3,425.0,23831.35,23832.75,23808.75,23808.75
13,2024-11-13 09:21:00+05:30,600.0,600.0,590.55,590.55,,23806.1,23828.05,23804.35,23826.25
14,2024-11-13 09:22:00+05:30,606.4,606.4,606.4,606.4,575.0,23826.7,23860.05,23825.7,23857.3
15,2024-11-13 09:28:00+05:30,606.4,606.4,606.4,606.4,600.0,23823.35,23832.9,23819.4,23820.55
16,2024-11-13 09:38:00+05:30,593.5,593.5,589.15,589.15,850.0,23792.45,23803.6,23791.6,23797.75
17,2024-11-13 09:39:00+05:30,575.0,575.0,575.0,575.0,875.0,23797.85,23798.5,23782.65,23784.25
18,2024-11-13 09:40:00+05:30,575.0,575.0,575.0,575.0,1200.0,23783.9,23790.35,23781.1,23783.7
19,2024-11-13 09:44:00+05:30,565.4,565.4,565.4,565.4,,23765.85,23768.75,23753.8,23755.6
20,2024-11-13 09:45:00+05:30,560.6,560.6,560.6,560.6,1650.0,23755.95,23761.55,23745.2,23751.95
21,2024-11-13 09:46:00+05:30,555.0,555.0,555.0,555.0,,23752.0,23760.65,23742.7,23753.1
22,2024-11-13 09:47:00+05:30,550.0,550.0,550.0,550.0,1800.0,23752.65,23752.65,23714.5,23718.15
