,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731318360,96.6,98.05,96.6,98.05,150.0,24157.2,24157.4,24142.6,24145.25
1,1731387180,97.5,97.5,97.5,97.5,,24181.65,24185.85,24170.85,24171.2
2,1731387240,81.9,87.75,81.9,87.75,375.0,24171.9,24173.2,24168.1,24169.95
3,1731402720,123.55,123.55,123.55,123.55,,23939.1,23943.55,23933.0,23937.35
4,1731402780,123.55,123.55,123.55,123.55,500.0,23940.4,23946.55,23936.55,23943.05
5,1731474480,187.2,187.2,187.2,187.2,,23746.9,23754.0,23742.7,23751.95
6,1731474540,187.2,187.2,187.2,187.2,75.0,23751.65,23752.15,23729.05,23729.35
7,1731475560,201.3,201.3,200.8,200.8,,23752.1,23756.25,23743.35,23747.25
8,1731475620,200.8,200.8,200.8,200.8,150.0,23747.95,23748.4,23734.25,23739.4
9,1731477780,205.1,205.1,205.1,205.1,,23705.95,23709.65,23701.1,23709.45
10,1731477840,205.1,205.1,205.1,205.1,175.0,23709.2,23713.75,23707.5,23713.25
11,1731479700,213.15,213.15,213.15,213.15,,23704.95,23705.0,23700.95,23702.9
12,1731479760,213.15,213.15,213.15,213.15,200.0,23702.3,23706.6,23697.25,23698.15
13,1731479880,215.0,215.0,215.0,215.0,,23699.05,23701.5,23684.2,23684.95
14,1731479940,215.0,215.0,215.0,215.0,225.0,23685.15,23693.8,23685.15,23689.75
15,1731480240,220.25,220.25,220.25,220.25,250.0,23681.65,23685.7,23680.6,23684.2
16,1731481860,208.45,208.45,208.45,208.45,275.0,23692.45,23694.25,23688.45,23690.1
17,1731482820,224.85,224.85,224.85,224.85,375.0,23670.4,23670.4,23663.0,23664.3
18,1731482880,225.3,225.3,225.3,225.3,,23663.7,23664.05,23651.1,23654.05
19,1731482940,225.3,225.3,225.3,225.3,450.0,23654.0,23660.65,23652.95,23659.1
20,1731483780,212.0,212.0,212.0,212.0,,23664.0,23681.95,23662.95,23667.6
21,1731483840,212.0,212.0,212.0,212.0,475.0,23667.7,23678.35,23663.75,23673.55
22,1731484740,225.3,225.3,225.3,225.3,575.0,23646.3,23648.05,23636.1,23640.3
23,1731485040,225.3,225.3,225.3,225.3,600.0,23642.5,23646.9,23640.9,23642.2
24,1731485460,216.65,216.65,216.65,216.65,,23670.25,23676.75,23667.9,23674.15
25,1731485520,216.65,216.65,216.65,216.65,625.0,23674.0,23676.25,23661.1,23665.15
26,1731486540,193.3,193.3,193.3,193.3,750.0,23700.5,23702.8,23695.6,23698.65
27,1731486720,200.0,200.0,200.0,200.0,775.0,23701.65,23706.55,23697.8,23706.55
28,1731486780,203.2,203.2,203.2,203.2,,23706.05,23708.8,23683.85,23683.85
29,1731486840,207.9,208.7,207.9,208.7,,23683.55,23684.1,23675.0,23677.75
30,1731486900,210.4,210.4,210.4,210.4,875.0,23676.7,23679.9,23669.8,23675.05
31,1731487680,228.45,228.45,228.45,228.45,,23641.4,23646.8,23639.0,23642.8
32,1731487740,228.45,228.45,228.45,228.45,1025.0,23643.65,23646.35,23636.8,23643.55
33,1731488100,232.7,232.7,232.7,232.7,1050.0,23614.15,23617.85,23609.45,23617.4
34,1731488280,233.0,233.0,233.0,233.0,,23625.85,23625.85,23618.6,23621.8
35,1731488340,233.0,233.0,233.0,233.0,1475.0,23622.55,23622.55,23596.9,23598.95
36,1731488400,244.65,244.65,244.65,244.65,,23596.85,23606.75,23590.5,23590.95
37,1731488520,244.65,244.65,244.65,244.65,1750.0,23595.85,23597.35,23585.95,23586.35
38,1731488700,256.2,256.2,256.2,256.2,2000.0,23576.4,23577.85,23559.4,23577.1
39,1731488760,247.95,247.95,247.95,247.95,,23575.65,23577.55,23571.3,23573.9
40,1731488820,247.95,247.95,247.95,247.95,2025.0,23573.65,23577.95,23567.25,23576.9
41,1731488940,233.55,233.55,233.55,233.55,,23584.8,23593.4,23582.0,23593.4
42,1731489000,245.2,245.2,245.2,245.2,,23592.55,23595.1,23568.7,23569.3
43,1731489060,248.15,268.8,248.15,268.8,2325.0,23570.2,23571.2,23549.6,23550.4
44,1731489120,255.35,255.35,255.05,255.05,2400.0,23551.15,23570.65,23549.3,23570.65
45,1731489180,255.35,255.35,255.35,255.35,2825.0,23569.55,23570.95,23560.05,23564.85
46,1731489360,263.65,263.65,245.2,245.2,2875.0,23551.3,23574.2,23550.95,23570.0
47,1731489420,245.2,245.2,245.2,245.2,2925.0,23569.65,23569.65,23549.85,23559.3
48,1731489480,255.0,255.0,255.0,255.0,2975.0,23559.25,23569.5,23557.25,23567.0
49,1731489780,245.2,245.2,245.2,245.2,3025.0,23554.95,23586.75,23553.7,23572.55
50,1731490440,264.0,264.0,264.0,264.0,,23526.55,23532.2,23511.2,23517.95
51,1731490500,264.0,264.0,264.0,264.0,3050.0,23517.55,23519.45,23509.85,23513.45
52,1731490680,255.3,255.3,255.3,255.3,,23531.85,23532.95,23524.45,23530.5
