,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731469500,96.4,114.25,95.55,95.55,19450,23822.45,23840.1,23782.2,23838.85
1,1731469560,98.0,103.55,95.15,97.45,36050,23840.05,23847.55,23821.25,23830.35
2,1731469620,95.9,98.5,92.25,95.0,76200,23830.75,23851.45,23822.7,23832.55
3,1731469680,96.15,97.0,94.2,94.55,94600,23830.4,23850.2,23830.1,23849.15
4,1731469740,94.7,102.75,93.35,102.75,105925,23848.15,23861.15,23831.75,23831.75
5,1731469800,102.85,111.2,102.6,111.2,127750,23831.35,23832.75,23808.75,23808.75
6,1731469860,111.75,112.35,101.25,101.75,138625,23806.1,23828.05,23804.35,23826.25
7,1731469920,101.0,102.3,94.55,94.55,146975,23826.7,23860.05,23825.7,23857.3
8,1731469980,96.6,96.6,89.8,90.75,162125,23854.85,23867.65,23850.1,23864.9
9,1731470040,90.5,95.0,88.4,95.0,166825,23867.35,23873.15,23856.45,23859.35
10,1731470100,95.35,96.3,91.0,96.05,171375,23857.8,23865.45,23846.75,23847.05
11,1731470160,96.0,101.2,96.0,100.65,174500,23846.45,23846.45,23830.9,23831.7
12,1731470220,101.95,107.95,98.0,107.5,183725,23832.6,23845.15,23822.9,23822.9
13,1731470280,105.3,107.4,102.65,107.1,195150,23823.35,23832.9,23819.4,23820.55
14,1731470340,106.2,115.65,104.5,115.3,207575,23822.25,23825.2,23800.4,23800.4
15,1731470400,116.1,116.95,105.2,109.0,227225,23801.75,23825.35,23797.3,23819.75
16,1731470460,108.45,108.45,97.1,97.1,245200,23820.9,23857.5,23817.25,23853.25
17,1731470520,100.25,107.0,100.25,104.3,252425,23852.2,23852.2,23826.1,23836.75
18,1731470580,104.55,109.3,104.55,106.05,255000,23835.35,23837.25,23815.75,23821.7
19,1731470640,106.5,122.0,106.25,121.2,261800,23821.45,23828.45,23783.45,23784.25
20,1731470700,120.15,120.95,111.2,113.4,268775,23784.75,23808.5,23779.95,23799.0
21,1731470760,112.95,119.8,110.0,118.55,275250,23799.1,23808.2,23785.9,23792.1
22,1731470820,118.3,119.6,114.0,115.6,279000,23790.7,23803.9,23788.6,23791.5
23,1731470880,115.75,117.6,114.0,115.5,282725,23792.45,23803.6,23791.6,23797.75
24,1731470940,115.85,120.95,114.95,120.65,288025,23797.85,23798.5,23782.65,23784.25
25,1731471000,119.4,121.5,117.6,121.35,296800,23783.9,23790.35,23781.1,23783.7
26,1731471060,122.0,124.6,117.3,119.9,305175,23782.4,23793.8,23778.75,23786.95
27,1731471120,121.6,125.0,118.05,124.35,308675,23787.3,23790.7,23777.0,23780.0
28,1731471180,123.3,130.0,122.4,129.15,320950,23777.6,23781.15,23765.2,23766.1
29,1731471240,129.25,133.0,128.1,131.1,326425,23765.85,23768.75,23753.8,23755.6
30,1731471300,130.95,134.75,128.9,132.85,344475,23755.95,23761.55,23745.2,23751.95
31,1731471360,132.75,136.05,129.25,133.1,359350,23752.0,23760.65,23742.7,23753.1
32,1731471420,133.9,146.25,133.9,142.95,374350,23752.65,23752.65,23714.5,23718.15
