,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864760,98.95,102.6,95.8,102.6,,24289.7,24289.9,24253.0,24266.25
1,1730864820,107.3,107.3,107.3,107.3,250.0,24264.3,24267.7,24234.9,24242.05
2,1730864880,102.05,102.05,97.4,97.4,550.0,24240.75,24260.8,24234.25,24256.7
3,1730865000,97.4,97.4,97.4,97.4,625.0,24263.6,24263.6,24229.05,24234.35
4,1730865060,102.75,102.75,102.75,102.75,650.0,24232.8,24239.35,24223.55,24233.7
5,1730865120,105.2,110.35,105.2,107.1,850.0,24233.6,24234.75,24204.5,24206.35
6,1730865180,106.2,106.2,106.2,106.2,,24207.25,24233.05,24206.6,24229.2
7,1730865240,100.0,100.0,91.7,91.7,1175.0,24229.05,24267.3,24229.05,24265.25
8,1730865300,89.7,89.7,89.7,89.7,1375.0,24264.2,24284.3,24253.7,24283.2
9,1730865360,90.85,90.85,89.7,89.7,1575.0,24281.75,24293.35,24276.65,24290.6
10,1730865420,87.35,87.45,87.35,87.45,1650.0,24292.6,24299.55,24290.4,24298.9
11,1730865480,85.0,86.0,85.0,86.0,1750.0,24297.9,24312.35,24297.9,24311.45
12,1730865540,82.4,82.4,75.5,76.9,2275.0,24309.9,24343.85,24309.3,24343.85
13,1730865600,74.5,75.45,74.5,74.8,3450.0,24344.85,24349.3,24336.9,24338.55
14,1730865660,75.55,75.75,75.05,75.05,4200.0,24337.75,24343.3,24332.55,24338.55
15,1730865720,77.85,80.2,77.85,78.7,4550.0,24338.45,24338.45,24324.8,24331.65
16,1730865780,79.25,80.95,79.25,80.0,4750.0,24331.05,24332.7,24318.75,24319.05
17,1730865840,79.45,80.2,79.45,80.2,,24320.2,24326.9,24319.05,24326.4
18,1730865900,79.65,83.7,76.95,83.7,4900.0,24327.3,24332.6,24308.75,24311.1
19,1730865960,86.15,89.45,86.15,89.45,7400.0,24311.55,24314.35,24295.15,24304.8
20,1730866020,87.0,87.0,87.0,87.0,7425.0,24304.2,24319.4,24301.7,24316.65
21,1730866080,86.85,86.85,86.35,86.35,7700.0,24316.6,24327.4,24315.45,24325.2
22,1730866140,83.0,83.0,78.95,78.95,7750.0,24325.7,24342.8,24325.65,24336.75
23,1730866320,83.4,83.4,83.4,83.4,,24329.1,24332.9,24321.7,24328.45
24,1730866380,84.6,84.6,84.6,84.6,7825.0,24328.75,24329.75,24323.8,24326.25
25,1730866440,83.2,83.2,81.65,81.65,8075.0,24324.1,24347.3,24324.1,24346.4
26,1730866620,74.05,74.05,72.3,72.3,,24362.65,24378.75,24360.5,24377.2
27,1730866680,72.0,72.0,72.0,72.0,8200.0,24376.55,24387.25,24375.5,24387.25
28,1730866740,72.0,72.0,72.0,72.0,10000.0,24387.6,24390.5,24381.2,24384.85
29,1730866800,71.8,71.8,71.8,71.8,,24386.4,24388.65,24381.15,24383.45
30,1730866860,69.15,69.15,69.1,69.1,10100.0,24384.9,24396.45,24383.55,24387.4
31,1730866920,70.0,70.0,70.0,70.0,12675.0,24386.8,24386.8,24371.7,24374.1
32,1730866980,72.0,73.0,72.0,73.0,12725.0,24374.55,24375.75,24364.0,24364.7
33,1730867040,73.05,73.05,73.0,73.0,,24365.85,24369.05,24358.2,24359.75
34,1730867100,73.0,73.0,73.0,73.0,13650.0,24359.15,24366.1,24344.1,24346.5
