,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730867340,837.8,837.8,837.8,837.8,,24356.4,24361.25,24352.6,24355.8
1,1730867400,837.8,837.8,837.8,837.8,25.0,24354.9,24372.4,24354.9,24371.9
2,1730867820,863.0,863.0,863.0,863.0,,24406.35,24414.9,24406.25,24407.4
3,1730867880,863.0,863.0,863.0,863.0,75.0,24408.75,24411.15,24404.2,24407.95
4,1730867940,870.0,870.0,870.0,870.0,,24407.15,24407.5,24401.85,24404.9
5,1730868000,875.0,875.0,865.0,865.0,525.0,24404.75,24406.65,24392.6,24395.6
6,1730868180,865.0,865.0,865.0,865.0,575.0,24391.6,24391.6,24375.2,24377.25
7,1730869620,793.9,793.9,793.9,793.9,,24311.7,24320.85,24305.75,24317.2
8,1730869680,793.9,793.9,793.9,793.9,600.0,24318.45,24324.65,24310.75,24324.65
9,1730869740,806.55,806.55,806.55,806.55,,24323.9,24333.65,24323.9,24328.95
10,1730869800,801.9,801.9,801.9,801.9,625.0,24328.55,24330.25,24312.5,24313.05
11,1730869860,801.9,801.9,801.9,801.9,650.0,24312.85,24314.45,24295.15,24298.25
12,1730870100,778.4,778.4,778.4,778.4,,24298.45,24307.0,24296.1,24305.9
13,1730870160,778.4,778.4,778.4,778.4,700.0,24306.0,24319.5,24306.0,24318.35
14,1730871780,823.5,823.5,823.5,823.5,,24366.55,24367.15,24362.4,24367.15
15,1730871840,823.5,823.5,823.5,823.5,725.0,24365.05,24371.85,24365.05,24369.05
16,1730871900,826.15,826.15,821.9,821.9,,24367.0,24368.6,24358.4,24363.15
17,1730871960,821.9,821.9,821.9,821.9,775.0,24362.6,24370.2,24361.6,24369.45
18,1730872080,818.8,818.8,818.8,818.8,,24359.75,24362.1,24353.45,24355.65
19,1730872140,818.8,818.8,818.8,818.8,800.0,24356.25,24362.05,24355.2,24356.15
20,1730872440,820.45,820.45,820.45,820.45,825.0,24361.85,24366.15,24361.05,24366.15
21,1730872560,830.55,831.15,830.55,831.15,,24365.8,24372.05,24363.8,24370.55
22,1730872620,831.15,831.15,831.15,831.15,925.0,24370.35,24372.05,24365.65,24367.1
23,1730872740,825.3,825.3,825.3,825.3,975.0,24363.65,24364.35,24360.35,24361.95
24,1730872800,823.3,823.3,823.3,823.3,,24362.05,24367.95,24361.3,24366.35
25,1730872860,821.6,821.6,821.6,821.6,1000.0,24365.75,24376.25,24363.25,24373.35
26,1730872920,821.6,821.6,821.6,821.6,1025.0,24373.9,24376.1,24371.5,24375.2
27,1730873040,835.4,844.3,835.4,844.3,1075.0,24374.95,24392.05,24374.9,24389.15
28,1730873160,842.15,842.15,842.15,842.15,,24385.55,24390.35,24381.3,24381.45
29,1730873220,842.15,842.15,842.15,842.15,1100.0,24380.95,24387.15,24380.95,24383.8
30,1730873340,836.05,836.05,836.05,836.05,1125.0,24383.85,24384.5,24376.35,24381.75
31,1730873640,848.05,851.3,848.05,851.3,,24387.15,24392.4,24385.2,24391.75
32,1730873700,851.3,851.3,851.3,851.3,1200.0,24391.9,24391.95,24386.25,24391.75
33,1730873820,855.45,858.25,854.45,854.45,1225.0,24398.25,24401.3,24395.95,24397.15
34,1730873880,842.35,842.35,842.35,842.35,1300.0,24396.15,24397.25,24386.35,24387.9
35,1730874180,872.75,872.75,867.35,870.1,1525.0,24405.0,24423.9,24405.0,24421.4
36,1730874300,899.9,907.45,899.9,907.45,1550.0,24424.65,24437.9,24422.95,24436.85
37,1730874360,907.45,907.45,907.45,907.45,1575.0,24435.6,24435.75,24427.4,24432.35
38,1730874540,909.1,909.1,909.1,909.1,,24436.55,24439.75,24433.6,24435.9
39,1730874600,909.1,909.1,909.1,909.1,1600.0,24436.85,24441.55,24435.8,24437.0
