,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,66.8,75.95,65.2,65.2,5275.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,65.05,66.55,61.7,63.65,,24289.7,24289.9,24253.0,24266.25
2,1730864820,63.0,65.55,63.0,64.85,23500.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,65.45,66.0,63.8,63.9,42625.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,64.0,64.25,62.65,62.8,48950.0,24254.85,24272.6,24250.5,24262.9
5,1730865000,62.75,68.2,62.7,68.2,63725.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,68.45,69.5,67.55,67.7,69675.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,67.2,70.6,67.2,69.75,79125.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,69.25,69.25,66.75,67.8,83250.0,24207.25,24233.05,24206.6,24229.2
9,1730865240,67.0,67.0,63.0,63.15,89775.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,63.5,63.5,59.5,59.5,97350.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,59.55,60.15,58.8,59.2,104925.0,24281.75,24293.35,24276.65,24290.6
12,1730865420,58.9,59.4,57.15,57.4,121600.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,57.0,57.7,55.15,55.45,126425.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,55.0,55.15,48.35,48.35,152250.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,47.7,48.8,47.7,48.75,,24344.85,24349.3,24336.9,24338.55
16,1730865660,48.7,50.65,48.65,50.15,177825.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,50.25,51.8,50.25,51.2,190275.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,51.3,52.1,51.1,51.8,195225.0,24331.05,24332.7,24318.75,24319.05
19,1730865840,51.7,52.4,51.7,51.8,,24320.2,24326.9,24319.05,24326.4
20,1730865900,52.15,54.05,52.0,53.8,197375.0,24327.3,24332.6,24308.75,24311.1
21,1730865960,53.95,58.3,53.9,58.1,205875.0,24311.55,24314.35,24295.15,24304.8
22,1730866020,57.65,58.6,56.1,56.1,211875.0,24304.2,24319.4,24301.7,24316.65
23,1730866080,56.65,56.65,54.8,54.8,215050.0,24316.6,24327.4,24315.45,24325.2
24,1730866140,54.5,54.5,52.55,52.75,217925.0,24325.7,24342.8,24325.65,24336.75
25,1730866200,52.9,52.9,51.75,52.65,219975.0,24336.6,24352.5,24336.6,24340.65
26,1730866260,53.0,54.25,52.85,54.25,220950.0,24338.45,24340.3,24323.1,24328.1
27,1730866320,53.8,54.9,53.75,54.9,226275.0,24329.1,24332.9,24321.7,24328.45
28,1730866380,54.2,55.3,53.2,55.3,237525.0,24328.75,24329.75,24323.8,24326.25
29,1730866440,54.85,54.95,52.7,52.7,238175.0,24324.1,24347.3,24324.1,24346.4
30,1730866500,51.95,52.2,50.45,50.65,241425.0,24346.75,24353.35,24340.5,24352.15
31,1730866560,50.05,50.05,49.5,49.65,242100.0,24351.45,24367.95,24350.75,24363.2
32,1730866620,49.5,49.65,48.1,48.55,,24362.65,24378.75,24360.5,24377.2
33,1730866680,48.35,48.5,47.5,47.5,252700.0,24376.55,24387.25,24375.5,24387.25
34,1730866740,47.7,47.7,46.8,47.5,264500.0,24387.6,24390.5,24381.2,24384.85
35,1730866800,46.95,47.7,46.75,47.35,,24386.4,24388.65,24381.15,24383.45
36,1730866860,47.3,47.4,46.35,46.9,278350.0,24384.9,24396.45,24383.55,24387.4
37,1730866920,46.85,48.15,46.85,47.9,284225.0,24386.8,24386.8,24371.7,24374.1
38,1730866980,48.45,48.85,47.9,48.75,286350.0,24374.55,24375.75,24364.0,24364.7
39,1730867040,48.7,49.75,48.35,49.75,289025.0,24365.85,24369.05,24358.2,24359.75
40,1730867100,49.15,50.85,49.15,50.7,,24359.15,24366.1,24344.1,24346.5
41,1730867160,50.75,51.2,50.4,50.95,291525.0,24347.0,24353.2,24343.65,24349.3
42,1730867220,50.7,51.85,50.7,51.75,295700.0,24349.05,24351.7,24343.7,24346.8
43,1730867280,51.0,51.85,50.1,50.5,300125.0,24347.75,24359.55,24346.65,24357.3
44,1730867340,49.95,50.0,49.1,50.0,,24356.4,24361.25,24352.6,24355.8
45,1730867400,49.85,50.15,48.4,48.4,303100.0,24354.9,24372.4,24354.9,24371.9
46,1730867460,48.65,48.65,47.5,47.7,305850.0,24372.15,24386.4,24371.1,24386.0
47,1730867520,47.8,48.15,45.2,46.3,323000.0,24385.55,24401.05,24384.6,24397.65
48,1730867580,46.75,47.75,46.4,47.0,,24398.05,24399.25,24390.6,24397.65
49,1730867640,47.15,47.2,45.6,46.15,329325.0,24399.25,24404.15,24393.55,24401.2
50,1730867700,45.7,46.45,45.55,46.1,342475.0,24400.75,24407.3,24398.15,24399.0
51,1730867760,46.0,46.0,45.3,45.3,350350.0,24399.05,24409.1,24399.05,24405.8
52,1730867820,45.05,45.25,44.5,45.25,,24406.35,24414.9,24406.25,24407.4
53,1730867880,44.95,45.6,44.55,45.2,361575.0,24408.75,24411.15,24404.2,24407.95
54,1730867940,45.55,45.55,44.7,44.9,374250.0,24407.15,24407.5,24401.85,24404.9
55,1730868000,44.7,45.85,44.7,45.8,379475.0,24404.75,24406.65,24392.6,24395.6
56,1730868060,45.95,46.4,45.55,45.9,,24396.4,24398.75,24391.0,24393.55
57,1730868120,46.0,46.65,45.95,46.6,387025.0,24393.75,24394.85,24385.35,24391.85
58,1730868180,46.65,47.6,46.35,47.55,388750.0,24391.6,24391.6,24375.2,24377.25
59,1730868240,47.65,47.95,47.5,47.75,389950.0,24377.05,24381.25,24375.15,24379.25
60,1730868300,47.7,49.15,47.55,49.05,400025.0,24379.9,24386.2,24369.15,24369.15
61,1730868360,49.15,49.8,48.7,48.7,402475.0,24369.2,24374.15,24364.65,24373.0
62,1730868420,48.55,49.3,48.5,48.65,,24371.1,24379.5,24366.05,24378.7
63,1730868480,48.55,48.6,47.45,47.45,404950.0,24378.95,24388.1,24376.15,24386.55
64,1730868540,47.55,48.25,47.1,47.9,406225.0,24387.05,24390.55,24375.2,24375.2
65,1730868600,48.8,48.8,48.3,48.6,406575.0,24376.5,24377.0,24370.65,24373.15
66,1730868660,48.7,48.7,48.4,48.6,407350.0,24373.85,24377.35,24370.4,24373.75
67,1730868720,48.7,49.05,48.6,48.6,411375.0,24374.3,24374.65,24368.0,24371.3
68,1730868780,48.85,49.0,48.45,49.0,414225.0,24370.15,24374.85,24367.95,24371.65
69,1730868840,49.1,49.9,48.8,49.8,,24371.4,24371.4,24365.4,24366.3
