,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864760,790.05,790.05,786.9,786.95,,24289.7,24289.9,24253.0,24266.25
1,1730864820,786.0,787.0,775.0,779.8,275.0,24264.3,24267.7,24234.9,24242.05
2,1730864880,786.25,786.25,780.15,784.15,850.0,24240.75,24260.8,24234.25,24256.7
3,1730864940,803.3,803.3,786.2,786.2,,24254.85,24272.6,24250.5,24262.9
4,1730865000,782.75,782.75,775.35,775.35,1075.0,24263.6,24263.6,24229.05,24234.35
5,1730865060,774.0,774.0,770.0,773.4,1225.0,24232.8,24239.35,24223.55,24233.7
6,1730865120,757.95,757.95,757.95,757.95,1575.0,24233.6,24234.75,24204.5,24206.35
7,1730865180,776.15,776.15,776.15,776.15,,24207.25,24233.05,24206.6,24229.2
8,1730865240,783.55,795.0,783.55,795.0,1700.0,24229.05,24267.3,24229.05,24265.25
9,1730865300,795.2,816.65,795.2,816.65,1925.0,24264.2,24284.3,24253.7,24283.2
10,1730865360,813.95,818.5,813.95,818.5,,24281.75,24293.35,24276.65,24290.6
11,1730865420,818.3,821.65,815.95,821.65,3025.0,24292.6,24299.55,24290.4,24298.9
12,1730865480,821.8,821.8,814.4,814.4,4825.0,24297.9,24312.35,24297.9,24311.45
13,1730865540,829.0,850.0,823.95,850.0,6225.0,24309.9,24343.85,24309.3,24343.85
14,1730865600,845.8,847.0,845.8,847.0,,24344.85,24349.3,24336.9,24338.55
15,1730865660,856.05,856.05,849.5,849.5,6475.0,24337.75,24343.3,24332.55,24338.55
16,1730865720,841.95,848.7,839.0,839.0,6725.0,24338.45,24338.45,24324.8,24331.65
17,1730865780,839.0,839.0,839.0,839.0,7025.0,24331.05,24332.7,24318.75,24319.05
18,1730865840,834.9,838.05,834.9,838.05,,24320.2,24326.9,24319.05,24326.4
19,1730865900,838.05,838.05,838.05,838.05,7100.0,24327.3,24332.6,24308.75,24311.1
20,1730865960,815.45,815.45,815.45,815.45,7125.0,24311.55,24314.35,24295.15,24304.8
