,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730952600,807.1,807.1,807.1,807.1,,24341.7,24344.0,24326.7,24343.4
1,1730952660,807.1,807.1,807.1,807.1,200.0,24343.75,24354.8,24339.95,24351.75
2,1730953680,790.0,790.0,790.0,790.0,225.0,24319.75,24324.05,24293.4,24293.9
3,1730953860,730.65,730.65,730.65,730.65,300.0,24254.95,24255.5,24233.55,24236.75
4,1730969040,668.25,668.25,668.25,668.25,,24216.05,24218.15,24214.7,24215.4
5,1730969100,668.25,668.25,668.25,668.25,325.0,24216.0,24217.85,24213.0,24214.1
6,1730970000,682.05,682.5,681.6,681.6,425.0,24202.5,24203.5,24190.15,24191.2
7,1730972160,687.2,687.2,687.2,687.2,575.0,24200.7,24203.35,24196.7,24196.7
8,1730972220,684.1,684.1,684.1,684.1,650.0,24196.8,24200.05,24195.15,24196.0
9,1730972280,685.1,685.1,685.05,685.1,1175.0,24196.75,24201.35,24195.35,24200.1
10,1730972700,678.1,678.1,678.1,678.1,1325.0,24198.55,24200.6,24196.1,24197.25
11,1730972760,678.95,678.95,678.95,678.95,1850.0,24197.6,24200.75,24196.3,24198.7
12,1730972820,678.75,678.9,678.75,678.9,,24198.1,24201.65,24196.35,24199.7
13,1730972880,678.75,678.8,678.7,678.8,2375.0,24200.5,24201.7,24195.85,24200.6
14,1730972940,678.0,678.0,678.0,678.0,2525.0,24200.3,24205.25,24200.25,24204.65
15,1730973000,680.35,680.35,680.1,680.1,2825.0,24204.25,24205.7,24200.3,24202.6
16,1730973060,677.35,677.35,677.35,677.35,2900.0,24202.0,24202.9,24197.55,24198.4
17,1730973180,674.0,674.0,674.0,674.0,2975.0,24200.05,24202.9,24199.95,24202.3
18,1730973300,674.9,674.9,674.9,674.9,3125.0,24204.1,24211.65,24203.6,24209.6
19,1730973360,672.55,672.55,672.55,672.55,,24209.0,24210.25,24201.75,24202.0
20,1730973420,672.7,672.7,669.45,669.45,3275.0,24202.95,24205.1,24200.95,24201.65
21,1730973480,669.45,669.45,669.45,669.45,3325.0,24199.95,24202.55,24191.35,24192.1
22,1731037740,580.05,580.05,580.05,580.05,100.0,24102.15,24104.3,24077.35,24086.75
23,1731038160,643.85,643.85,643.85,643.85,175.0,24153.05,24192.3,24153.05,24167.75
24,1731038340,649.95,649.95,649.95,649.95,275.0,24155.4,24186.7,24151.05,24170.5
25,1731038580,649.95,649.95,649.95,649.95,2075.0,24189.65,24189.65,24171.4,24174.0
26,1731038640,660.05,662.1,660.05,660.05,3975.0,24174.65,24189.15,24174.6,24186.35
27,1731038700,654.6,654.6,654.6,654.6,4000.0,24191.0,24194.25,24172.55,24173.9
28,1731038760,643.95,643.95,633.45,637.85,4250.0,24171.1,24172.15,24147.85,24155.85
29,1731039120,667.8,667.8,667.8,667.8,4300.0,24178.55,24196.7,24178.35,24190.7
30,1731039360,742.1,742.1,737.55,737.55,4375.0,24257.05,24266.8,24246.35,24263.35
31,1731039600,712.35,712.35,712.35,712.35,4550.0,24247.35,24248.45,24227.7,24230.25
32,1731041400,678.15,678.15,678.15,678.15,4600.0,24202.65,24212.45,24201.9,24212.45
