,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730864700,118.15,118.15,81.5,81.5,25.0,24308.75,24311.05,24257.95,24289.45
1,1730864760,94.8,94.8,91.4,91.4,,24289.7,24289.9,24253.0,24266.25
2,1730864820,91.4,91.4,91.4,91.4,825.0,24264.3,24267.7,24234.9,24242.05
3,1730864880,91.85,91.85,90.8,90.8,925.0,24240.75,24260.8,24234.25,24256.7
4,1730864940,91.15,91.15,89.25,89.25,,24254.85,24272.6,24250.5,24262.9
5,1730865000,92.25,96.0,91.4,96.0,1300.0,24263.6,24263.6,24229.05,24234.35
6,1730865060,97.8,99.85,96.2,96.2,2150.0,24232.8,24239.35,24223.55,24233.7
7,1730865120,98.35,100.45,98.0,99.3,4450.0,24233.6,24234.75,24204.5,24206.35
8,1730865180,99.4,99.4,95.7,95.7,,24207.25,24233.05,24206.6,24229.2
9,1730865240,92.3,92.6,91.05,91.05,5650.0,24229.05,24267.3,24229.05,24265.25
10,1730865300,91.2,91.2,91.05,91.05,6150.0,24264.2,24284.3,24253.7,24283.2
11,1730865360,84.7,85.5,84.7,85.3,,24281.75,24293.35,24276.65,24290.6
12,1730865420,84.8,84.8,82.0,82.0,6800.0,24292.6,24299.55,24290.4,24298.9
13,1730865480,81.9,82.85,79.75,79.75,8225.0,24297.9,24312.35,24297.9,24311.45
14,1730865540,80.0,80.0,70.5,70.5,12425.0,24309.9,24343.85,24309.3,24343.85
15,1730865600,69.9,72.0,69.9,70.55,,24344.85,24349.3,24336.9,24338.55
16,1730865660,71.6,73.4,71.45,73.4,15650.0,24337.75,24343.3,24332.55,24338.55
17,1730865720,74.8,74.8,74.8,74.8,16025.0,24338.45,24338.45,24324.8,24331.65
18,1730865780,75.8,76.4,75.8,76.4,16175.0,24331.05,24332.7,24318.75,24319.05
19,1730865840,77.5,78.0,77.5,78.0,,24320.2,24326.9,24319.05,24326.4
20,1730865900,77.35,80.7,76.65,79.8,16825.0,24327.3,24332.6,24308.75,24311.1
21,1730865960,81.0,86.4,81.0,85.2,19600.0,24311.55,24314.35,24295.15,24304.8
22,1730866020,85.25,85.5,84.55,84.55,20250.0,24304.2,24319.4,24301.7,24316.65
23,1730866080,83.35,83.35,81.6,81.6,,24316.6,24327.4,24315.45,24325.2
24,1730866140,81.6,81.6,81.6,81.6,20750.0,24325.7,24342.8,24325.65,24336.75
25,1730866200,76.45,76.45,76.45,76.45,20825.0,24336.6,24352.5,24336.6,24340.65
26,1730866260,80.0,80.1,80.0,80.1,20850.0,24338.45,24340.3,24323.1,24328.1
27,1730866320,80.75,80.75,80.45,80.45,,24329.1,24332.9,24321.7,24328.45
28,1730866380,80.2,80.6,78.9,80.35,21375.0,24328.75,24329.75,24323.8,24326.25
29,1730866440,79.6,79.95,78.45,78.45,23600.0,24324.1,24347.3,24324.1,24346.4
30,1730866500,77.0,77.0,77.0,77.0,23675.0,24346.75,24353.35,24340.5,24352.15
31,1730866560,74.15,74.15,72.25,72.25,24200.0,24351.45,24367.95,24350.75,24363.2
32,1730866620,71.6,71.6,71.6,71.6,,24362.65,24378.75,24360.5,24377.2
33,1730866680,70.8,70.8,70.8,70.8,24250.0,24376.55,24387.25,24375.5,24387.25
34,1730866740,68.75,69.2,68.75,69.2,24875.0,24387.6,24390.5,24381.2,24384.85
35,1730866800,69.4,69.7,67.95,69.7,,24386.4,24388.65,24381.15,24383.45
36,1730866860,68.0,68.25,67.75,68.0,25500.0,24384.9,24396.45,24383.55,24387.4
37,1730866920,69.5,70.1,69.5,70.1,28075.0,24386.8,24386.8,24371.7,24374.1
38,1730866980,70.35,71.3,70.15,70.4,29650.0,24374.55,24375.75,24364.0,24364.7
39,1730867040,71.15,71.15,71.15,71.15,29725.0,24365.85,24369.05,24358.2,24359.75
40,1730867100,71.85,73.95,71.85,73.9,,24359.15,24366.1,24344.1,24346.5
41,1730867160,74.1,75.1,74.1,75.1,30100.0,24347.0,24353.2,24343.65,24349.3
42,1730867220,74.3,74.3,74.25,74.25,30675.0,24349.05,24351.7,24343.7,24346.8
43,1730867280,75.6,75.6,75.6,75.6,30700.0,24347.75,24359.55,24346.65,24357.3
44,1730867340,73.55,73.55,72.7,72.8,,24356.4,24361.25,24352.6,24355.8
45,1730867400,71.7,71.7,71.7,71.7,32325.0,24354.9,24372.4,24354.9,24371.9
46,1730867460,70.5,70.5,70.0,70.0,32375.0,24372.15,24386.4,24371.1,24386.0
47,1730867520,69.1,69.6,66.0,66.0,34775.0,24385.55,24401.05,24384.6,24397.65
48,1730867700,66.25,66.35,66.25,66.35,35050.0,24400.75,24407.3,24398.15,24399.0
49,1730867760,66.15,66.15,66.15,66.15,35075.0,24399.05,24409.1,24399.05,24405.8
50,1730867820,65.1,65.1,65.1,65.1,,24406.35,24414.9,24406.25,24407.4
51,1730867880,64.5,64.5,64.5,64.5,35150.0,24408.75,24411.15,24404.2,24407.95
52,1730867940,64.75,64.75,64.75,64.75,,24407.15,24407.5,24401.85,24404.9
53,1730868000,64.75,64.75,64.75,64.75,35175.0,24404.75,24406.65,24392.6,24395.6
54,1730868060,66.35,66.35,65.8,65.8,,24396.4,24398.75,24391.0,24393.55
