,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731398940,587.95,587.95,587.95,587.95,,23920.2,23927.05,23917.45,23925.5
1,1731399000,587.95,587.95,587.95,587.95,25.0,23925.3,23933.55,23921.0,23932.3
2,1731399180,531.5,540.3,531.5,540.3,75.0,23922.45,23923.7,23912.7,23917.85
3,1731399360,541.1,541.1,541.1,541.1,100.0,23939.1,23949.75,23932.9,23945.0
4,1731401100,539.0,539.0,539.0,539.0,,23943.15,23945.6,23934.0,23936.5
5,1731401160,539.0,539.0,539.0,539.0,125.0,23935.65,23939.5,23932.85,23933.15
6,1731402300,562.75,564.55,561.7,561.8,,23972.85,23979.1,23962.1,23977.85
7,1731402360,561.8,561.8,561.8,561.8,300.0,23977.25,23992.55,23976.65,23986.25
8,1731402600,556.15,556.15,556.15,556.15,,23946.75,23953.9,23937.6,23942.55
9,1731402660,555.3,555.3,555.3,555.3,325.0,23942.15,23947.9,23936.45,23942.45
10,1731402780,555.3,555.3,555.3,555.3,350.0,23940.4,23946.55,23936.55,23943.05
11,1731403080,546.05,546.05,546.05,546.05,,23950.55,23952.4,23943.2,23950.95
12,1731403140,546.05,546.05,546.05,546.05,400.0,23950.2,23953.05,23947.85,23949.35
13,1731403920,527.7,527.7,527.7,527.7,425.0,23926.75,23931.7,23925.85,23926.7
14,1731405480,480.0,480.0,480.0,480.0,475.0,23859.0,23860.1,23847.6,23855.3
15,1731469740,474.2,474.2,474.2,474.2,,23848.15,23861.15,23831.75,23831.75
16,1731469800,458.55,458.55,458.55,458.55,25.0,23831.35,23832.75,23808.75,23808.75
17,1731469860,458.55,458.55,458.55,458.55,50.0,23806.1,23828.05,23804.35,23826.25
18,1731471300,419.4,419.4,419.4,419.4,75.0,23755.95,23761.55,23745.2,23751.95
19,1731471480,401.05,405.55,400.0,400.0,200.0,23719.2,23735.25,23709.6,23735.1
20,1731471600,409.2,410.0,409.2,410.0,275.0,23722.1,23745.05,23720.05,23744.3
21,1731471660,416.35,416.35,416.35,416.35,375.0,23745.75,23773.1,23738.7,23773.1
22,1731472740,409.65,409.65,409.65,409.65,400.0,23715.65,23721.05,23709.45,23718.2
23,1731472800,403.0,403.0,403.0,403.0,425.0,23716.95,23730.7,23715.45,23727.45
24,1731472860,409.05,409.05,409.05,409.05,,23726.95,23727.0,23718.1,23726.75
25,1731472920,409.05,409.05,409.05,409.05,500.0,23725.95,23731.7,23719.05,23721.05
26,1731472980,394.0,394.95,394.0,394.95,,23722.2,23722.9,23697.1,23697.7
27,1731473040,394.95,394.95,394.95,394.95,975.0,23697.75,23699.8,23690.35,23694.55
28,1731473100,385.0,385.0,385.0,385.0,,23695.35,23695.35,23681.35,23681.35
29,1731473160,388.9,388.9,388.9,388.9,1000.0,23682.65,23695.9,23679.55,23682.85
30,1731473220,393.3,393.3,393.3,393.3,1025.0,23682.5,23704.75,23681.9,23704.75
31,1731473280,390.0,390.0,390.0,390.0,,23705.75,23714.5,23701.95,23714.0
32,1731473340,401.8,401.8,401.8,401.8,1100.0,23712.2,23714.9,23704.25,23708.85
33,1731473400,390.0,390.0,389.65,389.65,1225.0,23708.15,23709.6,23688.8,23696.95
34,1731473460,386.85,386.85,386.85,386.85,1275.0,23697.05,23697.55,23689.85,23692.9
35,1731473520,386.0,386.0,386.0,386.0,,23693.55,23697.9,23682.0,23684.55
36,1731473580,386.0,386.0,386.0,386.0,1300.0,23683.95,23692.25,23682.3,23688.1
37,1731473820,414.75,414.75,414.75,414.75,,23721.5,23736.15,23717.65,23731.4
38,1731473880,414.75,414.75,414.75,414.75,2300.0,23731.35,23733.1,23728.25,23731.3
39,1731474000,410.95,410.95,410.95,410.95,,23728.85,23740.65,23728.8,23739.05
40,1731474060,410.95,410.95,410.95,410.95,2325.0,23738.55,23738.65,23716.9,23716.9
41,1731474120,393.7,393.7,393.7,393.7,2350.0,23716.45,23722.4,23711.2,23722.1
42,1731474600,400.8,400.8,400.8,400.8,2375.0,23729.7,23729.95,23706.5,23720.55
43,1731474720,395.0,397.0,395.0,397.0,,23710.85,23715.6,23708.45,23713.25
44,1731474780,397.0,397.0,397.0,397.0,2450.0,23713.15,23715.45,23708.2,23710.05
45,1731474840,392.0,392.0,392.0,392.0,2550.0,23710.15,23710.15,23700.0,23706.15
46,1731474960,403.8,403.8,403.8,403.8,2575.0,23712.3,23718.15,23706.6,23718.15
47,1731475020,402.0,402.0,402.0,402.0,2625.0,23717.95,23723.85,23717.4,23723.35
48,1731475200,404.0,404.0,404.0,404.0,2650.0,23727.15,23736.2,23725.85,23730.35
49,1731475260,404.85,404.85,404.85,404.85,,23729.9,23734.8,23722.95,23734.65
50,1731475320,409.0,411.0,409.0,409.2,2675.0,23733.45,23748.75,23731.85,23748.65
51,1731475380,409.2,409.2,409.2,409.2,2850.0,23749.2,23782.25,23748.1,23775.85
52,1731475560,414.65,414.65,414.65,414.65,,23752.1,23756.25,23743.35,23747.25
53,1731475620,414.65,414.65,414.65,414.65,2875.0,23747.95,23748.4,23734.25,23739.4
54,1731475680,408.0,408.0,408.0,408.0,2925.0,23738.9,23738.9,23728.55,23734.55
55,1731476220,394.6,394.6,394.6,394.6,3025.0,23718.1,23720.0,23711.05,23716.85
56,1731476580,393.65,393.65,393.65,393.65,3050.0,23704.85,23715.75,23703.2,23715.75
57,1731477000,386.8,386.8,386.8,386.8,,23692.3,23704.95,23690.75,23702.3
58,1731477060,387.0,387.0,387.0,387.0,3100.0,23702.2,23705.5,23697.2,23704.45
59,1731477120,391.1,391.1,391.1,391.1,3125.0,23703.55,23711.5,23701.6,23710.9
60,1731477180,391.15,391.15,391.15,391.15,,23710.95,23717.65,23709.9,23714.2
61,1731477240,391.15,391.15,391.15,391.15,3150.0,23715.25,23718.5,23712.95,23716.8
62,1731477300,394.0,394.0,394.0,394.0,3225.0,23716.1,23721.1,23715.55,23720.95
63,1731477480,390.8,390.8,390.8,390.8,,23715.75,23716.1,23704.8,23706.6
64,1731477540,390.8,390.8,390.8,390.8,3275.0,23707.05,23715.3,23706.9,23708.65
65,1731477600,384.15,384.2,384.15,384.2,,23710.45,23711.7,23704.55,23705.65
66,1731477660,384.2,384.2,384.2,384.2,3325.0,23706.65,23706.65,23698.3,23698.45
67,1731477900,398.55,398.55,398.55,398.55,,23712.7,23723.05,23712.45,23722.85
68,1731477960,398.55,398.55,398.55,398.55,3350.0,23721.85,23723.6,23716.2,23716.2
69,1731478020,387.95,387.95,387.95,387.95,3400.0,23715.4,23716.8,23708.5,23708.5
70,1731478260,391.0,391.0,391.0,391.0,,23712.35,23718.45,23707.65,23718.45
71,1731478320,391.0,391.0,391.0,391.0,3425.0,23716.05,23716.95,23707.65,23708.25
72,1731478560,380.05,380.05,371.9,371.9,3500.0,23697.4,23704.2,23694.8,23703.6
73,1731478860,387.25,387.25,387.25,387.25,,23716.4,23718.25,23711.15,23711.75
74,1731478920,387.8,387.8,387.8,387.8,3575.0,23711.3,23715.6,23709.15,23710.7
75,1731479160,386.25,386.25,385.8,385.8,,23709.9,23709.9,23702.3,23704.2
76,1731479220,385.8,385.8,385.8,385.8,3675.0,23704.15,23711.6,23704.0,23709.15
77,1731479280,385.8,385.8,385.8,385.8,3725.0,23709.4,23716.1,23708.25,23715.45
78,1731479580,386.35,386.35,386.35,386.35,3750.0,23710.4,23717.6,23709.8,23715.5
79,1731479700,382.8,382.8,382.8,382.8,,23704.95,23705.0,23700.95,23702.9
80,1731479760,380.0,380.0,380.0,380.0,3775.0,23702.3,23706.6,23697.25,23698.15
