DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:17:00+05:30,158.0,166.5,158.0,160.3,,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:18:00+05:30,158.25,161.05,157.0,158.25,3450.0,24110.15,24114.25,24100.15,24102.65
2024-11-08 09:19:00+05:30,158.8,165.0,158.25,161.9,,24102.15,24104.3,24077.35,24086.75
2024-11-08 09:20:00+05:30,164.25,171.25,164.25,170.5,4850.0,24085.9,24085.9,24067.45,24074.05
2024-11-08 09:21:00+05:30,171.8,171.8,161.35,166.5,8175.0,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,165.85,169.15,165.4,167.9,8975.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:23:00+05:30,168.0,168.0,165.6,165.9,9900.0,24077.4,24086.55,24076.5,24083.15
2024-11-08 09:24:00+05:30,167.3,168.6,163.1,164.1,11175.0,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,160.25,160.25,146.4,147.55,11275.0,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,146.2,146.2,133.9,142.55,18125.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,145.8,152.8,145.8,152.8,,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:28:00+05:30,151.15,151.65,146.35,146.35,18750.0,24133.8,24156.1,24132.2,24154.9
2024-11-08 09:29:00+05:30,145.9,146.0,138.15,142.0,20125.0,24155.4,24186.7,24151.05,24170.5
2024-11-08 09:30:00+05:30,145.35,146.6,142.05,142.05,21025.0,24170.35,24171.4,24155.65,24170.65
2024-11-08 09:31:00+05:30,141.0,141.0,133.8,135.3,,24170.45,24207.05,24167.85,24199.55
2024-11-08 09:32:00+05:30,134.8,135.4,133.9,134.25,23775.0,24199.45,24204.2,24186.9,24187.4
2024-11-08 09:33:00+05:30,139.4,140.85,139.05,139.55,24550.0,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:34:00+05:30,138.45,138.5,135.75,135.75,26025.0,24174.65,24189.15,24174.6,24186.35
2024-11-08 09:35:00+05:30,135.0,135.35,134.15,135.35,26150.0,24191.0,24194.25,24172.55,24173.9
2024-11-08 09:36:00+05:30,141.15,146.0,141.15,143.65,26600.0,24171.1,24172.15,24147.85,24155.85
2024-11-08 09:37:00+05:30,142.25,143.55,142.25,142.75,,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,143.25,143.75,141.05,141.05,26875.0,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:39:00+05:30,137.65,141.0,136.0,141.0,27375.0,24160.95,24171.5,24151.85,24153.25
2024-11-08 09:40:00+05:30,142.95,142.95,139.25,139.9,27700.0,24153.6,24162.1,24146.45,24159.0
2024-11-08 09:41:00+05:30,136.0,136.0,128.1,133.3,,24159.25,24196.95,24159.0,24179.25
2024-11-08 09:42:00+05:30,131.8,131.8,129.6,131.55,31100.0,24178.55,24196.7,24178.35,24190.7
2024-11-08 09:43:00+05:30,130.75,133.75,130.2,133.15,31625.0,24191.3,24194.2,24184.35,24186.15
2024-11-08 09:44:00+05:30,136.95,136.95,135.85,135.85,31850.0,24185.9,24187.8,24174.55,24183.55
2024-11-08 09:45:00+05:30,133.85,133.85,116.9,116.9,33150.0,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:46:00+05:30,115.0,115.95,112.65,112.75,33925.0,24257.05,24266.8,24246.35,24263.35
2024-11-08 09:47:00+05:30,113.6,115.0,110.9,112.1,34925.0,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,114.15,114.2,112.7,113.4,38050.0,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,115.55,116.9,115.25,115.7,39075.0,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:50:00+05:30,119.45,119.7,119.15,119.7,39350.0,24247.35,24248.45,24227.7,24230.25
2024-11-08 09:51:00+05:30,120.55,125.2,120.4,121.55,40275.0,24229.95,24230.5,24206.1,24213.45
2024-11-08 09:52:00+05:30,123.45,126.95,122.65,126.95,41025.0,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,130.75,141.0,130.3,132.7,43600.0,24198.55,24199.35,24146.35,24172.15
2024-11-08 09:54:00+05:30,132.9,135.75,132.4,135.0,44175.0,24170.9,24179.45,24170.9,24176.55
