DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-07 10:01:00+05:30,682.45,682.45,678.75,678.75,225.0,24254.95,24255.5,24233.55,24236.75
2024-11-07 12:53:00+05:30,660.0,660.0,660.0,660.0,275.0,24235.2,24235.8,24225.85,24226.3
2024-11-07 12:55:00+05:30,660.0,660.0,660.0,660.0,1225.0,24220.55,24221.5,24213.55,24216.25
2024-11-07 15:28:00+05:30,628.0,628.0,628.0,628.0,1250.0,24199.95,24202.55,24191.35,24192.1
2024-11-08 09:15:00+05:30,595.05,595.05,562.0,562.0,150.0,24207.7,24220.45,24122.25,24125.9
2024-11-08 09:17:00+05:30,551.0,551.0,551.0,551.0,200.0,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:22:00+05:30,534.0,534.0,534.0,534.0,225.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:24:00+05:30,539.0,539.0,539.0,539.0,325.0,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,567.8,567.8,567.8,567.8,425.0,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,595.1,595.1,595.1,595.1,525.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,572.05,572.05,572.05,572.05,675.0,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:45:00+05:30,633.1,633.1,633.1,633.1,700.0,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:50:00+05:30,670.0,670.0,670.0,670.0,725.0,24247.35,24248.45,24227.7,24230.25
2024-11-08 10:08:00+05:30,610.0,610.0,610.0,610.0,1475.0,24181.3,24189.0,24180.95,24188.9
2024-11-08 10:10:00+05:30,620.75,620.75,620.75,620.75,1525.0,24197.4,24200.05,24185.4,24185.7
2024-11-08 10:11:00+05:30,617.2,617.2,617.2,617.2,1550.0,24185.25,24189.6,24182.4,24185.45
2024-11-08 10:15:00+05:30,628.95,628.95,628.95,628.95,1575.0,24202.35,24203.4,24184.65,24192.7
