,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1731039480,1140.0,1140.0,1140.0,1140.0,25.0,24263.45,24264.5,24248.7,24248.7
1,1731044700,1050.0,1050.0,1050.0,1050.0,50.0,24169.0,24173.75,24167.45,24169.9
2,1731049440,995.0,997.0,995.0,997.0,150.0,24136.05,24140.25,24134.2,24140.25
3,1731049740,996.35,996.35,996.35,996.35,300.0,24138.55,24142.1,24136.0,24141.95
4,1731051180,1003.0,1003.0,1003.0,1003.0,325.0,24137.2,24138.45,24134.5,24137.3
5,1731051240,1006.0,1006.0,1006.0,1006.0,350.0,24137.45,24145.05,24134.35,24145.05
6,1731051840,1034.0,1036.0,1034.0,1035.0,425.0,24166.4,24171.65,24164.55,24169.1
7,1731051900,1034.0,1034.0,1034.0,1034.0,450.0,24169.35,24171.85,24160.65,24162.0
8,1731054180,1024.6,1024.6,1024.6,1024.6,600.0,24166.2,24166.75,24152.15,24155.2
9,1731309060,1090.0,1094.0,1090.0,1094.0,75.0,24243.45,24253.4,24240.8,24247.75
10,1731309180,1092.0,1092.0,1092.0,1092.0,100.0,24244.2,24250.6,24242.5,24242.5
11,1731309420,1098.0,1098.0,1098.0,1098.0,125.0,24253.0,24256.95,24251.7,24255.0
12,1731310920,1052.0,1052.0,1052.0,1052.0,175.0,24226.5,24226.7,24213.1,24214.05
13,1731311040,1055.0,1055.0,1055.0,1055.0,225.0,24213.15,24226.3,24213.15,24222.6
14,1731383100,1066.65,1066.65,1066.65,1066.65,100.0,24225.8,24239.4,24208.4,24235.0
15,1731386340,1020.0,1020.0,1020.0,1020.0,325.0,24165.25,24175.5,24160.95,24175.5
16,1731386640,1001.5,1001.5,1001.5,1001.5,350.0,24168.2,24168.3,24161.5,24164.35
17,1731387420,1040.0,1040.0,1040.0,1040.0,450.0,24194.15,24198.7,24191.3,24194.4
18,1731388080,962.05,962.05,962.05,962.05,525.0,24125.6,24127.15,24115.35,24126.7
19,1731388680,976.45,976.45,976.45,976.45,575.0,24128.55,24132.6,24122.95,24131.8
20,1731390600,974.8,974.8,974.8,974.8,875.0,24125.05,24135.6,24124.4,24135.3
21,1731392940,968.0,968.0,968.0,968.0,1175.0,24132.45,24135.25,24125.1,24129.65
22,1731393360,975.4,975.4,975.4,975.4,1200.0,24138.9,24141.55,24136.85,24138.65
23,1731395520,903.85,903.85,903.85,903.85,1300.0,24059.6,24061.45,24050.05,24052.75
24,1731397800,825.0,825.0,825.0,825.0,1325.0,23955.05,23961.75,23952.5,23959.15
25,1731398460,831.25,831.25,831.25,831.25,1825.0,23964.9,23966.05,23960.4,23964.9
26,1731399540,830.0,830.0,830.0,830.0,1875.0,23984.05,23985.8,23944.8,23945.15
27,1731402000,800.0,800.0,800.0,800.0,1925.0,23921.75,23947.75,23919.4,23944.3
28,1731404580,745.65,745.65,745.65,745.65,2300.0,23874.9,23875.6,23866.75,23867.25
29,1731404760,749.0,749.0,749.0,749.0,2350.0,23877.2,23879.25,23867.5,23869.1
30,1731404820,740.1,740.1,740.1,740.1,2400.0,23869.3,23869.6,23861.1,23861.7
31,1731405420,720.9,720.9,720.9,720.9,2425.0,23863.45,23866.25,23859.7,23861.35
32,1731405480,718.6,718.6,718.6,718.6,2675.0,23859.0,23860.1,23847.6,23855.3
33,1731405540,717.0,717.0,717.0,717.0,2700.0,23854.0,23855.55,23839.6,23842.95
34,1731469560,712.1,712.1,712.1,712.1,125.0,23840.05,23847.55,23821.25,23830.35
35,1731469620,695.1,695.1,695.1,695.1,225.0,23830.75,23851.45,23822.7,23832.55
36,1731469680,705.95,705.95,705.95,705.95,325.0,23830.4,23850.2,23830.1,23849.15
37,1731469920,702.0,702.0,702.0,702.0,350.0,23826.7,23860.05,23825.7,23857.3
