DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:15:00+05:30,322.95,322.95,290.6,299.8,775.0,24207.7,24220.45,24122.25,24125.9
2024-11-08 09:16:00+05:30,295.75,298.8,286.75,286.75,4850.0,24128.4,24144.35,24117.75,24118.55
2024-11-08 09:17:00+05:30,286.15,286.15,280.5,285.0,5875.0,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:18:00+05:30,282.8,285.7,281.0,284.0,6625.0,24110.15,24114.25,24100.15,24102.65
2024-11-08 09:19:00+05:30,282.3,282.3,275.7,278.7,7175.0,24102.15,24104.3,24077.35,24086.75
2024-11-08 09:20:00+05:30,276.0,276.0,269.45,271.05,8125.0,24085.9,24085.9,24067.45,24074.05
2024-11-08 09:21:00+05:30,274.45,281.0,274.0,275.85,10775.0,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,277.15,278.55,276.55,276.55,11250.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:23:00+05:30,274.9,278.5,274.9,278.5,12500.0,24077.4,24086.55,24076.5,24083.15
2024-11-08 09:24:00+05:30,274.2,281.0,273.2,277.15,15200.0,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,281.55,304.95,281.55,302.95,17900.0,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,302.5,324.25,302.5,314.65,22925.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,315.9,315.9,295.0,301.0,25300.0,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:28:00+05:30,299.6,310.2,299.6,310.05,25550.0,24133.8,24156.1,24132.2,24154.9
2024-11-08 09:29:00+05:30,308.4,320.0,306.05,315.4,26775.0,24155.4,24186.7,24151.05,24170.5
2024-11-08 09:30:00+05:30,314.6,314.6,308.5,308.5,27775.0,24170.35,24171.4,24155.65,24170.65
2024-11-08 09:31:00+05:30,316.35,337.45,316.35,334.2,36300.0,24170.45,24207.05,24167.85,24199.55
2024-11-08 09:32:00+05:30,334.4,335.25,324.85,325.55,37100.0,24199.45,24204.2,24186.9,24187.4
2024-11-08 09:33:00+05:30,326.0,326.0,318.95,319.0,42100.0,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:34:00+05:30,322.7,330.3,322.25,329.8,49350.0,24174.65,24189.15,24174.6,24186.35
2024-11-08 09:35:00+05:30,333.0,333.0,323.6,323.6,49600.0,24191.0,24194.25,24172.55,24173.9
2024-11-08 09:36:00+05:30,318.9,318.9,307.1,312.0,51250.0,24171.1,24172.15,24147.85,24155.85
2024-11-08 09:37:00+05:30,311.9,314.5,305.5,310.75,52300.0,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,311.15,314.3,309.0,312.55,54025.0,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:39:00+05:30,317.0,317.0,309.55,309.55,56450.0,24160.95,24171.5,24151.85,24153.25
2024-11-08 09:40:00+05:30,306.8,311.2,304.7,311.2,58750.0,24153.6,24162.1,24146.45,24159.0
2024-11-08 09:41:00+05:30,310.15,330.0,310.15,323.45,64750.0,24159.25,24196.95,24159.0,24179.25
2024-11-08 09:42:00+05:30,321.0,332.5,320.65,332.5,68725.0,24178.55,24196.7,24178.35,24190.7
2024-11-08 09:43:00+05:30,332.35,332.35,323.05,326.4,74125.0,24191.3,24194.2,24184.35,24186.15
2024-11-08 09:44:00+05:30,326.65,327.25,324.6,324.6,74800.0,24185.9,24187.8,24174.55,24183.55
2024-11-08 09:45:00+05:30,325.0,368.0,325.0,368.0,79500.0,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:46:00+05:30,367.0,379.75,363.4,377.0,84050.0,24257.05,24266.8,24246.35,24263.35
2024-11-08 09:47:00+05:30,373.0,385.3,372.05,379.8,88925.0,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,378.65,378.95,369.5,371.2,91925.0,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,365.95,367.75,361.7,365.7,94100.0,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:50:00+05:30,368.35,368.35,356.2,358.3,94700.0,24247.35,24248.45,24227.7,24230.25
2024-11-08 09:51:00+05:30,356.2,356.2,342.8,345.0,97200.0,24229.95,24230.5,24206.1,24213.45
2024-11-08 09:52:00+05:30,347.45,353.55,338.25,338.25,98575.0,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,339.15,339.15,307.15,322.0,102925.0,24198.55,24199.35,24146.35,24172.15
2024-11-08 09:54:00+05:30,318.75,327.0,318.75,327.0,104275.0,24170.9,24179.45,24170.9,24176.55
2024-11-08 09:55:00+05:30,323.8,331.4,314.3,320.35,106575.0,24175.45,24184.4,24155.8,24166.45
2024-11-08 09:56:00+05:30,319.75,331.35,319.75,331.0,107825.0,24166.75,24188.9,24165.55,24188.65
2024-11-08 09:57:00+05:30,332.35,332.35,326.5,326.5,107950.0,24188.7,24190.4,24173.8,24178.2
2024-11-08 09:58:00+05:30,322.2,328.35,319.4,328.35,108900.0,24177.35,24188.2,24169.5,24186.5
