DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:21:00+05:30,443.75,443.75,443.75,443.75,,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,453.85,453.85,453.85,453.85,75.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:23:00+05:30,454.7,454.7,454.7,454.7,125.0,24077.4,24086.55,24076.5,24083.15
2024-11-08 09:26:00+05:30,415.25,415.25,407.15,407.15,350.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:32:00+05:30,399.3,399.3,399.3,399.3,,24199.45,24204.2,24186.9,24187.4
2024-11-08 09:33:00+05:30,399.3,399.3,399.3,399.3,450.0,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:37:00+05:30,416.7,420.8,416.25,420.8,,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,420.8,420.8,420.8,420.8,650.0,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:45:00+05:30,399.2,399.2,381.05,381.05,725.0,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:47:00+05:30,375.9,375.9,375.9,375.9,975.0,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,375.9,375.9,375.9,375.9,1000.0,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,372.75,376.05,372.75,376.05,1050.0,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:50:00+05:30,377.55,377.55,377.55,377.55,,24247.35,24248.45,24227.7,24230.25
2024-11-08 09:51:00+05:30,377.55,377.55,377.55,377.55,1150.0,24229.95,24230.5,24206.1,24213.45
2024-11-08 09:52:00+05:30,390.85,390.85,381.8,381.8,1175.0,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,381.8,381.8,381.8,381.8,1225.0,24198.55,24199.35,24146.35,24172.15
2024-11-08 10:01:00+05:30,398.4,398.4,398.4,398.4,,24171.8,24178.05,24168.0,24169.15
2024-11-08 10:02:00+05:30,397.9,397.9,397.9,397.9,1250.0,24169.65,24172.35,24159.45,24167.9
2024-11-08 10:03:00+05:30,397.9,397.9,397.9,397.9,1275.0,24169.05,24176.9,24167.0,24175.9
2024-11-08 10:26:00+05:30,391.4,391.4,391.4,391.4,1350.0,24202.75,24202.75,24189.3,24195.2
2024-11-08 10:38:00+05:30,400.55,400.55,400.55,400.55,,24180.5,24180.65,24170.05,24171.55
2024-11-08 10:39:00+05:30,400.55,400.55,400.55,400.55,1400.0,24171.75,24177.95,24167.95,24177.95
2024-11-08 10:41:00+05:30,386.65,386.65,386.65,386.65,1450.0,24185.5,24186.25,24179.35,24182.95
2024-11-08 10:48:00+05:30,401.95,401.95,400.25,400.25,1475.0,24164.8,24171.2,24163.55,24171.0
2024-11-08 10:49:00+05:30,399.8,401.65,399.8,401.65,1600.0,24171.05,24172.05,24162.3,24162.35
2024-11-08 10:50:00+05:30,401.4,401.4,401.4,401.4,,24162.6,24167.5,24160.35,24166.5
2024-11-08 10:51:00+05:30,403.2,404.25,403.2,404.25,1625.0,24166.55,24166.85,24161.25,24162.8
2024-11-08 10:52:00+05:30,405.55,405.55,404.05,404.05,1725.0,24162.35,24163.6,24159.95,24162.65
2024-11-08 10:53:00+05:30,404.05,404.05,404.05,404.05,1775.0,24163.3,24168.4,24161.4,24168.4
2024-11-08 11:14:00+05:30,397.35,397.35,397.35,397.35,,24166.55,24169.1,24162.95,24168.95
2024-11-08 11:15:00+05:30,397.35,397.35,397.35,397.35,1800.0,24169.0,24173.75,24167.45,24169.9
2024-11-08 11:30:00+05:30,412.3,412.3,412.3,412.3,2200.0,24145.9,24150.2,24143.7,24149.9
2024-11-08 11:37:00+05:30,414.4,414.4,414.4,414.4,,24143.1,24149.35,24142.15,24146.35
2024-11-08 11:38:00+05:30,414.4,414.4,414.4,414.4,2225.0,24145.95,24146.3,24139.15,24141.0
2024-11-08 11:41:00+05:30,413.95,413.95,413.95,413.95,2250.0,24144.8,24145.3,24139.5,24143.3
2024-11-08 11:42:00+05:30,421.25,421.25,421.25,421.25,,24142.65,24144.95,24140.05,24141.35
