,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,2024-11-13 14:31:00+05:30,477.0,477.0,477.0,477.0,50.0,23590.75,23596.7,23583.6,23595.95
1,2024-11-13 15:18:00+05:30,469.0,469.7,467.55,469.5,250.0,23570.45,23574.1,23567.9,23572.95
2,2024-11-13 15:23:00+05:30,475.45,475.45,475.45,475.45,,23593.5,23598.75,23593.2,23596.2
3,2024-11-13 15:25:00+05:30,475.45,475.45,475.45,475.45,450.0,23604.0,23614.85,23603.05,23613.8
4,2024-11-13 15:27:00+05:30,488.2,488.2,488.2,488.2,,23614.5,23618.8,23612.4,23613.05
5,2024-11-13 15:28:00+05:30,486.85,486.85,482.85,482.85,,23613.25,23614.1,23601.25,23602.5
6,2024-11-13 15:29:00+05:30,482.85,482.85,482.85,482.85,1450.0,23604.2,23604.2,23594.3,23602.9
7,2024-11-14 09:15:00+05:30,497.85,497.85,497.85,497.85,,23542.15,23643.55,23542.15,23599.75
8,2024-11-14 09:16:00+05:30,497.85,497.85,497.85,497.85,25.0,23599.55,23599.55,23581.45,23588.8
9,2024-11-14 10:08:00+05:30,504.75,504.75,504.75,504.75,50.0,23647.25,23648.7,23634.35,23641.1
10,2024-11-14 10:33:00+05:30,467.15,467.15,467.15,467.15,,23605.85,23608.7,23598.95,23599.25
11,2024-11-14 10:34:00+05:30,467.15,467.15,467.15,467.15,75.0,23596.75,23607.95,23595.8,23607.9
12,2024-11-14 10:39:00+05:30,443.8,443.8,443.8,443.8,,23594.15,23596.35,23567.4,23573.2
13,2024-11-14 10:40:00+05:30,443.8,443.8,443.8,443.8,100.0,23573.25,23574.6,23568.75,23572.2
14,2024-11-14 11:07:00+05:30,416.35,416.35,416.35,416.35,,23522.2,23522.2,23511.15,23511.15
15,2024-11-14 11:08:00+05:30,416.35,416.35,416.35,416.35,125.0,23511.4,23515.7,23505.35,23511.3
16,2024-11-14 11:10:00+05:30,416.35,416.35,416.35,416.35,175.0,23521.7,23522.0,23511.25,23515.3
17,2024-11-14 12:06:00+05:30,420.0,420.0,420.0,420.0,,23527.5,23539.7,23526.9,23536.15
18,2024-11-14 12:07:00+05:30,420.0,420.0,420.0,420.0,225.0,23536.0,23537.8,23527.7,23529.65
19,2024-11-14 12:20:00+05:30,420.3,420.3,415.0,415.0,325.0,23547.5,23547.5,23531.55,23534.3
20,2024-11-14 12:21:00+05:30,414.85,414.85,414.85,414.85,,23533.3,23537.75,23530.6,23537.75
21,2024-11-14 12:22:00+05:30,414.85,414.85,414.85,414.85,925.0,23536.65,23543.3,23532.2,23534.6
22,2024-11-14 12:29:00+05:30,407.7,407.7,407.7,407.7,950.0,23531.1,23533.35,23526.4,23528.35
23,2024-11-14 12:30:00+05:30,411.4,411.4,411.4,411.4,,23529.05,23529.95,23522.7,23528.55
24,2024-11-14 12:31:00+05:30,411.4,411.4,411.4,411.4,975.0,23528.65,23528.95,23516.9,23522.4
25,2024-11-14 13:47:00+05:30,407.15,407.15,407.15,407.15,,23529.9,23531.35,23524.3,23525.95
26,2024-11-14 13:48:00+05:30,407.15,407.15,407.15,407.15,1025.0,23526.4,23526.5,23516.1,23519.8
27,2024-11-14 14:10:00+05:30,403.6,403.6,403.6,403.6,1050.0,23541.9,23542.6,23537.6,23540.8
28,2024-11-14 14:37:00+05:30,418.6,418.6,418.6,418.6,1100.0,23537.75,23540.05,23535.15,23538.1
29,2024-11-18 09:24:00+05:30,369.5,369.5,369.5,369.5,,23514.3,23514.3,23492.95,23500.1
30,2024-11-18 09:25:00+05:30,368.0,368.0,368.0,368.0,300.0,23499.6,23501.45,23491.85,23492.2
31,2024-11-18 09:26:00+05:30,358.55,358.55,358.5,358.5,575.0,23493.2,23496.9,23463.8,23465.5
32,2024-11-18 09:27:00+05:30,364.0,364.0,364.0,364.0,725.0,23466.5,23483.85,23465.75,23479.15
33,2024-11-18 09:30:00+05:30,356.5,356.5,356.5,356.5,,23471.15,23488.8,23471.05,23488.3
34,2024-11-18 09:31:00+05:30,356.5,356.5,356.5,356.5,800.0,23490.15,23496.6,23482.5,23489.3
35,2024-11-18 09:35:00+05:30,335.7,335.7,335.7,335.7,1300.0,23436.65,23444.3,23431.15,23431.15
36,2024-11-18 09:36:00+05:30,330.95,330.95,330.95,330.95,1375.0,23432.05,23436.75,23416.6,23417.25
37,2024-11-18 09:37:00+05:30,325.0,325.0,318.65,319.0,,23416.75,23423.25,23412.45,23421.85
38,2024-11-18 09:38:00+05:30,319.0,319.0,319.0,319.0,1500.0,23423.05,23426.25,23405.15,23405.15
39,2024-11-18 09:39:00+05:30,313.3,313.3,310.9,310.9,1600.0,23405.85,23408.2,23394.8,23395.05
40,2024-11-18 09:40:00+05:30,310.9,310.9,310.9,310.9,1625.0,23396.7,23398.65,23381.55,23383.95
41,2024-11-18 09:42:00+05:30,301.6,301.6,301.6,301.6,1650.0,23400.25,23407.85,23378.55,23385.0
