,DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
0,1730878920,27.1,27.1,27.1,27.1,,24460.2,24463.4,24458.25,24463.35
1,1730878980,26.5,26.5,26.5,26.5,600.0,24462.45,24466.9,24459.3,24462.75
2,1730879040,26.5,26.5,26.5,26.5,1200.0,24460.85,24464.6,24454.2,24457.25
3,1730879460,27.6,27.6,27.6,27.6,,24446.4,24447.05,24441.65,24442.95
4,1730879520,27.6,27.6,27.6,27.6,1225.0,24442.4,24443.95,24437.25,24438.7
5,1730880420,27.6,27.6,27.6,27.6,1300.0,24467.05,24468.95,24462.75,24466.95
6,1730880840,27.0,27.0,27.0,27.0,,24463.2,24466.05,24461.75,24465.35
7,1730880960,27.0,27.0,27.0,27.0,16350.0,24466.75,24467.25,24463.45,24465.35
8,1730881020,27.0,27.0,27.0,27.0,17000.0,24465.25,24476.15,24464.35,24473.75
9,1730881080,27.0,27.0,27.0,27.0,19500.0,24473.8,24474.65,24468.3,24469.8
10,1730881260,26.05,26.05,26.05,26.05,,24469.7,24473.9,24468.2,24472.2
11,1730881320,26.05,26.05,26.05,26.05,19725.0,24472.3,24479.95,24470.1,24479.35
12,1730881800,26.65,26.85,26.65,26.85,20025.0,24487.25,24495.6,24486.45,24492.3
13,1730881980,26.8,27.55,26.8,27.55,20200.0,24481.8,24485.25,24476.8,24477.95
14,1730882040,27.55,27.55,27.55,27.55,20300.0,24477.55,24479.6,24471.8,24472.6
15,1730882460,25.25,25.25,25.25,25.25,,24491.5,24491.5,24487.1,24488.55
16,1730882520,25.25,25.25,25.25,25.25,20375.0,24488.4,24489.65,24486.1,24487.95
17,1730882580,25.25,25.25,25.25,25.25,20475.0,24488.05,24489.15,24485.75,24486.3
18,1730883180,24.75,24.75,24.75,24.75,,24529.85,24536.85,24528.95,24534.85
19,1730883240,24.8,24.8,24.75,24.75,20525.0,24535.5,24536.95,24523.55,24528.45
20,1730883360,24.8,24.8,24.8,24.8,22675.0,24522.6,24525.65,24519.1,24525.65
21,1730883480,24.7,24.7,24.5,24.5,22700.0,24523.9,24527.25,24523.4,24524.75
22,1730883540,24.5,24.5,24.5,24.5,22825.0,24524.35,24526.5,24519.65,24521.85
23,1730883600,24.6,24.6,24.6,24.6,22950.0,24521.15,24525.15,24520.15,24520.15
24,1730883720,24.0,24.1,23.95,23.95,,24517.1,24519.95,24513.65,24518.2
25,1730883780,23.6,23.95,23.6,23.95,23350.0,24517.9,24521.05,24516.15,24517.5
26,1730883840,23.95,23.95,23.95,23.95,23675.0,24517.45,24517.85,24512.2,24516.6
27,1730884020,24.15,24.15,24.0,24.0,,24509.8,24513.7,24509.1,24512.0
28,1730884080,24.0,24.0,24.0,24.0,27050.0,24511.6,24511.65,24496.3,24496.3
29,1730884200,25.4,25.5,25.3,25.5,27850.0,24483.05,24483.1,24470.25,24470.25
30,1730884260,29.05,29.05,28.0,28.0,,24468.5,24470.85,24455.2,24465.45
31,1730884320,27.05,27.9,27.05,27.8,28475.0,24464.15,24476.35,24463.55,24471.3
32,1730884380,27.8,27.8,27.8,27.8,28675.0,24471.8,24474.1,24468.5,24470.75
