DT,LO,LH,LL,LC,LV,MO,MH,ML,MC
2024-11-08 09:15:00+05:30,211.0,211.0,211.0,211.0,50.0,24207.7,24220.45,24122.25,24125.9
2024-11-08 09:17:00+05:30,236.35,236.35,234.0,234.0,,24116.8,24116.8,24090.85,24109.6
2024-11-08 09:18:00+05:30,235.45,236.75,232.5,234.0,4675.0,24110.15,24114.25,24100.15,24102.65
2024-11-08 09:19:00+05:30,235.0,237.7,235.0,237.7,8875.0,24102.15,24104.3,24077.35,24086.75
2024-11-08 09:20:00+05:30,238.2,244.6,238.2,244.6,,24085.9,24085.9,24067.45,24074.05
2024-11-08 09:21:00+05:30,240.8,240.8,236.55,240.05,13675.0,24073.3,24102.7,24072.15,24089.75
2024-11-08 09:22:00+05:30,237.95,244.3,237.95,244.3,13750.0,24090.15,24094.5,24075.6,24077.45
2024-11-08 09:24:00+05:30,241.65,241.65,236.85,237.1,14200.0,24083.2,24094.4,24074.25,24091.55
2024-11-08 09:25:00+05:30,236.6,236.7,221.0,221.0,16275.0,24092.5,24148.85,24092.5,24148.85
2024-11-08 09:26:00+05:30,219.35,220.8,212.2,219.45,18650.0,24153.05,24192.3,24153.05,24167.75
2024-11-08 09:27:00+05:30,219.35,228.9,218.8,227.4,19275.0,24166.8,24167.7,24126.1,24132.4
2024-11-08 09:28:00+05:30,226.3,227.35,220.9,220.9,19975.0,24133.8,24156.1,24132.2,24154.9
2024-11-08 09:29:00+05:30,221.55,221.55,214.1,218.0,20400.0,24155.4,24186.7,24151.05,24170.5
2024-11-08 09:30:00+05:30,220.45,220.45,218.9,218.9,20500.0,24170.35,24171.4,24155.65,24170.65
2024-11-08 09:31:00+05:30,219.25,219.25,210.05,210.9,21050.0,24170.45,24207.05,24167.85,24199.55
2024-11-08 09:32:00+05:30,210.2,213.2,209.35,213.2,21225.0,24199.45,24204.2,24186.9,24187.4
2024-11-08 09:33:00+05:30,214.15,216.85,214.1,216.85,22000.0,24189.65,24189.65,24171.4,24174.0
2024-11-08 09:34:00+05:30,211.35,214.85,211.1,214.85,22325.0,24174.65,24189.15,24174.6,24186.35
2024-11-08 09:35:00+05:30,211.95,213.4,210.6,213.2,22550.0,24191.0,24194.25,24172.55,24173.9
2024-11-08 09:36:00+05:30,218.4,221.5,217.8,220.95,23500.0,24171.1,24172.15,24147.85,24155.85
2024-11-08 09:37:00+05:30,222.0,229.0,222.0,222.9,23650.0,24155.3,24161.4,24141.2,24155.35
2024-11-08 09:38:00+05:30,221.1,221.55,216.9,216.9,23925.0,24153.55,24163.0,24146.4,24161.1
2024-11-08 09:39:00+05:30,215.2,217.75,213.9,217.75,24025.0,24160.95,24171.5,24151.85,24153.25
2024-11-08 09:40:00+05:30,217.35,217.35,217.35,217.35,24100.0,24153.6,24162.1,24146.45,24159.0
2024-11-08 09:41:00+05:30,208.05,211.15,208.05,209.1,24175.0,24159.25,24196.95,24159.0,24179.25
2024-11-08 09:42:00+05:30,211.45,211.45,211.45,211.45,24200.0,24178.55,24196.7,24178.35,24190.7
2024-11-08 09:43:00+05:30,211.65,211.65,211.65,211.65,24425.0,24191.3,24194.2,24184.35,24186.15
2024-11-08 09:44:00+05:30,209.25,209.25,209.25,209.25,24450.0,24185.9,24187.8,24174.55,24183.55
2024-11-08 09:45:00+05:30,210.45,210.45,182.45,182.45,24850.0,24183.3,24253.5,24183.3,24252.25
2024-11-08 09:46:00+05:30,192.8,194.3,192.55,194.2,24975.0,24257.05,24266.8,24246.35,24263.35
2024-11-08 09:47:00+05:30,193.75,193.75,191.05,191.05,,24262.3,24275.2,24253.7,24263.1
2024-11-08 09:48:00+05:30,193.2,193.2,192.5,192.5,25075.0,24263.45,24264.5,24248.7,24248.7
2024-11-08 09:49:00+05:30,194.15,195.15,194.15,195.15,25250.0,24247.05,24251.0,24239.9,24247.4
2024-11-08 09:50:00+05:30,197.45,197.45,197.45,197.45,,24247.35,24248.45,24227.7,24230.25
2024-11-08 09:51:00+05:30,203.55,203.55,199.3,199.3,25425.0,24229.95,24230.5,24206.1,24213.45
2024-11-08 09:52:00+05:30,199.5,199.5,199.5,199.5,25525.0,24213.25,24226.2,24199.45,24199.7
2024-11-08 09:53:00+05:30,204.85,218.5,204.85,207.8,26125.0,24198.55,24199.35,24146.35,24172.15
2024-11-08 09:54:00+05:30,210.6,212.0,209.95,209.95,27750.0,24170.9,24179.45,24170.9,24176.55
2024-11-08 09:55:00+05:30,207.3,212.7,207.3,212.7,,24175.45,24184.4,24155.8,24166.45
2024-11-08 09:56:00+05:30,213.25,213.25,213.25,213.25,27850.0,24166.75,24188.9,24165.55,24188.65
2024-11-08 09:57:00+05:30,212.25,212.25,212.25,212.25,,24188.7,24190.4,24173.8,24178.2
2024-11-08 09:58:00+05:30,208.2,208.2,208.2,208.2,27975.0,24177.35,24188.2,24169.5,24186.5
2024-11-08 09:59:00+05:30,201.95,205.2,201.95,205.2,28000.0,24185.2,24196.1,24183.25,24191.85
2024-11-08 10:00:00+05:30,205.2,205.2,205.2,205.2,28050.0,24192.35,24199.55,24170.85,24173.5
2024-11-08 10:01:00+05:30,208.55,208.55,206.5,206.5,,24171.8,24178.05,24168.0,24169.15
2024-11-08 10:02:00+05:30,206.5,206.5,206.5,206.5,28125.0,24169.65,24172.35,24159.45,24167.9
2024-11-08 10:03:00+05:30,204.75,204.75,204.75,204.75,,24169.05,24176.9,24167.0,24175.9
2024-11-08 10:04:00+05:30,210.2,213.7,210.2,213.7,28325.0,24176.05,24177.85,24168.75,24169.6
2024-11-08 10:05:00+05:30,212.5,212.8,212.5,212.8,28850.0,24168.9,24172.8,24166.7,24167.9
2024-11-08 10:06:00+05:30,212.85,218.85,212.85,213.9,29275.0,24168.9,24181.2,24165.55,24180.3
2024-11-08 10:07:00+05:30,213.35,215.4,213.1,214.95,29650.0,24179.7,24187.25,24178.05,24181.35
2024-11-08 10:08:00+05:30,213.05,213.05,212.45,213.0,,24181.3,24189.0,24180.95,24188.9
2024-11-08 10:09:00+05:30,213.0,213.0,213.0,213.0,29800.0,24188.85,24197.95,24188.4,24197.5
2024-11-08 10:11:00+05:30,213.55,213.55,213.55,213.55,29825.0,24185.25,24189.6,24182.4,24185.45
2024-11-08 10:12:00+05:30,209.2,209.2,209.2,209.2,29850.0,24186.1,24194.6,24186.1,24192.6
2024-11-08 10:13:00+05:30,205.6,206.6,205.6,206.5,29950.0,24193.6,24211.5,24192.95,24210.8
2024-11-08 10:14:00+05:30,205.3,205.3,205.3,205.3,,24210.7,24212.45,24198.65,24201.8
2024-11-08 10:15:00+05:30,205.3,205.3,205.3,205.3,30025.0,24202.35,24203.4,24184.65,24192.7
2024-11-08 10:17:00+05:30,203.55,203.55,203.55,203.55,,24202.65,24210.1,24199.6,24200.2
2024-11-08 10:18:00+05:30,203.55,203.55,203.55,203.55,30100.0,24200.4,24205.95,24199.55,24204.85
2024-11-08 10:19:00+05:30,204.05,204.05,204.05,204.05,30125.0,24204.75,24208.8,24200.45,24202.4
2024-11-08 10:36:00+05:30,210.0,210.0,210.0,210.0,30175.0,24170.85,24174.55,24165.9,24174.3
2024-11-08 10:45:00+05:30,210.75,210.75,210.75,210.75,30250.0,24171.05,24171.05,24160.45,24162.25
2024-11-08 10:46:00+05:30,211.15,211.15,211.1,211.1,30425.0,24163.6,24166.05,24153.45,24165.35
2024-11-08 10:47:00+05:30,210.25,210.25,210.25,210.25,30475.0,24164.5,24165.85,24159.2,24164.5
2024-11-08 10:48:00+05:30,210.15,210.7,210.15,210.3,31475.0,24164.8,24171.2,24163.55,24171.0
2024-11-08 10:49:00+05:30,210.3,210.3,210.3,210.3,31975.0,24171.05,24172.05,24162.3,24162.35
2024-11-08 10:51:00+05:30,213.45,213.45,213.45,213.45,,24166.55,24166.85,24161.25,24162.8
2024-11-08 10:52:00+05:30,213.45,213.45,213.45,213.45,32025.0,24162.35,24163.6,24159.95,24162.65
2024-11-08 10:56:00+05:30,211.05,211.05,211.05,211.05,32050.0,24166.0,24166.85,24161.9,24165.4
2024-11-08 10:57:00+05:30,213.0,213.0,213.0,213.0,,24165.35,24165.6,24159.25,24161.35
2024-11-08 10:58:00+05:30,213.0,213.0,213.0,213.0,32300.0,24161.9,24167.65,24161.9,24166.35
2024-11-08 11:08:00+05:30,214.5,214.5,214.5,214.5,,24160.3,24166.6,24159.45,24166.6
2024-11-08 11:09:00+05:30,214.5,214.5,214.5,214.5,32325.0,24166.35,24166.65,24157.55,24160.25
2024-11-08 11:14:00+05:30,213.65,213.65,213.65,213.65,32350.0,24166.55,24169.1,24162.95,24168.95
2024-11-08 11:17:00+05:30,212.95,213.0,212.95,213.0,,24162.85,24163.05,24155.15,24156.3
2024-11-08 11:18:00+05:30,213.0,213.0,213.0,213.0,32625.0,24155.9,24157.8,24151.15,24153.5
2024-11-08 11:22:00+05:30,211.1,211.1,211.1,211.1,32650.0,24159.35,24159.35,24151.95,24151.95
2024-11-08 11:26:00+05:30,218.15,218.15,216.75,216.75,32675.0,24146.0,24151.75,24143.65,24150.15
2024-11-08 11:27:00+05:30,218.1,218.1,218.1,218.1,32750.0,24150.05,24152.2,24143.9,24146.2
2024-11-08 11:28:00+05:30,218.0,218.0,218.0,218.0,32800.0,24146.25,24148.55,24144.0,24146.65
